g6,edges,alpha,theta,gap,ratio,status
J??CBAPu?y?,14,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPuCy?,15,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPu?m?,14,6,6.0000000079,0.0000000079,1.0000000013,Solved
J??CBAPu?]?,14,6,6.0000000031,0.0000000031,1.0000000005,Solved
J??CBAPu?}?,15,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPuBH?,14,6,6.0000000055,0.0000000055,1.0000000009,Solved
J??CBAPuBX?,15,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPuAL?,14,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPu@L?,14,6,6.0000000003,0.0000000003,1.0000000000,Solved
J??CBAPuBL?,15,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPu?\?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPuA\?,15,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPu@\?,15,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPuB\?,16,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPu@L_,15,6,6.0000000046,0.0000000046,1.0000000008,Solved
J??CBAP]Bg?,14,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAP]Fg?,15,6,6.0000000056,0.0000000056,1.0000000009,Solved
J??CBAP]FW?,15,6,6.0000000044,0.0000000044,1.0000000007,Solved
J??CBAP]Ew?,15,6,6.0000000114,0.0000000114,1.0000000019,Solved
J??CBAP]Bw?,15,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAP]Fw?,16,6,6.0000000049,0.0000000049,1.0000000008,Solved
J??CBAP]Bk?,15,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAP]B[?,15,6,6.0000000108,0.0000000108,1.0000000018,Solved
J??CBAP]A{?,15,6,6.0000000046,0.0000000046,1.0000000008,Solved
J??CBAP]B{?,16,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAP]Ci?,14,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAP]?y?,14,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAP]Cy?,15,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAP]?m?,14,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAP]?]?,14,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAP]?}?,15,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAP]BH?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAP]BX?,15,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAP]AL?,14,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAP]BL?,15,6,6.0000000015,0.0000000015,1.0000000003,Solved
J??CBAP]?\?,14,6,6.0000000084,0.0000000084,1.0000000014,Solved
J??CBAP]A\?,15,6,6.0000000037,0.0000000037,1.0000000006,Solved
J??CBAP]B\?,16,6,6.0000000053,0.0000000053,1.0000000009,Solved
J??CBAP}Fg?,16,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAP}Bw?,16,6,6.0000000015,0.0000000015,1.0000000003,Solved
J??CBAP}Fw?,17,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAP}Bk?,16,6,6.0000000032,0.0000000032,1.0000000005,Solved
J??CBAP}B[?,16,6,6.0000000015,0.0000000015,1.0000000003,Solved
J??CBAP}A{?,16,6,6.0000000033,0.0000000033,1.0000000006,Solved
J??CBAP}B{?,17,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAP}BL?,16,6,6.0000000045,0.0000000045,1.0000000008,Solved
J??CBAP}B\?,17,6,6.0000000021,0.0000000021,1.0000000003,Solved
J??CBAPbF_?,13,6,6.0000000023,0.0000000023,1.0000000004,Solved
J??CBAPbFO?,13,6,6.0000000009,0.0000000009,1.0000000002,Solved
J??CBAPbEo?,13,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPbBo?,13,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAPbFo?,14,6,6.0000000053,0.0000000053,1.0000000009,Solved
J??CBAPbEW?,13,6,6.0000000045,0.0000000045,1.0000000007,Solved
J??CBAPbBW?,13,6,6.0000000026,0.0000000026,1.0000000004,Solved
J??CBAPbFW?,14,6,6.0000000036,0.0000000036,1.0000000006,Solved
J??CBAPbCw?,13,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPbAw?,13,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAPbEw?,14,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPbBw?,14,6,6.0000000047,0.0000000047,1.0000000008,Solved
J??CBAPbFw?,15,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPbBc?,13,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPbAs?,13,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPbBs?,14,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPbB{?,15,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPbCq?,13,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPbCY?,13,6,6.0000000063,0.0000000063,1.0000000010,Solved
J??CBAPb?y?,13,6,6.0000000003,0.0000000003,1.0000000000,Solved
J??CBAPbCy?,14,6,6.0000000121,0.0000000121,1.0000000020,Solved
J??CBAPb?u?,13,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAPb?]?,13,6,6.0000000075,0.0000000075,1.0000000013,Solved
J??CBAPb?}?,14,6,6.0000000075,0.0000000075,1.0000000013,Solved
J??CBAPb?e_,13,6,6.2360679781,0.2360679781,1.0393446630,Solved
J??CBAPRF_?,13,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPRFO?,13,6,6.0000000117,0.0000000117,1.0000000019,Solved
J??CBAPREo?,13,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPRDo?,13,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAPRBo?,13,6,6.0000000042,0.0000000042,1.0000000007,Solved
J??CBAPRFo?,14,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPREW?,13,6,6.0000000029,0.0000000029,1.0000000005,Solved
J??CBAPRDW?,13,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPRBW?,13,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPRFW?,14,6,6.0000000060,0.0000000060,1.0000000010,Solved
J??CBAPRCw?,13,6,6.0000000009,0.0000000009,1.0000000002,Solved
J??CBAPRAw?,13,6,6.0000000042,0.0000000042,1.0000000007,Solved
J??CBAPREw?,14,6,6.0000000019,0.0000000019,1.0000000003,Solved
J??CBAPR@w?,13,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPRDw?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPRBw?,14,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPRFw?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPRBc?,13,6,6.0000000070,0.0000000070,1.0000000012,Solved
J??CBAPRBS?,13,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPRAs?,13,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPR@s?,13,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAPRBs?,14,6,6.0000000040,0.0000000040,1.0000000007,Solved
J??CBAPRA[?,13,6,6.0000000025,0.0000000025,1.0000000004,Solved
J??CBAPR@[?,13,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPRB[?,14,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAPR?{?,13,6,6.0000000093,0.0000000093,1.0000000015,Solved
J??CBAPRA{?,14,6,6.0000000032,0.0000000032,1.0000000005,Solved
J??CBAPR@{?,14,6,6.0000000003,0.0000000003,1.0000000001,Solved
J??CBAPRB{?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPRCq?,13,6,6.0000000074,0.0000000074,1.0000000012,Solved
J??CBAPRCY?,13,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPR?y?,13,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAPRCy?,14,6,6.0000000020,0.0000000020,1.0000000003,Solved
J??CBAPR?u?,13,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPR?]?,13,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPR?}?,14,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAPRBP?,13,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPRAX?,13,6,6.0000000045,0.0000000045,1.0000000007,Solved
J??CBAPR@X?,13,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPRBX?,14,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPRBD?,13,6,6.0000000056,0.0000000056,1.0000000009,Solved
J??CBAPRAT?,13,6,6.0000000002,0.0000000002,1.0000000000,Solved
J??CBAPR@T?,13,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPRBT?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPR?\?,13,6,6.0000000055,0.0000000055,1.0000000009,Solved
J??CBAPRA\?,14,6,6.0000000025,0.0000000025,1.0000000004,Solved
J??CBAPR@\?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPRB\?,15,6,6.0000000032,0.0000000032,1.0000000005,Solved
J??CBAPRD__,13,6,6.0000000056,0.0000000056,1.0000000009,Solved
J??CBAPR@c_,13,6,6.0000000062,0.0000000062,1.0000000010,Solved
J??CBAPRCa_,13,7,7.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPR?e_,13,6,6.2360679788,0.2360679788,1.0393446631,Solved
J??CBAPR@D_,13,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPrBo?,14,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPrFo?,15,6,6.0000000085,0.0000000085,1.0000000014,Solved
J??CBAPrBW?,14,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAPrFW?,15,6,6.0000000128,0.0000000128,1.0000000021,Solved
J??CBAPrAw?,14,6,6.0000000052,0.0000000052,1.0000000009,Solved
J??CBAPrEw?,15,6,6.0000000045,0.0000000045,1.0000000007,Solved
J??CBAPr@w?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPrDw?,15,6,6.0000000051,0.0000000051,1.0000000009,Solved
J??CBAPrBw?,15,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPrFw?,16,6,6.0000000064,0.0000000064,1.0000000011,Solved
J??CBAPrBc?,14,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAPrBS?,14,6,6.0000000034,0.0000000034,1.0000000006,Solved
J??CBAPrAs?,14,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAPr@s?,14,6,6.0000000026,0.0000000026,1.0000000004,Solved
J??CBAPrBs?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPrA[?,14,6,6.0000000020,0.0000000020,1.0000000003,Solved
J??CBAPr@[?,14,6,6.0000000025,0.0000000025,1.0000000004,Solved
J??CBAPrB[?,15,6,6.0000000015,0.0000000015,1.0000000002,Solved
J??CBAPr?{?,14,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAPrA{?,15,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPr@{?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPrB{?,16,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPrCq?,14,6,6.0000000073,0.0000000073,1.0000000012,Solved
J??CBAPr?y?,14,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPrCy?,15,6,6.0000000050,0.0000000050,1.0000000008,Solved
J??CBAPr?u?,14,6,6.0000000103,0.0000000103,1.0000000017,Solved
J??CBAPr?]?,14,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPr?}?,15,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAPrBP?,14,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAPrBX?,15,6,6.0000000099,0.0000000099,1.0000000016,Solved
J??CBAPrBD?,14,6,6.0000000065,0.0000000065,1.0000000011,Solved
J??CBAPrAT?,14,6,6.0000000019,0.0000000019,1.0000000003,Solved
J??CBAPr@T?,14,6,6.0000000025,0.0000000025,1.0000000004,Solved
J??CBAPrBT?,15,6,6.0000000051,0.0000000051,1.0000000008,Solved
J??CBAPr?\?,14,6,6.0000000021,0.0000000021,1.0000000004,Solved
J??CBAPrA\?,15,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAPr@\?,15,6,6.0000000044,0.0000000044,1.0000000007,Solved
J??CBAPrB\?,16,6,6.0000000009,0.0000000009,1.0000000002,Solved
J??CBAPZF_?,14,6,6.0000000031,0.0000000031,1.0000000005,Solved
J??CBAPZBo?,14,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPZFo?,15,6,5.9999999999,-0.0000000001,1.0000000000,Solved
J??CBAPZBW?,14,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPZFW?,15,6,6.0000000015,0.0000000015,1.0000000002,Solved
J??CBAPZEw?,15,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPZBw?,15,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPZFw?,16,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPZBc?,14,6,6.0000000068,0.0000000068,1.0000000011,Solved
J??CBAPZBS?,14,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPZAs?,14,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPZBs?,15,6,6.0000000015,0.0000000015,1.0000000003,Solved
J??CBAPZB[?,15,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPZA{?,15,6,6.0000000068,0.0000000068,1.0000000011,Solved
J??CBAPZB{?,16,6,6.0000000020,0.0000000020,1.0000000003,Solved
J??CBAPZCq?,14,6,6.0000000057,0.0000000057,1.0000000010,Solved
J??CBAPZCY?,14,6,6.0000000015,0.0000000015,1.0000000002,Solved
J??CBAPZ?y?,14,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAPZCy?,15,6,6.0000000086,0.0000000086,1.0000000014,Solved
J??CBAPZ?u?,14,6,6.0000000009,0.0000000009,1.0000000002,Solved
J??CBAPZ?]?,14,6,6.0000000027,0.0000000027,1.0000000004,Solved
J??CBAPZ?}?,15,6,6.0000000012,0.0000000012,1.0000000002,Solved
J??CBAPZBP?,14,6,6.0000000072,0.0000000072,1.0000000012,Solved
J??CBAPZBX?,15,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPZBD?,14,6,6.0000000035,0.0000000035,1.0000000006,Solved
J??CBAPZAT?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPZBT?,15,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPZ?\?,14,6,6.0000000075,0.0000000075,1.0000000012,Solved
J??CBAPZA\?,15,6,6.0000000037,0.0000000037,1.0000000006,Solved
J??CBAPZB\?,16,6,6.0000000057,0.0000000057,1.0000000010,Solved
J??CBAPzFo?,16,6,6.0000000020,0.0000000020,1.0000000003,Solved
J??CBAPzFW?,16,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPzBw?,16,6,6.0000000029,0.0000000029,1.0000000005,Solved
J??CBAPzFw?,17,6,6.0000000032,0.0000000032,1.0000000005,Solved
J??CBAPzBs?,16,6,6.0000000015,0.0000000015,1.0000000003,Solved
J??CBAPzB[?,16,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPzA{?,16,6,6.0000000043,0.0000000043,1.0000000007,Solved
J??CBAPzB{?,17,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPz?}?,16,6,6.0000000043,0.0000000043,1.0000000007,Solved
J??CBAPzBX?,16,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPzBT?,16,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPzA\?,16,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPzB\?,17,6,6.0000000039,0.0000000039,1.0000000006,Solved
J??CBAPFF_?,13,6,6.0000000036,0.0000000036,1.0000000006,Solved
J??CBAPFFO?,13,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPFEo?,13,6,6.0000000067,0.0000000067,1.0000000011,Solved
J??CBAPFBo?,13,6,6.0000000027,0.0000000027,1.0000000004,Solved
J??CBAPFFo?,14,6,6.0000000016,0.0000000016,1.0000000003,Solved
J??CBAPFEW?,13,6,6.0000000109,0.0000000109,1.0000000018,Solved
J??CBAPFBW?,13,6,6.0000000046,0.0000000046,1.0000000008,Solved
J??CBAPFFW?,14,6,6.0000000003,0.0000000003,1.0000000001,Solved
J??CBAPFCw?,13,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPFAw?,13,6,6.0000000085,0.0000000085,1.0000000014,Solved
J??CBAPFEw?,14,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPFBw?,14,6,6.0000000120,0.0000000120,1.0000000020,Solved
J??CBAPFFw?,15,6,6.0000000003,0.0000000003,1.0000000001,Solved
J??CBAPFBc?,13,6,6.0000000066,0.0000000066,1.0000000011,Solved
J??CBAPFBS?,13,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPFAs?,13,6,6.0000000056,0.0000000056,1.0000000009,Solved
J??CBAPFBs?,14,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPFA[?,13,6,6.0000000073,0.0000000073,1.0000000012,Solved
J??CBAPFB[?,14,6,6.0000000030,0.0000000030,1.0000000005,Solved
J??CBAPF?{?,13,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPFA{?,14,6,6.0000000039,0.0000000039,1.0000000006,Solved
J??CBAPFB{?,15,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPFCq?,13,6,6.0000000026,0.0000000026,1.0000000004,Solved
J??CBAPFCY?,13,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPF?y?,13,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPFCy?,14,6,6.0000000080,0.0000000080,1.0000000013,Solved
J??CBAPF?u?,13,6,6.0000000030,0.0000000030,1.0000000005,Solved
J??CBAPF?]?,13,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAPF?}?,14,6,6.0000000125,0.0000000125,1.0000000021,Solved
J??CBAPFBP?,13,6,6.0000000021,0.0000000021,1.0000000003,Solved
J??CBAPFAX?,13,6,6.0000000073,0.0000000073,1.0000000012,Solved
J??CBAPFBX?,14,6,6.0000000111,0.0000000111,1.0000000019,Solved
J??CBAPFBD?,13,6,6.0000000036,0.0000000036,1.0000000006,Solved
J??CBAPFAT?,13,6,6.0000000038,0.0000000038,1.0000000006,Solved
J??CBAPFBT?,14,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPF?\?,13,6,6.0000000061,0.0000000061,1.0000000010,Solved
J??CBAPFA\?,14,6,6.0000000030,0.0000000030,1.0000000005,Solved
J??CBAPFB\?,15,6,6.0000000035,0.0000000035,1.0000000006,Solved
J??CBAPFF?_,13,6,6.0000000075,0.0000000075,1.0000000012,Solved
J??CBAPFBC_,13,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPFB@_,13,6,6.0000000032,0.0000000032,1.0000000005,Solved
J??CBAPFAD_,13,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPFBD_,14,6,6.0000000038,0.0000000038,1.0000000006,Solved
J??CBAPfBo?,14,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPfFo?,15,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPfBW?,14,6,6.0000000027,0.0000000027,1.0000000005,Solved
J??CBAPfFW?,15,6,6.0000000021,0.0000000021,1.0000000004,Solved
J??CBAPfAw?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPfEw?,15,6,6.0000000002,0.0000000002,1.0000000000,Solved
J??CBAPfBw?,15,6,6.0000000004,0.0000000004,1.0000000001,Solved
J??CBAPfFw?,16,6,6.0000000059,0.0000000059,1.0000000010,Solved
J??CBAPfBc?,14,6,6.0000000112,0.0000000112,1.0000000019,Solved
J??CBAPfBS?,14,6,6.0000000026,0.0000000026,1.0000000004,Solved
J??CBAPfAs?,14,6,6.0000000082,0.0000000082,1.0000000014,Solved
J??CBAPfBs?,15,6,6.0000000029,0.0000000029,1.0000000005,Solved
J??CBAPfA[?,14,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPfB[?,15,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPf?{?,14,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPfA{?,15,6,6.0000000002,0.0000000002,1.0000000000,Solved
J??CBAPfB{?,16,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPfCq?,14,6,6.0000000027,0.0000000027,1.0000000005,Solved
J??CBAPf?y?,14,6,6.0000000033,0.0000000033,1.0000000005,Solved
J??CBAPfCy?,15,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPf?u?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPf?]?,14,6,6.0000000085,0.0000000085,1.0000000014,Solved
J??CBAPf?}?,15,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAPfBP?,14,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAPfBX?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPfBD?,14,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPfAT?,14,6,6.0000000067,0.0000000067,1.0000000011,Solved
J??CBAPfBT?,15,6,6.0000000013,0.0000000013,1.0000000002,Solved
J??CBAPf?\?,14,6,6.0000000031,0.0000000031,1.0000000005,Solved
J??CBAPfA\?,15,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPfB\?,16,6,6.0000000031,0.0000000031,1.0000000005,Solved
J??CBAPfBD_,15,6,6.0000000080,0.0000000080,1.0000000013,Solved
J??CBAPVF_?,14,6,6.0000000094,0.0000000094,1.0000000016,Solved
J??CBAPVBo?,14,6,6.0000000001,0.0000000001,1.0000000000,Solved
J??CBAPVFo?,15,6,6.0000000010,0.0000000010,1.0000000002,Solved
J??CBAPVBW?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPVFW?,15,6,6.0000000021,0.0000000021,1.0000000003,Solved
J??CBAPVAw?,14,6,6.0000000007,0.0000000007,1.0000000001,Solved
J??CBAPVEw?,15,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPV@w?,14,6,6.0000000087,0.0000000087,1.0000000014,Solved
J??CBAPVDw?,15,6,6.0000000031,0.0000000031,1.0000000005,Solved
J??CBAPVBw?,15,6,6.0000000027,0.0000000027,1.0000000004,Solved
J??CBAPVFw?,16,6,6.0000000020,0.0000000020,1.0000000003,Solved
J??CBAPVBc?,14,6,6.0000000021,0.0000000021,1.0000000004,Solved
J??CBAPVBS?,14,6,6.0000000059,0.0000000059,1.0000000010,Solved
J??CBAPVAs?,14,6,6.0000000006,0.0000000006,1.0000000001,Solved
J??CBAPV@s?,14,6,6.0000000011,0.0000000011,1.0000000002,Solved
J??CBAPVBs?,15,6,6.0000000002,0.0000000002,1.0000000000,Solved
J??CBAPVB[?,15,6,6.0000000109,0.0000000109,1.0000000018,Solved
J??CBAPVA{?,15,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPV@{?,15,6,6.0000000023,0.0000000023,1.0000000004,Solved
J??CBAPVB{?,16,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPVCq?,14,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAPVCY?,14,6,6.0000000099,0.0000000099,1.0000000016,Solved
J??CBAPV?y?,14,6,6.0000000025,0.0000000025,1.0000000004,Solved
J??CBAPVCy?,15,6,6.0000000030,0.0000000030,1.0000000005,Solved
J??CBAPV?u?,14,6,6.0000000090,0.0000000090,1.0000000015,Solved
J??CBAPV?]?,14,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAPV?}?,15,6,6.0000000065,0.0000000065,1.0000000011,Solved
J??CBAPVBP?,14,6,6.0000000055,0.0000000055,1.0000000009,Solved
J??CBAPVBX?,15,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAPVBD?,14,6,6.0000000024,0.0000000024,1.0000000004,Solved
J??CBAPVAT?,14,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPV@T?,14,6,6.0000000008,0.0000000008,1.0000000001,Solved
J??CBAPVBT?,15,6,6.0000000009,0.0000000009,1.0000000001,Solved
J??CBAPV?\?,14,6,6.0000000022,0.0000000022,1.0000000004,Solved
J??CBAPVA\?,15,6,6.0000000077,0.0000000077,1.0000000013,Solved
J??CBAPV@\?,15,6,6.0000000059,0.0000000059,1.0000000010,Solved
J??CBAPVB\?,16,6,6.0000000017,0.0000000017,1.0000000003,Solved
J??CBAPvFo?,16,6,6.0000000045,0.0000000045,1.0000000008,Solved
J??CBAPvFW?,16,6,6.0000000039,0.0000000039,1.0000000006,Solved
J??CBAPvEw?,16,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAPvDw?,16,6,6.0000000033,0.0000000033,1.0000000005,Solved
J??CBAPvBw?,16,6,6.0000000072,0.0000000072,1.0000000012,Solved
J??CBAPvFw?,17,6,6.0000000027,0.0000000027,1.0000000005,Solved
J??CBAPvBs?,16,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAPvB[?,16,6,6.0000000014,0.0000000014,1.0000000002,Solved
J??CBAPvA{?,16,6,6.0000000029,0.0000000029,1.0000000005,Solved
J??CBAPv@{?,16,6,6.0000000059,0.0000000059,1.0000000010,Solved
J??CBAPvB{?,17,6,6.0000000034,0.0000000034,1.0000000006,Solved
J??CBAPv?}?,16,6,6.0000000050,0.0000000050,1.0000000008,Solved
J??CBAPvBX?,16,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAPvBT?,16,6,6.0000000021,0.0000000021,1.0000000003,Solved
J??CBAPvA\?,16,6,6.0000000062,0.0000000062,1.0000000010,Solved
J??CBAPv@\?,16,6,6.0000000076,0.0000000076,1.0000000013,Solved
J??CBAPvB\?,17,6,6.0000000028,0.0000000028,1.0000000005,Solved
J??CBAP^Bw?,16,6,6.0000000042,0.0000000042,1.0000000007,Solved
J??CBAP^Fw?,17,6,6.0000000003,0.0000000003,1.0000000001,Solved
J??CBAP^Bs?,16,6,6.0000000005,0.0000000005,1.0000000001,Solved
J??CBAP^B{?,17,6,5.9999999995,-0.0000000005,0.9999999999,Solved
J??CBAP^B\?,17,6,6.0000000003,0.0000000003,1.0000000001,Solved
J??CBAP~Fw?,18,6,6.0000000055,0.0000000055,1.0000000009,Solved
J??CBAP~B{?,18,6,6.0000000075,0.0000000075,1.0000000012,Solved
J??CBAP~B\?,18,6,5.9999999993,-0.0000000007,0.9999999999,Solved
J??CBAPWeW?,13,6,6.0000000018,0.0000000018,1.0000000003,Solved
J??CBAPWbW?,13,6,6.0000000030,0.0000000030,1.0000000005,Solved
J??CBAPWfW?,14,6,6.0000000041,0.0000000041,1.0000000007,Solved
J??CBAPWcw?,13,6,6.0000000080,0.0000000080,1.0000000013,Solved
J??CBAPWaw?,13,6,6.0000000043,0.0000000043,1.0000000007,Solved
