g6,edges,alpha,theta,gap,ratio,status
GCQRUO,10,3,3.0000000012,0.0000000012,1.0000000004,Solved
GCQRUS,11,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQRU_,10,4,4.0000000001,0.0000000001,1.0000000000,Solved
GCQRUg,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQRUk,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQRUo,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQRUs,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQRUw,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQRU{,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQRV?,10,3,3.0000000022,0.0000000022,1.0000000007,Solved
GCQRVO,11,3,3.0000000056,0.0000000056,1.0000000019,Solved
GCQRVS,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQRV_,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQRVc,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQRVg,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQRVk,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQRVo,12,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQRVs,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQRVw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQRV{,14,3,3.0000000019,0.0000000019,1.0000000006,Solved
GCQSnO,11,3,3.0000000011,0.0000000011,1.0000000004,Solved
GCQSng,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQSnk,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQSno,12,3,3.0000000039,0.0000000039,1.0000000013,Solved
GCQSnw,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQSn{,14,3,2.9999999998,-0.0000000002,0.9999999999,Solved
GCQTa[,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTbK,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTbS,11,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQTbW,11,3,3.0000000049,0.0000000049,1.0000000016,Solved
GCQTb[,12,3,3.0000000031,0.0000000031,1.0000000010,Solved
GCQTeK,11,4,3.9999999974,-0.0000000026,0.9999999994,Solved
GCQTeS,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQTe[,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTec,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQTek,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTeo,11,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQTes,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQTew,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQTe{,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQTfK,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTfS,12,3,3.0000000011,0.0000000011,1.0000000004,Solved
GCQTfW,12,3,3.0000000017,0.0000000017,1.0000000006,Solved
GCQTf[,13,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQTf_,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQTfc,12,3,3.0000000019,0.0000000019,1.0000000006,Solved
GCQTfg,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTfk,13,3,3.0000000013,0.0000000013,1.0000000004,Solved
GCQTfo,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQTfs,13,3,3.0000000019,0.0000000019,1.0000000006,Solved
GCQTfw,13,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQTf{,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQTmk,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQTms,13,3,3.0000000020,0.0000000020,1.0000000007,Solved
GCQTmw,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTm{,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTnS,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTnc,13,3,3.0000000056,0.0000000056,1.0000000019,Solved
GCQTng,13,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQTnk,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTno,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTns,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQTnw,14,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQTn{,15,3,2.9999999999,-0.0000000001,1.0000000000,Solved
GCQURo,11,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQURw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQUVS,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQUVc,12,3,3.0000000013,0.0000000013,1.0000000004,Solved
GCQUVg,12,3,3.0000000012,0.0000000012,1.0000000004,Solved
GCQUVo,12,3,3.0000000018,0.0000000018,1.0000000006,Solved
GCQUVs,13,3,3.0000000020,0.0000000020,1.0000000007,Solved
GCQUVw,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQUV{,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQUbS,11,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQUbW,11,4,3.9999999975,-0.0000000025,0.9999999994,Solved
GCQUb[,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
GCQUdW,11,4,3.9999999989,-0.0000000011,0.9999999997,Solved
GCQUd[,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQUdk,12,4,3.9999999984,-0.0000000016,0.9999999996,Solved
GCQUdo,11,4,3.9999999988,-0.0000000012,0.9999999997,Solved
GCQUds,12,4,3.9999999980,-0.0000000020,0.9999999995,Solved
GCQUdw,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQUd{,13,4,3.9999999988,-0.0000000012,0.9999999997,Solved
GCQUfG,11,4,3.9999999994,-0.0000000006,0.9999999999,Solved
GCQUfK,12,4,3.9999999983,-0.0000000017,0.9999999996,Solved
GCQUfO,11,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQUfS,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQUfW,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQUf[,13,4,3.9999999985,-0.0000000015,0.9999999996,Solved
GCQUfc,12,4,3.9999999991,-0.0000000009,0.9999999998,Solved
GCQUfg,12,4,3.9999999987,-0.0000000013,0.9999999997,Solved
GCQUfk,13,4,4.0000000000,-0.0000000000,1.0000000000,Solved
GCQUfo,12,4,3.9999999991,-0.0000000009,0.9999999998,Solved
GCQUfs,13,4,3.9999999979,-0.0000000021,0.9999999995,Solved
GCQUfw,13,4,3.9999999984,-0.0000000016,0.9999999996,Solved
GCQUf{,14,4,3.9999999987,-0.0000000013,0.9999999997,Solved
GCQUlw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQUl{,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQUnS,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQUng,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
GCQUnk,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQUno,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQUns,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQUnw,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQUn{,15,3,3.0000000000,-0.0000000000,1.0000000000,Solved
GCQUvW,13,3,3.0000000020,0.0000000020,1.0000000007,Solved
GCQUv[,14,3,3.0000000046,0.0000000046,1.0000000015,Solved
GCQUvg,13,3,3.0000000016,0.0000000016,1.0000000005,Solved
GCQUvk,14,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQUvo,13,3,3.0000000027,0.0000000027,1.0000000009,Solved
GCQUvs,14,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQUvw,14,3,3.0000000029,0.0000000029,1.0000000010,Solved
GCQUv{,15,3,3.0000000021,0.0000000021,1.0000000007,Solved
GCQU~w,15,3,3.0000000011,0.0000000011,1.0000000004,Solved
GCQU~{,16,3,3.0000000019,0.0000000019,1.0000000006,Solved
GCQVQw,12,3,3.0000000014,0.0000000014,1.0000000005,Solved
GCQVQ{,13,3,3.0000000012,0.0000000012,1.0000000004,Solved
GCQVRo,12,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQVRs,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQVRw,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQVR{,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVUs,13,3,3.0000000022,0.0000000022,1.0000000007,Solved
GCQVUw,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQVU{,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQVVS,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
GCQVVg,13,3,3.0000000018,0.0000000018,1.0000000006,Solved
GCQVVk,14,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQVVo,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQVVs,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVVw,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQVV{,15,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVbW,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQVb[,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVc{,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQVd[,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVds,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVdw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQVd{,14,3,3.0000000030,0.0000000030,1.0000000010,Solved
GCQVe[,13,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQVek,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVes,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVew,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQVe{,14,3,3.0000000011,0.0000000011,1.0000000004,Solved
GCQVfK,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVfS,13,3,3.0000000040,0.0000000040,1.0000000013,Solved
GCQVfW,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQVf[,14,3,3.0000000031,0.0000000031,1.0000000010,Solved
GCQVfc,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVfg,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVfk,14,3,3.0000000035,0.0000000035,1.0000000012,Solved
GCQVfo,13,3,3.0000000013,0.0000000013,1.0000000004,Solved
GCQVfs,14,3,3.0000000028,0.0000000028,1.0000000009,Solved
GCQVfw,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVf{,15,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQVlw,14,3,3.0000000013,0.0000000013,1.0000000004,Solved
GCQVl{,15,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVmw,14,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQVm{,15,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQVng,14,3,3.0000000019,0.0000000019,1.0000000006,Solved
GCQVnk,15,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQVno,14,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQVns,15,3,3.0000000000,-0.0000000000,1.0000000000,Solved
GCQVnw,15,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQVn{,16,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQVuw,14,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQVu{,15,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQVvW,14,3,3.0000000011,0.0000000011,1.0000000004,Solved
GCQVv[,15,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQVvo,14,3,3.0000000025,0.0000000025,1.0000000008,Solved
GCQVvs,15,3,2.9999999997,-0.0000000003,0.9999999999,Solved
GCQVvw,15,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQVv{,16,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQV~w,16,3,2.9999999998,-0.0000000002,0.9999999999,Solved
GCQV~{,17,3,2.9999999998,-0.0000000002,0.9999999999,Solved
GCQ`e_,9,4,3.9999999991,-0.0000000009,0.9999999998,Solved
GCQ`eo,10,3,3.2360679775,0.2360679775,1.0786893258,Solved
GCQ`f?,9,4,4.0000000035,0.0000000035,1.0000000009,Solved
GCQ`fG,10,3,3.2360679781,0.2360679781,1.0786893260,Solved
GCQ`fO,10,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQ`fW,11,3,3.2360679782,0.2360679782,1.0786893261,Solved
GCQ`f_,10,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQ`fg,11,3,3.2360679776,0.2360679776,1.0786893259,Solved
GCQ`fk,12,3,3.2360679775,0.2360679775,1.0786893258,Solved
GCQ`fo,11,3,3.2360679791,0.2360679791,1.0786893264,Solved
GCQ`fw,12,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQ`f{,13,3,3.2360679776,0.2360679776,1.0786893259,Solved
GCQbPk,11,3,3.0000000042,0.0000000042,1.0000000014,Solved
GCQbQW,10,3,3.2360679808,0.2360679808,1.0786893269,Solved
GCQbQ[,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQbQg,10,4,3.9999999991,-0.0000000009,0.9999999998,Solved
GCQbQk,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
GCQbQs,11,3,3.0000000025,0.0000000025,1.0000000008,Solved
GCQbQw,11,3,3.2360679809,0.2360679809,1.0786893270,Solved
GCQbQ{,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQbRG,10,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQbRK,11,3,3.0000000025,0.0000000025,1.0000000008,Solved
GCQbRS,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQbRW,11,3,3.0000000037,0.0000000037,1.0000000012,Solved
GCQbR[,12,3,3.0000000056,0.0000000056,1.0000000019,Solved
GCQbR_,10,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQbRc,11,3,3.2360679810,0.2360679810,1.0786893270,Solved
GCQbRg,11,3,3.0000000053,0.0000000053,1.0000000018,Solved
GCQbRk,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQbRo,11,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQbRs,12,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQbRw,12,3,3.0000000038,0.0000000038,1.0000000013,Solved
GCQbR{,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQbSk,11,3,3.0000000017,0.0000000017,1.0000000006,Solved
GCQbTK,11,3,3.0000000016,0.0000000016,1.0000000005,Solved
GCQbTc,11,3,3.0000000035,0.0000000035,1.0000000012,Solved
GCQbTg,11,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQbTk,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQbUG,10,4,3.9999999970,-0.0000000030,0.9999999993,Solved
GCQbUK,11,4,4.0000000002,0.0000000002,1.0000000000,Solved
GCQbUO,10,4,3.9999999994,-0.0000000006,0.9999999998,Solved
GCQbUS,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQbUW,11,3,3.2360679827,0.2360679827,1.0786893276,Solved
GCQbU[,12,3,3.0000000024,0.0000000024,1.0000000008,Solved
GCQbU_,10,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQbUc,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQbUg,11,3,3.0000000029,0.0000000029,1.0000000010,Solved
GCQbUk,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQbUo,11,3,3.0000000039,0.0000000039,1.0000000013,Solved
GCQbUs,12,3,3.0000000017,0.0000000017,1.0000000006,Solved
GCQbUw,12,3,3.0000000012,0.0000000012,1.0000000004,Solved
GCQbU{,13,3,3.0000000020,0.0000000020,1.0000000007,Solved
GCQbV?,10,4,4.0000000001,0.0000000001,1.0000000000,Solved
GCQbVC,11,4,3.9999999992,-0.0000000008,0.9999999998,Solved
GCQbVG,11,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQbVK,12,3,3.0000000017,0.0000000017,1.0000000006,Solved
GCQbVO,11,4,3.9999999990,-0.0000000010,0.9999999998,Solved
GCQbVS,12,3,3.0000000049,0.0000000049,1.0000000016,Solved
GCQbVW,12,3,3.0000000059,0.0000000059,1.0000000020,Solved
GCQbV[,13,3,3.0000000028,0.0000000028,1.0000000009,Solved
GCQbV_,11,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQbVc,12,3,3.0000000050,0.0000000050,1.0000000017,Solved
GCQbVg,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQbVk,13,3,3.0000000017,0.0000000017,1.0000000006,Solved
GCQbVo,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQbVs,13,3,3.0000000016,0.0000000016,1.0000000005,Solved
GCQbVw,13,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQbV{,14,3,3.0000000033,0.0000000033,1.0000000011,Solved
GCQb`o,10,3,3.4678437329,0.4678437329,1.1559479110,Solved
GCQb`s,11,3,3.2360679778,0.2360679778,1.0786893259,Solved
GCQbb_,10,4,4.0000000076,0.0000000076,1.0000000019,Solved
GCQbbc,11,3,3.2360679786,0.2360679786,1.0786893262,Solved
GCQbbo,11,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQbbs,12,3,3.2360679779,0.2360679779,1.0786893260,Solved
GCQbcW,10,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQbc[,11,4,3.9999999985,-0.0000000015,0.9999999996,Solved
GCQbcs,11,3,3.2360679790,0.2360679790,1.0786893263,Solved
GCQbdK,11,3,3.2360679779,0.2360679779,1.0786893260,Solved
GCQbdO,10,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQbdS,11,4,3.9999999995,-0.0000000005,0.9999999999,Solved
GCQbdW,11,3,3.2360679817,0.2360679817,1.0786893272,Solved
GCQbd[,12,3,3.2360679783,0.2360679783,1.0786893261,Solved
GCQbd_,10,4,3.9999999994,-0.0000000006,0.9999999999,Solved
GCQbdc,11,3,3.2360679782,0.2360679782,1.0786893261,Solved
GCQbdg,11,3,3.2360679781,0.2360679781,1.0786893260,Solved
GCQbdk,12,3,3.2360679818,0.2360679818,1.0786893273,Solved
GCQbdo,11,3,3.3722813247,0.3722813247,1.1240937749,Solved
GCQbds,12,3,3.2360679817,0.2360679817,1.0786893272,Solved
GCQbdw,12,3,3.2360679777,0.2360679777,1.0786893259,Solved
GCQbd{,13,3,3.2360679780,0.2360679780,1.0786893260,Solved
GCQbeG,10,4,3.9999999985,-0.0000000015,0.9999999996,Solved
GCQbeK,11,4,3.9999999993,-0.0000000007,0.9999999998,Solved
GCQbeO,10,3,3.2360679811,0.2360679811,1.0786893270,Solved
GCQbeS,11,3,3.2360679778,0.2360679778,1.0786893259,Solved
GCQbeW,11,3,3.2360679796,0.2360679796,1.0786893265,Solved
GCQbe[,12,3,3.2360679778,0.2360679778,1.0786893259,Solved
GCQbec,11,3,3.2360679793,0.2360679793,1.0786893264,Solved
GCQbeo,11,3,3.2360679796,0.2360679796,1.0786893265,Solved
GCQbes,12,3,3.2360679780,0.2360679780,1.0786893260,Solved
GCQbf?,10,4,4.0000000062,0.0000000062,1.0000000015,Solved
GCQbfC,11,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQbfG,11,3,3.2360679803,0.2360679803,1.0786893268,Solved
GCQbfK,12,3,3.2360679826,0.2360679826,1.0786893275,Solved
GCQbfO,11,3,3.2360679802,0.2360679802,1.0786893267,Solved
GCQbfS,12,3,3.2360679784,0.2360679784,1.0786893261,Solved
GCQbfW,12,3,3.2360679783,0.2360679783,1.0786893261,Solved
GCQbf[,13,3,3.2360679785,0.2360679785,1.0786893262,Solved
GCQbf_,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
GCQbfc,12,3,3.2360679787,0.2360679787,1.0786893262,Solved
GCQbfg,12,3,3.2360679782,0.2360679782,1.0786893261,Solved
GCQbfk,13,3,3.2360679790,0.2360679790,1.0786893263,Solved
GCQbfo,12,3,3.2360679781,0.2360679781,1.0786893260,Solved
GCQbfs,13,3,3.2360679791,0.2360679791,1.0786893264,Solved
GCQbfw,13,3,3.2360679780,0.2360679780,1.0786893260,Solved
GCQbf{,14,3,3.2360679792,0.2360679792,1.0786893264,Solved
GCQbro,12,3,3.2360679791,0.2360679791,1.0786893264,Solved
GCQbrs,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQbtg,12,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQbtk,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQbuW,12,3,3.0641777755,0.0641777755,1.0213925918,Solved
GCQbu[,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQbuo,12,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQbus,13,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQbvG,12,3,3.0000000035,0.0000000035,1.0000000012,Solved
GCQbvK,13,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQbvO,12,3,3.1965575940,0.1965575940,1.0655191980,Solved
GCQbvS,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQbvW,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQbv[,14,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQbv_,12,3,3.0000000021,0.0000000021,1.0000000007,Solved
GCQbvc,13,3,3.0000000014,0.0000000014,1.0000000005,Solved
GCQbvg,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQbvk,14,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQbvo,13,3,3.0000000013,0.0000000013,1.0000000004,Solved
GCQbvs,14,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQbvw,14,3,3.0000000037,0.0000000037,1.0000000012,Solved
GCQbv{,15,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdbW,11,3,3.0000000020,0.0000000020,1.0000000007,Solved
GCQdbg,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdbo,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQdbw,12,3,3.0000000003,0.0000000003,1.0000000001,Solved
GCQdeS,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQdes,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
GCQdew,12,3,3.0000000021,0.0000000021,1.0000000007,Solved
GCQdfC,11,4,3.9999999979,-0.0000000021,0.9999999995,Solved
GCQdfK,12,3,3.0000000016,0.0000000016,1.0000000005,Solved
GCQdfS,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
GCQdfW,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
GCQdf[,13,3,3.0000000005,0.0000000005,1.0000000002,Solved
GCQdfc,12,3,3.0000000038,0.0000000038,1.0000000013,Solved
GCQdfg,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdfk,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
GCQdfo,12,3,3.0000000026,0.0000000026,1.0000000009,Solved
GCQdfs,13,3,3.0000000033,0.0000000033,1.0000000011,Solved
GCQdfw,13,3,3.0000000015,0.0000000015,1.0000000005,Solved
GCQdf{,14,3,3.0000000016,0.0000000016,1.0000000005,Solved
GCQdnW,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQdn[,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdng,13,3,3.0000000023,0.0000000023,1.0000000008,Solved
GCQdnk,14,3,3.0000000006,0.0000000006,1.0000000002,Solved
GCQdno,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQdns,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdnw,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQdn{,15,3,3.0000000018,0.0000000018,1.0000000006,Solved
GCQeJo,11,4,4.0000000002,0.0000000002,1.0000000001,Solved
GCQeJs,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQeK[,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQeLS,11,4,4.0000000034,0.0000000034,1.0000000008,Solved
GCQeL[,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeLk,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
GCQeLo,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
GCQeLs,12,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQeLw,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeL{,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQeMK,11,4,4.0000000000,-0.0000000000,1.0000000000,Solved
GCQeMS,11,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeM[,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeMo,11,4,4.0000000002,0.0000000002,1.0000000001,Solved
GCQeMs,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQeNC,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
GCQeNK,12,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQeNO,11,4,3.9999999994,-0.0000000006,0.9999999999,Solved
GCQeNS,12,4,3.9999999990,-0.0000000010,0.9999999997,Solved
GCQeNW,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeN[,13,4,3.9999999994,-0.0000000006,0.9999999999,Solved
GCQeN_,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQeNc,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQeNg,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
GCQeNk,13,4,3.9999999982,-0.0000000018,0.9999999996,Solved
GCQeNo,12,4,3.9999999994,-0.0000000006,0.9999999998,Solved
GCQeNs,13,4,3.9999999998,-0.0000000002,0.9999999999,Solved
GCQeNw,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
GCQeN{,14,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQePk,11,3,3.0000000012,0.0000000012,1.0000000004,Solved
GCQeQW,10,4,3.9999999992,-0.0000000008,0.9999999998,Solved
GCQeQ[,11,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQeQk,11,4,3.9999999998,-0.0000000002,1.0000000000,Solved
GCQeQw,11,3,3.2360679810,0.2360679810,1.0786893270,Solved
GCQeQ{,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQeRG,10,3,3.0000000004,0.0000000004,1.0000000001,Solved
GCQeRK,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQeRW,11,3,3.0000000009,0.0000000009,1.0000000003,Solved
GCQeR[,12,3,3.0000000021,0.0000000021,1.0000000007,Solved
GCQeRg,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQeRk,12,3,3.0000000014,0.0000000014,1.0000000005,Solved
GCQeRo,11,3,3.1965575952,0.1965575952,1.0655191984,Solved
GCQeRs,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
GCQeRw,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQeR{,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
GCQeTg,11,3,3.0000000034,0.0000000034,1.0000000011,Solved
GCQeTk,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
GCQeUS,11,3,3.0000000005,0.0000000005,1.0000000002,Solved
