g6,n,edges,alpha,theta,gap,ratio,status
THO\M?geAC_lsGEQY?_Gc??[IEKHOGF_O_@q,21,60,6,8.0952470669,2.0952470669,1.3492078445,Solved
THO\M_geAC_hSGI??YWBQ_@PCOWs?o?MMCg@,21,59,6,8.0952423913,2.0952423913,1.3492070652,Solved
THOWC_JSDHsOP@c_c?GUP?LJE?GM`@OASOac,21,58,6,8.0952299401,2.0952299401,1.34920499,Solved
T@oWE_JSd@sO@HH_WOOAiE?E?RGMOQGWG_?r,21,58,6,8.0952283488,2.0952283488,1.3492047248,Solved
T@OWM_JGEC@AhHscTO?`P@SDQCCH_GAJCgGH,21,58,6,8.0952248514,2.0952248514,1.3492041419,Solved
THO\I_ga?Bwcs?@SC@WDEaOG_SWoHaGOCAaD,21,58,6,8.0952231378,2.0952231378,1.3492038563,Solved
T@?WK_JhMcT?SdXOY??Qo?_K?hCOCXC@hDCH,21,58,6,8.0952120999,2.0952120999,1.3492020167,Solved
THOXI_BhKCT??t@HW?XQPOE@?BCs?WHGwWgC,21,59,6,8.0951977869,2.0951977869,1.3491996312,Solved
THOXG_J@Cc@BhHscDA?AVpO@?w?`GTO?mB?_,21,58,6,8.0951623351,2.0951623351,1.3491937225,Solved
THO\M?geAC_LsGEQY?_IcG?[IEKGOGF_O_@r,21,61,6,8.0951572456,2.0951572456,1.3491928743,Solved
THOHA_JhMcT??sc?_ha?B`oC?mGcGaGAMgA`,21,59,6,8.095154452,2.095154452,1.3491924087,Solved
T@?WK_JhMcT?SdXOY??Qo?_K?lCOCXC@hDCH,21,59,6,8.0951470422,2.0951470422,1.3491911737,Solved
T@OWC_J@Ec@BhGscTOA_dXO?_wCS?yM?G?dg,21,59,6,8.0951354288,2.0951354288,1.3491892381,Solved
THO\M?geAC_LsGEQY?_IcG?[A@oOKLGOCBoG,21,59,6,8.0951315165,2.0951315165,1.3491885861,Solved
T@O\EageAD_hA@?c_kH?hp?V_A_c?_@IC`IH,21,58,6,8.0951174278,2.0951174278,1.349186238,Solved
THO\M_geAC_hSGI??YWBQ_@PCOWs?o?MMCg`,21,60,6,8.095106352,2.095106352,1.349184392,Solved
THO\M_ge?Foco?HOD@odC?DTOGI?g?BCS?@u,21,58,6,8.0951055532,2.0951055532,1.3491842589,Solved
THoWK_JS@HS?_AE@ggHSC?VFQ?L@`?Eq?CEF,21,59,6,8.0950914349,2.0950914349,1.3491819058,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_wCS?qM?G?dg,21,58,6,8.095081874,2.095081874,1.3491803123,Solved
THoWK_JSdHsOPP__@Ia?RGKOWAQ`B@C?KCCX,21,59,6,8.0950758213,2.0950758213,1.3491793036,Solved
T@OWC_J@Ec@JhGscTOA_dXO?_OCS?yM?G?dg,21,58,6,8.0949967179,2.0949967179,1.3491661196,Solved
THOXK_JhMcT??p?JI?YIAAEEA?g`CdOADD?D,21,59,6,8.0949846863,2.0949846863,1.3491641144,Solved
THO[I__e?FwcaWsATG?Cc?@[?`os?X?SCDoH,21,59,6,8.0949833122,2.0949833122,1.3491638854,Solved
THOXA_J@Mc?BhHocTA?M?CHSBCD?_goAD?Al,21,58,6,8.0949791436,2.0949791436,1.3491631906,Solved
T@O\EageAD_hE@?c_kH?hp?V_A_c?_@IC`IH,21,59,6,8.094977179,2.094977179,1.3491628632,Solved
THO\M_geAC_hsGI??YWBQ_@PCOWs?o?MMCg@,21,60,6,8.0949731811,2.0949731811,1.3491621969,Solved
THoWC_JSdHcOPOPoQOOQhGGU?SM`G??RGAAJ,21,59,6,8.0949701414,2.0949701414,1.3491616902,Solved
THO[MagEADc`oDC__kHC`aASI?A`?gAiC_AL,21,59,6,8.0949684535,2.0949684535,1.3491614089,Solved
THO[MagEADc`oDC__kHC`aASICA`?gAiC_AL,21,60,6,8.0949509746,2.0949509746,1.3491584958,Solved
THO\M_geAC_hsGI??YWBQ_@PCOWs?o?MMCg`,21,61,6,8.0949503465,2.0949503465,1.3491583911,Solved
T@OWK_JhMcT?SdXOY??QoG_K?lCOCYIG?A?p,21,58,6,8.0949382672,2.0949382672,1.3491563779,Solved
THoWC_JSdHsOP@h_?EGO@PoCBIO`Ee_@GGSB,21,59,6,8.0949376785,2.0949376785,1.3491562798,Solved
THOW?_JhMcT??t?JI?\S@OOOEC_s_PAONCa@,21,59,6,8.0949328154,2.0949328154,1.3491554692,Solved
THoGG?JOCHsOATs_wg?`HhSCZ??ig@@D@?GT,21,58,6,8.0949174904,2.0949174904,1.3491529151,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADDO_A`@GB@J,21,59,6,8.0949135931,2.0949135931,1.3491522655,Solved
THO\MagE?Dcho@E_ga?BBPAEg?G@BG_SgBOI,21,59,6,8.0949060319,2.0949060319,1.3491510053,Solved
THoGK_JSdGsOPOATGX?@Ec?KWA_Hg]g?_a@L,21,60,6,8.0949043417,2.0949043417,1.3491507236,Solved
THoWC_JSdHsOPPADQO@?ESGD?H_U?g?`Sd@@,21,57,6,8.0949040082,2.0949040082,1.349150668,Solved
TGoWK_JScHsOADo_CeH?UCAOHCyICDC?TO_P,21,59,6,8.0948940416,2.0948940416,1.3491490069,Solved
THO\MagE?DchoDE_Wa?BBPAEg?G_SgF_??Db,21,60,6,8.0948940113,2.0948940113,1.3491490019,Solved
THO\I_ge?EwchOs?D@_FB?Ip?OS_@W@QGBS@,21,59,6,8.0948863578,2.0948863578,1.3491477263,Solved
T@?WC_JhMcT?SdXOY??QoG_KCkGCBiMGAGAB,21,59,6,8.0948577236,2.0948577236,1.3491429539,Solved
TGoH?_J@Gc@Jh@scUA?M@G@U@OKHOQcCL?iO,21,58,6,8.0948506539,2.0948506539,1.3491417756,Solved
THoWK_JSdHsOADc??ChCEOQGdOa@EMG@_Y?I,21,59,6,8.0948340149,2.0948340149,1.3491390025,Solved
T@O[IagWa`PBGPe??`WCUx?CbC_B_Q@?gYAB,21,59,6,8.0948208747,2.0948208747,1.3491368125,Solved
THOGK_HhMCT??t@JI?\S@OOS?cgooUd??cAD,21,59,6,8.0948198634,2.0948198634,1.3491366439,Solved
THO\M_geAC_hsGI??YGBQ_@PCOWs?p?KKCg`,21,59,6,8.094819035,2.094819035,1.3491365058,Solved
T@oWK_HS_HSO_EE@GgH@`sa?jAAGGJDC?@XB,21,57,6,8.0948119399,2.0948119399,1.3491353233,Solved
T@O[MaGGad[_IA?TKSC?FEDC@AmG_HJ?_I@D,21,59,6,8.0948105479,2.0948105479,1.3491350913,Solved
THOXK_J?Kc@JhHsCTAAA_?AkADLO?i`@GD@J,21,60,6,8.094809716,2.094809716,1.3491349527,Solved
THO\I_ge?FwcHOIA??wH`E_GBDO?c[`@F?@W,21,59,6,8.0947970516,2.0947970516,1.3491328419,Solved
THO\I_ge?FWchOOCaCGQ@?Fc_LOJ_E?PCY@H,21,60,6,8.0947845669,2.0947845669,1.3491307611,Solved
TGOWC_JHKc@JhHocT??_FIoEOOG?JI@OdF?_,21,58,6,8.0947828508,2.0947828508,1.3491304751,Solved
TGOWK_JScHsOPOs_CCOOZaCG`HIE?o`GEgQ@,21,59,6,8.094781158,2.094781158,1.349130193,Solved
T@OWE_JhMcD??t@JGQLODp`AOC_GOg_EOb?B,21,59,6,8.0947742023,2.0947742023,1.3491290337,Solved
THOXK_J?Ec@JhHsCT?AI_CGKADLO_II?C?It,21,59,6,8.0947722377,2.0947722377,1.3491287063,Solved
THOLI__e?FwcaW_?BO`IbDGOAUHQAM?@CSI@,21,59,6,8.0947602893,2.0947602893,1.3491267149,Solved
THOXM_B`KcT??p@JW?Gp@AE_c?Y?WHOe?Q?j,21,58,6,8.094752051,2.094752051,1.3491253418,Solved
THOWG_JScHoOPPs_CCOOZaCG_HMI?dU???SF,21,58,6,8.0947499679,2.0947499679,1.3491249947,Solved
THO\M_ge?EO?_G?[D@w`WH?tQBAGc_QGPCk?,21,58,6,8.0947471153,2.0947471153,1.3491245192,Solved
THOX?_J@Cc@JhHscTA?M@Po@?w?_GY?oah?B,21,58,6,8.0947395896,2.0947395896,1.3491232649,Solved
THoWM_BSdGsOATs?CEGCU?IoWCOI@LC?TC_P,21,59,6,8.0947341829,2.0947341829,1.3491223638,Solved
THoWK_JOCHsOPPATCCYcQ__Gd?A`GSC`KGQK,21,59,6,8.0947271365,2.0947271365,1.3491211894,Solved
T?O[M_gW_`S_Io?FgPCo`@WV?IGdGKHB?HOB,21,59,6,8.0947070871,2.0947070871,1.3491178479,Solved
THoOC_JScHcOPPATGX@@E_?Ke@MK?_@gSWAd,21,59,6,8.0947043789,2.0947043789,1.3491173965,Solved
THOWC_JSDGcOPPc_cCGQX_DHE?WM`@O?UO_D,21,57,6,8.0946950572,2.0946950572,1.3491158429,Solved
T@?WC_JhMcT?SdXOYC?Q_G_KCkGCBiMGAGAA,21,58,6,8.0946920191,2.0946920191,1.3491153365,Solved
THoWG_ISDGsOPPATYO@@F_oE__?OcYGGW@Gb,21,58,6,8.0946862363,2.0946862363,1.3491143727,Solved
THoWM_H?dGsO?To_ccI?hCIUOOa@WHGCWI?R,21,59,6,8.0946806284,2.0946806284,1.3491134381,Solved
T@OLEageAC_hp?x?@WG@d@oCgIG`PB?gSQDS,21,60,6,8.0946801194,2.0946801194,1.3491133532,Solved
THO\M?geAC_lsGEQY?_GcG?[IEKHOGF_O_@q,21,61,6,8.0946782416,2.0946782416,1.3491130403,Solved
THoXE_J@Mc@AOcgHsA?oD?p@C_gGQOMGa_AF,21,59,6,8.0946751799,2.0946751799,1.34911253,Solved
THOWK_JOd?cOPPATOOH@ds@Ec`?SOO_gL?g`,21,58,6,8.0946733953,2.0946733953,1.3491122326,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_?@PGB?J,21,59,6,8.0946634621,2.0946634621,1.349110577,Solved
THOXK_J?Mc?JhHsCT?AI_CGKADLO_??ThB?J,21,59,6,8.0946633504,2.0946633504,1.3491105584,Solved
THOWG_JSCH_OPPs_CCOOZaCG`HMI?dU???sF,21,58,6,8.0946580845,2.0946580845,1.3491096807,Solved
THO\EagE?DchoDA__MIG@CAU_OIGPGSGC@`T,21,59,6,8.0946572023,2.0946572023,1.3491095337,Solved
T@OWK_JhMcT?SdPOYC?Q_G_K?kGCBjI?IGBH,21,60,6,8.0946507818,2.0946507818,1.3491084636,Solved
T@OWM_BGEC@AhHscTO?`P@SDQCKH_GAJCgGH,21,58,6,8.0946487468,2.0946487468,1.3491081245,Solved
THoWC_JS`HcOPOPoQOOQhGGU?SM`G?ORGAAJ,21,59,6,8.0946478748,2.0946478748,1.3491079791,Solved
THOWG_JScHoOPPS_CCOOZaCG_HMI?dU???Sf,21,58,6,8.0946418818,2.0946418818,1.3491069803,Solved
THoGK_JSdHsO@OC_GHgOdOG_CS@@EKc?s_@[,21,57,6,8.0946322339,2.0946322339,1.3491053723,Solved
T@OHMa_eEGGUAos_?kHOXWCgOgCGGWE_g_JB,21,60,6,8.0946289864,2.0946289864,1.3491048311,Solved
THO\M?geAC_lsGEQY?_IcG?[GEKHOGF_O_@q,21,61,6,8.0946133593,2.0946133593,1.3491022265,Solved
THoWC_JScHcOPPATGX@@E_?Ke@MK?_@gSWAd,21,60,6,8.0946012952,2.0946012952,1.3491002159,Solved
THO\MagE?DchoDA_Wa?BBPAEg?G_SGF_G?Db,21,59,6,8.094595856,2.094595856,1.3490993093,Solved
THOWK_JScHsOPPs_CC?OZaCG_JIE?oO_GOcB,21,58,6,8.094592157,2.094592157,1.3490986928,Solved
TH?XA_J@Mc?BhHocTA?M@CHSJCD?_goID?Al,21,60,6,8.0945841239,2.0945841239,1.349097354,Solved
THOWE_JhMcD??t@JGQLO@p_AOc_GOg_EOb?B,21,59,6,8.0945791013,2.0945791013,1.3490965169,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_wCS?yM???dh,21,59,6,8.0945766736,2.0945766736,1.3490961123,Solved
THOXK_J?Ec@JhHsCTAAI_?AcADII_DO?SO_t,21,59,6,8.0945738035,2.0945738035,1.3490956339,Solved
THOX?_J@Cc@JhHscTAAM?`o@?w?_DY@oQ_CP,21,59,6,8.0945708778,2.0945708778,1.3490951463,Solved
THOGK_JOdHsOPOATYOH@EaCCOMKo_aE?K?ah,21,60,6,8.0945612571,2.0945612571,1.3490935428,Solved
T@?WK_JhMcT?SdPOYC?QoG_K?kGCBjI?IGBG,21,59,6,8.094559202,2.094559202,1.3490932003,Solved
THOWG_JOdHsOPOs_C?WAX`KIiA?`K??A{HS@,21,58,6,8.0945543322,2.0945543322,1.3490923887,Solved
THoWC_JScHsOPPPoOO@H`A@S_GccCQ`H?GOF,21,58,6,8.0945514286,2.0945514286,1.3490919048,Solved
THOXM_BHMCT??p@HW?Wp@AE_B@X?UC`?T?SD,21,58,6,8.0945490775,2.0945490775,1.3490915129,Solved
THOX?_J@Cc@JhHscTA?M@Po@?w?_GY@oah?B,21,59,6,8.0945449116,2.0945449116,1.3490908186,Solved
THoWM_JOd@oO?@HSgcOsC_?[GSGIOlC@DOcH,21,59,6,8.0945437325,2.0945437325,1.3490906221,Solved
T@OLMageA?_ld?X?IS?AbIQ_?Dj?CgSG_SgB,21,59,6,8.094537209,2.094537209,1.3490895348,Solved
TGoWI_B@Ec@JhHsCUACI?O_kaD?@PhQ_Cw_O,21,59,6,8.0945368729,2.0945368729,1.3490894788,Solved
THO\I_ge?FWchOOEaSIG__WSY?G?DlOOC@S`,21,60,6,8.0945244345,2.0945244345,1.3490874057,Solved
THOWG_JSdHsOP@ATWOH@Da_COalGAIAOOGOR,21,59,6,8.0944977291,2.0944977291,1.3490829548,Solved
THO\M?geAC_lsGEQW?_IcG?[IEKHOGF_O_@q,21,61,6,8.094495785,2.094495785,1.3490826308,Solved
THOWK_JOcHsOPPATWOH?De_COq`GAI?OSHOP,21,58,6,8.0944953581,2.0944953581,1.3490825597,Solved
TH?LMagE?C_dAAS`_[T?C?C^CAHQOO_HlCgO,21,58,6,8.09448693,2.09448693,1.349081155,Solved
THoWK_BScGsOATc_CeH?U?PKW_HCCMH?d?l?,21,59,6,8.0944848289,2.0944848289,1.3490808048,Solved
TGoWM_B?Kc?BSchHsa?p@PC?ACXOoGADSiC@,21,57,6,8.094482805,2.094482805,1.3490804675,Solved
THoGK_JSdHsOATc??ChCEOQGdOa@EMG@_Y?I,21,59,6,8.0944803782,2.0944803782,1.349080063,Solved
T@O[IagWa`PBGPe??`WCUx?CbC_B_QH?gYAB,21,60,6,8.0944795458,2.0944795458,1.3490799243,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_G@PGB?I,21,59,6,8.0944786949,2.0944786949,1.3490797825,Solved
THoWC_JS@HSO_AE@ggHSC?VFQ?K@`?Eq?CEF,21,58,6,8.0944650471,2.0944650471,1.3490775078,Solved
THOXK_J?AC@JhHscD?AI_CAmgWAI`CCGCO_p,21,58,6,8.0944623384,2.0944623384,1.3490770564,Solved
THoWM_JSd@sO?@HSg_OsC_?SGSGIOlC@DOcH,21,59,6,8.094446722,2.094446722,1.3490744537,Solved
THOWK_JOcHsOPPATWOH@EaCDOcGoD@I@QA?V,21,60,6,8.0944423577,2.0944423577,1.3490737263,Solved
THOXK_J?IC@JhHscT?AI_C?mgWAI`?CGSOg_,21,58,6,8.0944419249,2.0944419249,1.3490736542,Solved
THOWG_JSdHsOPOs_C?WQX`KIiA?`K???{HS@,21,59,6,8.0944373705,2.0944373705,1.3490728951,Solved
THO\MagC?DchoDA_CiK?iCGpC?S_QI?PoJA@,21,59,6,8.0944343858,2.0944343858,1.3490723976,Solved
TGoWK_BSdHsOPP__IC`QbM?O?sA?QGCDUc?D,21,58,6,8.0944327959,2.0944327959,1.3490721326,Solved
THOXG_J?Mc@BhHsCTAAI_C?kADII?GEIQg?B,21,58,6,8.0944234188,2.0944234188,1.3490705698,Solved
THOXM_BhKCT??t@HW?XOPOE@?BCs?WGGwWgC,21,58,6,8.094417851,2.094417851,1.3490696418,Solved
THO\I_ge?Fwc_OOgq@GAiA?K_UHOSa_?SD_d,21,60,6,8.0944032568,2.0944032568,1.3490672095,Solved
T@OWK_JhMcT?SdXOYC?Q_G_G?lCOCYIGO_?r,21,59,6,8.0944017019,2.0944017019,1.3490669503,Solved
T@OWK_JhMcT?SdXOY??QoG_K?lCOCOC@hDCB,21,59,6,8.0944008355,2.0944008355,1.3490668059,Solved
THoWC_JSdHsOPP@TS?IcP?CgHC]K?G`CCi@@,21,60,6,8.0943961879,2.0943961879,1.3490660313,Solved
THoOC_JScHcOPPATGX@@Ec?Ke@MK?_@gSWAd,21,60,6,8.0943908658,2.0943908658,1.3490651443,Solved
THoWC_JScHcOPPATGX@@Ec?Ke@MK?_@gSWAd,21,61,6,8.0943871842,2.0943871842,1.3490645307,Solved
T@oWM_JSc@oOISSBSeBCOCHCCBNC?GIW?G@p,21,59,6,8.0943687342,2.0943687342,1.3490614557,Solved
THOPG_J?McT?p??FwaAEAeCCBU@ABOo@gCkB,21,59,6,8.0943662009,2.0943662009,1.3490610335,Solved
THOXK_J?Mc@JhHsCTAAI_?AkADLO?A`@GB?J,21,59,6,8.0943545547,2.0943545547,1.3490590924,Solved
T@OWK_JhMcT?SdXOYC?QoG_K?lCOCPC@`DCB,21,60,6,8.0943442324,2.0943442324,1.3490573721,Solved
THOX?_B@Cc@JgHscTAAM@OM?YAIAoLG?O?`b,21,58,6,8.0943404989,2.0943404989,1.3490567498,Solved
TH_OC_JSdHsOP@h_?CWo@POC@JOWgHUCBO?b,21,58,6,8.0943318339,2.0943318339,1.3490553057,Solved
THOXM_BhKcT??t?HY?XOPOAoCcWIAa?oMY?G,21,60,6,8.0943316345,2.0943316345,1.3490552724,Solved
THoWC_JSdHsOPPh_?AY`HOq?_?k`CGI_GGCJ,21,59,6,8.0943262919,2.0943262919,1.349054382,Solved
THO[I__e?FwcaWsATG?Cc?@[C`os?H?[CDOH,21,59,6,8.0943188655,2.0943188655,1.3490531442,Solved
THOXC_@hMcT??t@JI?\O@?QCOaOSa]G?WAcg,21,59,6,8.0943132554,2.0943132554,1.3490522092,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MG?_@gSGAd,21,60,6,8.0943047136,2.0943047136,1.3490507856,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADDO_I`@GB?J,21,59,6,8.0942955279,2.0942955279,1.3490492547,Solved
THOXK_J?IC@JhHscT?AI_C?mgWAI`?CGSOg`,21,59,6,8.0942904395,2.0942904395,1.3490484066,Solved
THOWC_JSdHsOATc??ChCEOQGdOa@EMG@_Y?I,21,58,6,8.0942887805,2.0942887805,1.3490481301,Solved
TGOXMagE?C_L_AHSICX_Kp@?Bo[ChCSA_oAI,21,59,6,8.0942877293,2.0942877293,1.3490479549,Solved
THOWK_JOcHsOPPATWOH@De_COq@GAI?OSHOP,21,58,6,8.0942783379,2.0942783379,1.3490463897,Solved
THoWC_JCdHsOP@h_?EGOHPoCBIO`Ee_@GGSB,21,59,6,8.0942763035,2.0942763035,1.3490460506,Solved
THO\MagE?DchoDA_Wa?BBPAEg?G_SGF_G?Dj,21,60,6,8.0942657499,2.0942657499,1.3490442916,Solved
THOPG_HGMcT?pG?FwaAEAeCCBU@AAOo@gCkB,21,59,6,8.0942619687,2.0942619687,1.3490436615,Solved
THOWM_JOdGcOADs_scO?QE_L?kGI?g`gagOA,21,59,6,8.0942561417,2.0942561417,1.3490426903,Solved
THOWM_BhMCP??t@JG?\S@cGGHWGpOAGCSACe,21,59,6,8.0942538238,2.0942538238,1.349042304,Solved
THoWC_BSDHcOADs_ccS?hE?C@LKC`HECPCcA,21,58,6,8.094246694,2.094246694,1.3490411157,Solved
TGoWK_BSdHsOPP__iC`QbM?O?sA_QGC@Uc?D,21,59,6,8.0942448519,2.0942448519,1.3490408087,Solved
THoWC_JSdHsOP@h_?EGOHPoCBIO`E_QgEO?g,21,59,6,8.0942329373,2.0942329373,1.3490388229,Solved
THO\I__e?FwcaWsATG?Cc?@[Y_H?SGJ_??Dr,21,60,6,8.0942056573,2.0942056573,1.3490342762,Solved
THO\M__e?FocOG?BCaWcCAWKYBAG_P?GmG`O,21,58,6,8.0942043075,2.0942043075,1.3490340512,Solved
THOXI_JhMCD??tc?_ha@BI?WCIY@IKC?_OOJ,21,58,6,8.0941914805,2.0941914805,1.3490319134,Solved
TGoOK_JCdHSOOPgKB@QGJB?o@W]C@?`GKkO@,21,58,6,8.0941907107,2.0941907107,1.3490317851,Solved
THoWM_GSdHsOAD_??ehCEOBQO_XGCGU?TA`A,21,58,6,8.0941902829,2.0941902829,1.3490317138,Solved
THOWK_JOdHsOP@ATYOH?Da_Ec@AAWOO_kOaK,21,59,6,8.0941902226,2.0941902226,1.3490317038,Solved
THO\M_ge?Eo?_??[D@w`WH?tQBAGc_QGTCk?,21,59,6,8.0941883926,2.0941883926,1.3490313988,Solved
THOXG_J?EC@JhHscDAAI_CMA_CWAFUI_?O_d,21,59,6,8.0941882827,2.0941882827,1.3490313805,Solved
TGOWK_HOdHsOATS??ehCEeCCB@I`Gc?DKq_@,21,58,6,8.0941815779,2.0941815779,1.349030263,Solved
THO\A_ge?FWCh?O?aOG?|iOG@qeG?gsICCTG,21,59,6,8.0941796672,2.0941796672,1.3490299445,Solved
T@OWM?JGEC@AhHscTO?`P@SDQCKH_GAJCgGH,21,58,6,8.0941688777,2.0941688777,1.3490281463,Solved
THOXK_J?Mc@JhHsCTAAI?C?cADII_?@P_g@J,21,58,6,8.0941610385,2.0941610385,1.3490268397,Solved
THOXK_HhMcT??t?JI?YIAAEEA?IIAG`Cg_?j,21,59,6,8.094159088,2.094159088,1.3490265147,Solved
THOWG_JOdHsOPOs_C?WQX`KIi??`K??A{HS@,21,58,6,8.0941565804,2.0941565804,1.3490260967,Solved
THoGK_JSDHsOPPATYOH@D_CD@G?sCH@ASSCD,21,59,6,8.0941560652,2.0941560652,1.3490260109,Solved
T@OWC_J@Ec@JhHscTOA_dX??_wCS?yM???Dh,21,59,6,8.0941313353,2.0941313353,1.3490218892,Solved
THO\M_ge?Foco?HOd@odC?DTOGI?g?BCS?@u,21,59,6,8.0941288872,2.0941288872,1.3490214812,Solved
THOHM_J@Gc@JOch@sA?oD?IWd?MCGs@OiWAC,21,59,6,8.0941154592,2.0941154592,1.3490192432,Solved
THO[MagCADchODC__kHC`s?CGCGFCLG_?GHR,21,58,6,8.0940955545,2.0940955545,1.3490159257,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MK?_ODG?cJ,21,60,6,8.0940950754,2.0940950754,1.3490158459,Solved
THOWE_AGKcT?pG?Ewa?sB?t_f@?`HGJI?_?Z,21,58,6,8.0940817516,2.0940817516,1.3490136253,Solved
THoOK_JOd@cOPPADQOHHA_DCWIGE?H@DTCKA,21,57,6,8.0940768764,2.0940768764,1.3490128127,Solved
TH?XA_JhMcT??tC?_`a@B`oFE???b\AB?WAT,21,59,6,8.0940726849,2.0940726849,1.3490121142,Solved
THOXM_B`K_T??p@JW?Wp@AE_d?Y?WH?e?Q?j,21,58,6,8.0940564886,2.0940564886,1.3490094148,Solved
THOXA_JhMCT??t_?_`a@B`oCh@_oSUc?G?dB,21,59,6,8.094056198,2.094056198,1.3490093663,Solved
THOXMagE?DchoDE_Wa?BBPAEg?G@J?_SgBOJ,21,60,6,8.0940448346,2.0940448346,1.3490074724,Solved
T@OWK_JhEcT?SDXOYC?O`@RDBCO@UHO?SABP,21,59,6,8.094043814,2.094043814,1.3490073023,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`?CGSOg_,21,59,6,8.0940307856,2.0940307856,1.3490051309,Solved
THOXM_B`KcT??p@JW?Wp@AE_d?Y?WH?e?O?j,21,58,6,8.0940293292,2.0940293292,1.3490048882,Solved
THOWK_JOdHcOPPATSOMHAE@?Oa`?csO?L@Gg,21,58,6,8.0940232772,2.0940232772,1.3490038795,Solved
THOXA_JhMCT??t_?_`a@B`oCh@_oSUc@??dB,21,59,6,8.0940162413,2.0940162413,1.3490027069,Solved
THOXM_BhKcT??t?HY?XOPOAoCcWIAa?oMI?@,21,59,6,8.0940075635,2.0940075635,1.3490012606,Solved
TGoOG_BOdGsO?Tc?_EGQHpGciAeI@?CQcWc@,21,56,6,8.0940034626,2.0940034626,1.3490005771,Solved
THoWC?JSdHsO@Pg_@AYM@C@DC`I?UPU?QO?f,21,60,6,8.0939962903,2.0939962903,1.3489993817,Solved
THOGK_HhMCT??t@JI?\S@OOSAcgooUd??c?D,21,59,6,8.0939867465,2.0939867465,1.3489977911,Solved
THOXK_J?Ec@JhHsCTAAI??AkADII_DO?CO_T,21,57,6,8.093974618,2.093974618,1.3489957697,Solved
THoWC_JSdHsOADc??ChCEOQGdO_@EMG@_Q?J,21,57,6,8.0939616902,2.0939616902,1.348993615,Solved
THoWC_JSdHsOPPh_?AY`HOq?g??I_KcCG?Cj,21,58,6,8.0939599912,2.0939599912,1.3489933319,Solved
THOXK_J?Ec@JhHsCTAAI??AkADII_DO?SO_T,21,58,6,8.0939590833,2.0939590833,1.3489931806,Solved
THoWC_JSdHcOPPATGX?@Ec?Ke@MG?_@gSWAd,21,60,6,8.0939491136,2.0939491136,1.3489915189,Solved
THO\I_ga?FwchO?_r@I?a_GC`TI`a??SSJ?P,21,59,6,8.09394815,2.09394815,1.3489913583,Solved
T@OLM_geAC_lcGiA?]?GFw?CYCI@_gISD?F_,21,60,6,8.0939436707,2.0939436707,1.3489906118,Solved
TGoWK_BSdHsOPP__iC`QbM?O?sA?QGCDUc?D,21,59,6,8.0939358642,2.0939358642,1.3489893107,Solved
TGoWI_B@Ec@JhHsCUACI?O_kaD?@PgQ_Sw_O,21,59,6,8.0939260736,2.0939260736,1.3489876789,Solved
THOWM_BOd?sOATc_s_OCPGKOHC[p?aGGp?hC,21,58,6,8.0939146586,2.0939146586,1.3489857764,Solved
THO\A_ge?FW_hOsGA@oCb?XEg?_SEOAgLCGK,21,59,6,8.0938948147,2.0938948147,1.3489824691,Solved
THoOM_JO@HSO_EA__Hg`DhKOO\@O`CC?kDEA,21,58,6,8.0938863342,2.0938863342,1.3489810557,Solved
THOXM__E?Fwc?peASaA@FegA?OOBAHOCH??j,21,58,6,8.0938860657,2.0938860657,1.348981011,Solved
THoWM_B?Kc?BSchHsa?p@PC?ACXOoGACSiC@,21,57,6,8.0938744001,2.0938744001,1.3489790667,Solved
T@OWMAgWac?B@Pe@RAQCBHQCPcPU?EG?K?rH,21,59,6,8.0938739061,2.0938739061,1.3489789844,Solved
THOWG?JSdHsOPPs?CCIIHACib?GCQoQi?OAF,21,59,6,8.0938721593,2.0938721593,1.3489786932,Solved
THOXK_J?Ec@JhHsCTAAI??AkADII_DO?CO_t,21,58,6,8.0938684711,2.0938684711,1.3489780785,Solved
THO\M?geAC_lSGEQY?_GcG?[IEKHOGF_??@r,21,59,6,8.0938556365,2.0938556365,1.3489759394,Solved
THO\M?geAC_lSGEQY?_GcG?[IEKHOGF_?_@r,21,60,6,8.0938555665,2.0938555665,1.3489759278,Solved
T@OWMAgWac?B@Pe@RAQCBHQCPcPUGEG?C?rH,21,59,6,8.0938546988,2.0938546988,1.3489757831,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCOC@hDCB,21,59,6,8.0938498503,2.0938498503,1.348974975,Solved
THOWK_JOdHcOPPATSOMHAE@?Oa`?csO?L@Gh,21,59,6,8.0938462714,2.0938462714,1.3489743786,Solved
T@O[MagWAdPBGPp?bOOJ`GpOYPD??gGCC?oh,21,60,6,8.09384617,2.09384617,1.3489743617,Solved
THO\M?geAC_lSGEQW?_IcG?[IEKHOGF_?_@r,21,60,6,8.0938420261,2.0938420261,1.348973671,Solved
T@OWC_J@Ac@BhHscTOA_dX??_wCS?yM???dh,21,58,6,8.0938394289,2.0938394289,1.3489732382,Solved
