g6,edges,alpha,theta,gap,ratio,status
H?`DVBT,13,4,4.0000000037,0.0000000037,1.0000000009,Solved
H?`DVBU,13,4,4.0000000023,0.0000000023,1.0000000006,Solved
H?`DVBV,14,4,4.0000000017,0.0000000017,1.0000000004,Solved
H?`DVBX,13,4,4.0000000076,0.0000000076,1.0000000019,Solved
H?`DVBY,13,4,4.0000000032,0.0000000032,1.0000000008,Solved
H?`DVBZ,14,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DVB[,13,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVB\,14,4,4.0000000031,0.0000000031,1.0000000008,Solved
H?`DVB],14,4,4.0000000018,0.0000000018,1.0000000004,Solved
H?`DVB^,15,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DVBp,13,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVBq,13,4,4.0000000110,0.0000000110,1.0000000028,Solved
H?`DVBr,14,4,4.0000000071,0.0000000071,1.0000000018,Solved
H?`DVBs,13,4,4.0000000021,0.0000000021,1.0000000005,Solved
H?`DVBt,14,4,4.0000000010,0.0000000010,1.0000000002,Solved
H?`DVBu,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVBv,15,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVBw,13,4,4.0000000024,0.0000000024,1.0000000006,Solved
H?`DVBx,14,4,4.0000000029,0.0000000029,1.0000000007,Solved
H?`DVBy,14,4,4.0000000050,0.0000000050,1.0000000012,Solved
H?`DVBz,15,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVB{,14,4,4.0000000043,0.0000000043,1.0000000011,Solved
H?`DVB|,15,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVB},15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVB~,16,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVH],14,4,4.0000000021,0.0000000021,1.0000000005,Solved
H?`DVH^,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVHu,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVHv,15,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVHy,14,4,4.0000000025,0.0000000025,1.0000000006,Solved
H?`DVHz,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVH{,14,4,4.0000000024,0.0000000024,1.0000000006,Solved
H?`DVH|,15,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVH},15,4,4.0000000040,0.0000000040,1.0000000010,Solved
H?`DVH~,16,4,4.0000000019,0.0000000019,1.0000000005,Solved
H?`DVIy,14,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DVIz,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVJU,14,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVJV,15,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVJY,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
H?`DVJZ,15,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVJ[,14,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVJ\,15,4,4.0000000017,0.0000000017,1.0000000004,Solved
H?`DVJ],15,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVJ^,16,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVJq,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVJr,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVJs,14,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVJt,15,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVJu,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVJv,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVJw,14,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVJx,15,4,4.0000000010,0.0000000010,1.0000000002,Solved
H?`DVJy,15,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVJz,16,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DVJ{,15,4,4.0000000022,0.0000000022,1.0000000005,Solved
H?`DVJ|,16,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVJ},16,4,4.0000000026,0.0000000026,1.0000000006,Solved
H?`DVJ~,17,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVL{,15,4,4.0000000017,0.0000000017,1.0000000004,Solved
H?`DVL|,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVL},16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVL~,17,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DVN],16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVN^,17,4,4.0000000010,0.0000000010,1.0000000002,Solved
H?`DVNs,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVNt,16,4,4.0000000024,0.0000000024,1.0000000006,Solved
H?`DVNu,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVNv,17,4,4.0000000017,0.0000000017,1.0000000004,Solved
H?`DVNy,16,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVNz,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVN{,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVN|,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVN},17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVN~,18,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVPV,14,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DVPs,13,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVPt,14,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVPu,14,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DVPv,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVQ],14,4,4.0000000047,0.0000000047,1.0000000012,Solved
H?`DVQ^,15,4,4.0000000049,0.0000000049,1.0000000012,Solved
H?`DVQu,14,4,4.0000000018,0.0000000018,1.0000000005,Solved
H?`DVQv,15,4,4.0000000029,0.0000000029,1.0000000007,Solved
H?`DVQy,14,4,4.0000000017,0.0000000017,1.0000000004,Solved
H?`DVQz,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVQ{,14,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVQ|,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVQ},15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVQ~,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVRT,14,4,4.0000000056,0.0000000056,1.0000000014,Solved
H?`DVRU,14,4,4.0000000014,0.0000000014,1.0000000004,Solved
H?`DVRV,15,4,4.0000000036,0.0000000036,1.0000000009,Solved
H?`DVRY,14,4,4.0000000058,0.0000000058,1.0000000015,Solved
H?`DVRZ,15,4,4.0000000066,0.0000000066,1.0000000017,Solved
H?`DVR[,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVR\,15,4,4.0000000050,0.0000000050,1.0000000012,Solved
H?`DVR],15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVR^,16,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVRq,14,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVRr,15,4,4.0000000037,0.0000000037,1.0000000009,Solved
H?`DVRs,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVRt,15,4,4.0000000052,0.0000000052,1.0000000013,Solved
H?`DVRu,15,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVRv,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVRw,14,4,4.0000000032,0.0000000032,1.0000000008,Solved
H?`DVRx,15,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVRy,15,4,4.0000000066,0.0000000066,1.0000000017,Solved
H?`DVRz,16,4,4.0000000066,0.0000000066,1.0000000016,Solved
H?`DVR{,15,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVR|,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVR},16,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVR~,17,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVTv,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVU{,15,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DVU|,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVU},16,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVU~,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVVV,16,4,4.0000000018,0.0000000018,1.0000000004,Solved
H?`DVV[,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVV\,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVV],16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVV^,17,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVVs,15,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVVt,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVVu,16,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVVv,17,4,3.9999999995,-0.0000000005,0.9999999999,Solved
H?`DVVw,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVVx,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVVy,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVVz,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVV{,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVV|,17,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVV},17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVV~,18,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVZ],16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVZ^,17,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVZu,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVZv,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVZy,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVZz,17,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVZ{,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVZ|,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVZ},17,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVZ~,18,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DV^{,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DV^|,18,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DV^},18,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DV^~,19,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DV_],13,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DV_m,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DV_{,13,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DV_|,14,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DV_},14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DV_~,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DV`M,13,4,4.0000000038,0.0000000038,1.0000000009,Solved
H?`DV`N,14,4,4.0000000078,0.0000000078,1.0000000019,Solved
H?`DV`U,13,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DV`V,14,4,4.0000000040,0.0000000040,1.0000000010,Solved
H?`DV`[,13,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DV`\,14,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DV`],14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DV`^,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DV`e,13,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DV`f,14,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DV`k,13,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DV`l,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DV`m,14,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DV`n,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
H?`DV`s,13,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DV`t,14,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DV`u,14,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DV`v,15,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DV`w,13,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DV`x,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DV`y,14,4,4.0000000024,0.0000000024,1.0000000006,Solved
H?`DV`z,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DV`{,14,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DV`|,15,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DV`},15,4,4.0000000010,0.0000000010,1.0000000002,Solved
H?`DV`~,16,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVa],14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVa^,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVal,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVam,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVan,15,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVat,14,4,4.0000000022,0.0000000022,1.0000000005,Solved
H?`DVau,14,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DVav,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVay,14,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVaz,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVa{,14,4,4.0000000036,0.0000000036,1.0000000009,Solved
H?`DVa|,15,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVa},15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVa~,16,4,3.9999999987,-0.0000000013,0.9999999997,Solved
H?`DVbF,14,4,4.0000000043,0.0000000043,1.0000000011,Solved
H?`DVbL,14,4,4.0000000029,0.0000000029,1.0000000007,Solved
H?`DVbM,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVbN,15,4,4.0000000000,-0.0000000000,1.0000000000,Solved
H?`DVbT,14,4,3.9999999997,-0.0000000003,0.9999999999,Solved
H?`DVbU,14,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVbV,15,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVbY,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVbZ,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVb[,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVb\,15,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVb],15,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVb^,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVbd,14,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DVbe,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVbf,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVbh,14,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVbi,14,4,3.9999999998,-0.0000000002,1.0000000000,Solved
H?`DVbj,15,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DVbk,14,4,4.0000000000,-0.0000000000,1.0000000000,Solved
H?`DVbl,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVbm,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVbn,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVbp,14,4,3.9999999995,-0.0000000005,0.9999999999,Solved
H?`DVbq,14,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVbr,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVbs,14,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DVbt,15,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVbu,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVbv,16,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVbw,14,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVbx,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVby,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVbz,16,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVb{,15,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVb|,16,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVb},16,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVb~,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVc~,16,4,3.9999999975,-0.0000000025,0.9999999994,Solved
H?`DVd^,16,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVdn,16,4,4.0000000013,0.0000000013,1.0000000003,Solved
H?`DVdv,16,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVdz,16,4,3.9999999998,-0.0000000002,1.0000000000,Solved
H?`DVd{,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVd|,16,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVd},16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVd~,17,4,4.0000000006,0.0000000006,1.0000000001,Solved
H?`DVen,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVev,16,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`DVe{,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVe|,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVe},16,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DVe~,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVfN,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVfV,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVf[,15,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVf\,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVf],16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVf^,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVff,16,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVfj,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVfk,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVfl,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVfm,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVfn,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVfr,16,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DVfs,15,4,4.0000000048,0.0000000048,1.0000000012,Solved
H?`DVft,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVfu,16,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`DVfv,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVfw,15,4,4.0000000000,-0.0000000000,1.0000000000,Solved
H?`DVfx,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVfy,16,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVfz,17,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVf{,16,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVf|,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVf},17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVf~,18,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVh{,15,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DVh|,16,4,4.0000000024,0.0000000024,1.0000000006,Solved
H?`DVh},16,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVh~,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVj],16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVj^,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVjk,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVjl,16,4,4.0000000037,0.0000000037,1.0000000009,Solved
H?`DVjm,16,4,3.9999999992,-0.0000000008,0.9999999998,Solved
H?`DVjn,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVjs,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVjt,16,4,4.0000000010,0.0000000010,1.0000000002,Solved
H?`DVju,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVjv,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVjy,16,4,4.0000000054,0.0000000054,1.0000000014,Solved
H?`DVjz,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVj{,16,4,4.0000000023,0.0000000023,1.0000000006,Solved
H?`DVj|,17,4,4.0000000076,0.0000000076,1.0000000019,Solved
H?`DVj},17,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVj~,18,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVl},17,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DVl~,18,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVnm,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVnn,18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVnu,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVnv,18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVn{,17,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVn|,18,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVn},18,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVn~,19,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVpu,15,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVpv,16,4,4.0000000025,0.0000000025,1.0000000006,Solved
H?`DVq{,15,4,4.0000000026,0.0000000026,1.0000000006,Solved
H?`DVq|,16,4,4.0000000031,0.0000000031,1.0000000008,Solved
H?`DVq},16,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVq~,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVrM,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVrN,16,4,4.0000000012,0.0000000012,1.0000000003,Solved
H?`DVrU,15,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVrV,16,4,4.0000000010,0.0000000010,1.0000000003,Solved
H?`DVr[,15,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVr\,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVr],16,4,4.0000000021,0.0000000021,1.0000000005,Solved
H?`DVr^,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVre,15,4,4.0000000019,0.0000000019,1.0000000005,Solved
H?`DVrf,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVrk,15,4,4.0000000015,0.0000000015,1.0000000004,Solved
H?`DVrl,16,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`DVrm,16,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVrn,17,4,4.0000000000,0.0000000000,1.0000000000,Solved
H?`DVrs,15,4,4.0000000020,0.0000000020,1.0000000005,Solved
H?`DVrt,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVru,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
H?`DVrv,17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVrw,15,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVrx,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVry,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVrz,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVr{,16,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVr|,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVr},17,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVr~,18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVu},17,4,4.0000000007,0.0000000007,1.0000000002,Solved
H?`DVu~,18,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`DVv],17,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DVv^,18,4,4.0000000031,0.0000000031,1.0000000008,Solved
H?`DVvm,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVvn,18,4,4.0000000026,0.0000000026,1.0000000007,Solved
H?`DVvu,17,4,4.0000000008,0.0000000008,1.0000000002,Solved
H?`DVvv,18,4,4.0000000006,0.0000000006,1.0000000002,Solved
H?`DVvy,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVvz,18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVv{,17,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVv|,18,4,4.0000000002,0.0000000002,1.0000000001,Solved
H?`DVv},18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVv~,19,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVz{,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVz|,18,4,4.0000000003,0.0000000003,1.0000000001,Solved
H?`DVz},18,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DVz~,19,4,4.0000000001,0.0000000001,1.0000000000,Solved
H?`DV~},19,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`DV~~,20,4,4.0000000002,0.0000000002,1.0000000000,Solved
H?`D`pF,12,4,4.0000000056,0.0000000056,1.0000000014,Solved
H?`D`pb,12,4,4.0000000050,0.0000000050,1.0000000013,Solved
H?`D`pe,12,4,4.0000000071,0.0000000071,1.0000000018,Solved
H?`D`pf,13,4,4.0000000011,0.0000000011,1.0000000003,Solved
H?`D`pm,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
H?`D`pq,12,4,4.0000000034,0.0000000034,1.0000000008,Solved
H?`D`pr,13,4,4.0000000022,0.0000000022,1.0000000006,Solved
H?`D`ps,12,4,4.0000000004,0.0000000004,1.0000000001,Solved
H?`D`pu,13,4,4.0000000041,0.0000000041,1.0000000010,Solved
H?`D`pv,14,4,4.0000000044,0.0000000044,1.0000000011,Solved
H?`D`py,13,4,4.0000000064,0.0000000064,1.0000000016,Solved
H?`D`p},14,4,4.0000000073,0.0000000073,1.0000000018,Solved
H?`D`rB,12,5,5.0000000000,0.0000000000,1.0000000000,Solved
H?`D`rE,12,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`D`rF,13,4,4.0000000016,0.0000000016,1.0000000004,Solved
H?`D`rJ,13,4,4.0000000081,0.0000000081,1.0000000020,Solved
H?`D`rK,12,4,4.0000000018,0.0000000018,1.0000000005,Solved
H?`D`rM,13,4,4.0000000026,0.0000000026,1.0000000007,Solved
H?`D`rN,14,4,4.0000000104,0.0000000104,1.0000000026,Solved
H?`D`ra,12,4,4.0000000053,0.0000000053,1.0000000013,Solved
H?`D`rb,13,4,4.0000000031,0.0000000031,1.0000000008,Solved
H?`D`rc,12,4,4.0000000031,0.0000000031,1.0000000008,Solved
H?`D`re,13,4,4.0000000019,0.0000000019,1.0000000005,Solved
