g6,edges,alpha,theta,gap,ratio,status
FCde_,8,3,3.0000000008,0.0000000008,1.0000000003,Solved
FCdeg,9,3,3.0000000031,0.0000000031,1.0000000010,Solved
FCdeo,9,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCdew,10,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCdfG,9,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCdf_,9,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCdfg,10,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCdfo,10,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCdfw,11,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCe^o,11,3,3.0000000046,0.0000000046,1.0000000015,Solved
FCe^w,12,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCf\w,12,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCf^o,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCf^w,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCfuw,12,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCfvW,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCfvg,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCfvo,12,3,3.0000000014,0.0000000014,1.0000000005,Solved
FCfvw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCf~o,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCf~w,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCpV?,8,3,3.2360679835,0.2360679835,1.0786893278,Solved
FCpVO,9,3,3.2360679777,0.2360679777,1.0786893259,Solved
FCpV_,9,3,3.2360679776,0.2360679776,1.0786893259,Solved
FCpVo,10,3,3.2360679772,0.2360679772,1.0786893257,Solved
FCpVw,11,3,3.2360679775,0.2360679775,1.0786893258,Solved
FCp`_,7,3,3.3176672074,0.3176672074,1.1058890691,Solved
FCpbO,8,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCpb_,8,3,3.2360679776,0.2360679776,1.0786893259,Solved
FCpbo,9,3,3.0000000012,0.0000000012,1.0000000004,Solved
FCpdG,8,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCpdO,8,3,3.2360679802,0.2360679802,1.0786893267,Solved
FCpd_,8,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCpdg,9,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCpdo,9,3,3.0000000050,0.0000000050,1.0000000017,Solved
FCpeG,8,4,4.0000000001,0.0000000001,1.0000000000,Solved
FCpeO,8,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCpeW,9,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCpe_,8,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCpeg,9,3,3.0000000028,0.0000000028,1.0000000009,Solved
FCpeo,9,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCpf?,8,4,4.0000000000,-0.0000000000,1.0000000000,Solved
FCpfG,9,3,3.0000000009,0.0000000009,1.0000000003,Solved
FCpfO,9,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCpfW,10,3,3.0000000025,0.0000000025,1.0000000008,Solved
FCpf_,9,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCpfg,10,3,3.0000000021,0.0000000021,1.0000000007,Solved
FCpfo,10,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCpfw,11,3,3.0000000029,0.0000000029,1.0000000010,Solved
FCprg,10,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCptO,9,3,3.0641777764,0.0641777764,1.0213925921,Solved
FCpug,10,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCpuo,10,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCpuw,11,3,3.0000000016,0.0000000016,1.0000000005,Solved
FCpv?,9,3,3.1965575939,0.1965575939,1.0655191980,Solved
FCpvO,10,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCpvW,11,3,3.0000000016,0.0000000016,1.0000000005,Solved
FCpv_,10,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCpvg,11,3,3.0000000016,0.0000000016,1.0000000005,Solved
FCpvo,11,3,3.0000000012,0.0000000012,1.0000000004,Solved
FCpvw,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCqnW,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCqn_,10,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCqno,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCqnw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCrHw,10,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCrJo,10,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCrJw,11,3,3.0000000021,0.0000000021,1.0000000007,Solved
FCrLW,10,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCrLw,11,3,3.0000000017,0.0000000017,1.0000000006,Solved
FCrNW,11,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCrNo,11,3,3.0000000009,0.0000000009,1.0000000003,Solved
FCrNw,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCrRo,10,3,3.0000000022,0.0000000022,1.0000000007,Solved
FCrVG,10,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCrVW,11,3,3.0000000022,0.0000000022,1.0000000007,Solved
FCrVg,11,3,3.0000000009,0.0000000009,1.0000000003,Solved
FCrVo,11,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCrVw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCr^o,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCr^w,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCrbo,10,3,3.0000000037,0.0000000037,1.0000000012,Solved
FCrdo,10,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCreW,10,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCreo,10,3,3.0000000027,0.0000000027,1.0000000009,Solved
FCrfO,10,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCrfW,11,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCrf_,10,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCrfg,11,3,3.0000000020,0.0000000020,1.0000000007,Solved
FCrfo,11,3,3.0000000021,0.0000000021,1.0000000007,Solved
FCrfw,12,3,3.0000000047,0.0000000047,1.0000000016,Solved
FCrjw,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCrlw,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
FCrmw,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCrnW,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCrng,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
FCrno,12,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCrnw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCrro,11,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FCrrw,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCruw,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCrvg,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCrvo,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCrvw,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCr~o,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCr~w,14,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCurW,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCusw,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCuto,11,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCuuW,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCuuw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCuvW,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCuvo,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
FCuvw,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCu~w,14,3,2.9999999985,-0.0000000015,0.9999999995,Solved
FCvRW,11,3,3.0000000014,0.0000000014,1.0000000005,Solved
FCvTw,12,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCvVW,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCvVo,12,3,3.0000000043,0.0000000043,1.0000000014,Solved
FCvVw,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCv\w,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FCv^o,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCv^w,14,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FCv`w,11,3,3.0000000008,0.0000000008,1.0000000003,Solved
FCvaw,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCvbW,11,3,3.0000000013,0.0000000013,1.0000000004,Solved
FCvbg,11,3,3.0000000013,0.0000000013,1.0000000004,Solved
FCvbo,11,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FCvbw,12,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCvcw,11,3,3.0000000011,0.0000000011,1.0000000004,Solved
FCvdW,11,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCvdg,11,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCvdo,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
FCvdw,12,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCveg,11,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCveo,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCvew,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCvfG,11,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FCvfO,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCvfW,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCvfg,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCvfo,12,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCvfw,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCvtw,13,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FCvvg,13,3,2.9999999993,-0.0000000007,0.9999999998,Solved
FCvvo,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCvvw,14,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCv~w,15,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCxrW,11,3,3.0000000008,0.0000000008,1.0000000003,Solved
FCxsw,11,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCxuW,11,3,3.0000000024,0.0000000024,1.0000000008,Solved
FCxuw,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCxv?,10,3,3.1965575931,0.1965575931,1.0655191977,Solved
FCxvO,11,3,3.0000000008,0.0000000008,1.0000000003,Solved
FCxvW,12,3,3.0000000011,0.0000000011,1.0000000004,Solved
FCxv_,11,3,3.0000000052,0.0000000052,1.0000000017,Solved
FCxvo,12,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCxvw,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCx}w,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCx~w,14,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCz\w,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCz]w,13,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FCz^g,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCz^o,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCz^w,14,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FCzaw,11,3,3.0000000029,0.0000000029,1.0000000010,Solved
FCzbW,11,3,3.0000000039,0.0000000039,1.0000000013,Solved
FCzbo,11,3,3.0000000018,0.0000000018,1.0000000006,Solved
FCzbw,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCzcw,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCzeW,11,3,3.0000000005,0.0000000005,1.0000000002,Solved
FCzew,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
FCzfO,11,3,3.0000000015,0.0000000015,1.0000000005,Solved
FCzfW,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCzf_,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
FCzfo,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
FCzfw,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
FCzjw,13,3,3.0000000004,0.0000000004,1.0000000001,Solved
FCzmw,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCznW,13,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FCzno,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FCznw,14,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCzro,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCzrw,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
FCzvg,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FCzvo,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
FCzvw,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
FCz~w,15,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FC~uw,14,3,3.0000000000,0.0000000000,1.0000000000,Solved
FC~vW,14,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FC~vo,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FC~vw,15,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FC~~w,16,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEhbo,10,3,3.0000000018,0.0000000018,1.0000000006,Solved
FEhd_,9,3,3.0000000041,0.0000000041,1.0000000014,Solved
FEhe_,9,3,3.0000000006,0.0000000006,1.0000000002,Solved
FEheo,10,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEhf?,9,4,4.0000000022,0.0000000022,1.0000000005,Solved
FEhf_,10,3,3.0000000007,0.0000000007,1.0000000002,Solved
FEhfo,11,3,3.0000000001,0.0000000001,1.0000000000,Solved
FEhfw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FEhro,11,3,3.0000000015,0.0000000015,1.0000000005,Solved
FEhtg,11,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEhto,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEhtw,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEhuO,10,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FEhuo,11,3,2.9999999987,-0.0000000013,0.9999999996,Solved
FEhuw,12,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEhv?,10,3,3.0000000054,0.0000000054,1.0000000018,Solved
FEhvO,11,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FEhvg,12,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FEhvo,12,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FEhvw,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEhzo,12,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEhzw,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEh}o,12,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEh}w,13,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FEh~o,13,3,2.9999999992,-0.0000000008,0.9999999997,Solved
FEh~w,14,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FEiro,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
FEitW,11,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEitw,12,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEivW,12,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEivg,12,3,3.0000000002,0.0000000002,1.0000000001,Solved
FEivo,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FEivw,13,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEj\w,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEj]w,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEj^o,13,3,2.9999999993,-0.0000000007,0.9999999998,Solved
FEj^w,14,3,2.9999999992,-0.0000000008,0.9999999997,Solved
FEjbo,11,3,3.0000000013,0.0000000013,1.0000000004,Solved
FEjdg,11,3,3.0000000013,0.0000000013,1.0000000004,Solved
FEjeg,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEjeo,11,3,3.0000000002,0.0000000002,1.0000000001,Solved
FEjfG,11,3,3.0000000011,0.0000000011,1.0000000004,Solved
FEjf_,11,3,3.0000000010,0.0000000010,1.0000000003,Solved
FEjfg,12,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEjfo,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
FEjfw,13,3,3.0000000009,0.0000000009,1.0000000003,Solved
FEjrw,13,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEjtw,13,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEjuw,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEjvW,13,3,3.0000000000,0.0000000000,1.0000000000,Solved
FEjvg,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEjvo,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEjvw,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEj~o,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEj~w,15,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEl}w,14,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEl~o,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEl~w,15,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEnaw,12,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEnbg,12,3,2.9999999976,-0.0000000024,0.9999999992,Solved
FEnbo,12,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEnbw,13,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FEncw,12,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEndg,12,3,3.0000000011,0.0000000011,1.0000000004,Solved
FEnew,13,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEnf_,12,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEnfg,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEnfo,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEnfw,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
FEnvW,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEnvg,14,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEnvo,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEnvw,15,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEn~w,16,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEr^o,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEr^w,14,3,3.0000000002,0.0000000002,1.0000000001,Solved
FErtw,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEruw,13,3,3.0000000012,0.0000000012,1.0000000004,Solved
FErvW,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FErvg,13,3,3.0000000003,0.0000000003,1.0000000001,Solved
FErvo,13,3,2.9999999993,-0.0000000007,0.9999999998,Solved
FErvw,14,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEr~o,14,3,2.9999999985,-0.0000000015,0.9999999995,Solved
FEr~w,15,3,2.9999999989,-0.0000000011,0.9999999996,Solved
FEu|w,14,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEu~g,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEu~o,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
FEu~w,15,3,2.9999999987,-0.0000000013,0.9999999996,Solved
FEv\w,14,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FEv^o,14,3,2.9999999976,-0.0000000024,0.9999999992,Solved
FEv^w,15,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FEvvW,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEvvg,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEvvo,14,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEvvw,15,3,3.0000000003,0.0000000003,1.0000000001,Solved
FEv~w,16,3,2.9999999981,-0.0000000019,0.9999999994,Solved
FEzPw,12,3,3.0000000001,0.0000000001,1.0000000000,Solved
FEzSw,12,3,3.0000000011,0.0000000011,1.0000000004,Solved
FEzTg,12,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEzTw,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEzUg,12,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEzUo,12,3,3.0000000010,0.0000000010,1.0000000003,Solved
FEzUw,13,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEzVO,12,3,2.9999999990,-0.0000000010,0.9999999997,Solved
FEzV_,12,3,3.0000000006,0.0000000006,1.0000000002,Solved
FEzVg,13,3,3.0000000006,0.0000000006,1.0000000002,Solved
FEzVo,13,3,2.9999999983,-0.0000000017,0.9999999994,Solved
FEzVw,14,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEzeW,12,3,3.0000000012,0.0000000012,1.0000000004,Solved
FEzfO,12,3,3.0000000038,0.0000000038,1.0000000013,Solved
FEzfW,13,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FEzf_,12,3,3.0000000015,0.0000000015,1.0000000005,Solved
FEzfo,13,3,3.0000000002,0.0000000002,1.0000000001,Solved
FEzfw,14,3,3.0000000039,0.0000000039,1.0000000013,Solved
FEznW,14,3,2.9999999992,-0.0000000008,0.9999999997,Solved
FEzno,14,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FEznw,15,3,3.0000000006,0.0000000006,1.0000000002,Solved
FEzvO,13,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FEzvg,14,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEzvo,14,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FEzvw,15,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FEz~w,16,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FE~tw,15,3,2.9999999968,-0.0000000032,0.9999999989,Solved
FE~uw,15,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FE~vW,15,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FE~vo,15,3,2.9999999994,-0.0000000006,0.9999999998,Solved
FE~vw,16,3,2.9999999993,-0.0000000007,0.9999999998,Solved
FE~~w,17,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FFzeo,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FFzf_,13,3,3.0000000001,0.0000000001,1.0000000000,Solved
FFzfo,14,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FFzfw,15,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FFzvO,14,3,3.0000000001,0.0000000001,1.0000000000,Solved
FFzvg,15,3,3.0000000000,0.0000000000,1.0000000000,Solved
FFzvo,15,3,3.0000000000,0.0000000000,1.0000000000,Solved
FFzvw,16,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FFz~o,16,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FFz~w,17,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FF~~w,18,3,3.0000000000,-0.0000000000,1.0000000000,Solved
FQhV?,9,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FQhVO,10,2,2.0000000010,0.0000000010,1.0000000005,Solved
FQhV_,10,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FQhVo,11,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQhVw,12,2,2.0000000001,0.0000000001,1.0000000000,Solved
FQinO,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FQinW,12,2,1.9999999998,-0.0000000002,0.9999999999,Solved
FQino,12,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQinw,13,2,2.0000000006,0.0000000006,1.0000000003,Solved
FQjR_,10,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FQjRo,11,2,2.2360679793,0.2360679793,1.1180339896,Solved
FQjUg,11,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQjVG,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FQjVO,11,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQjV_,11,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FQjVg,12,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQjVo,12,2,2.0000000001,0.0000000001,1.0000000001,Solved
FQjVw,13,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQjdg,11,3,3.0000000012,0.0000000012,1.0000000004,Solved
FQjdo,11,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FQjdw,12,3,2.9999999997,-0.0000000003,0.9999999999,Solved
FQjew,12,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FQjfG,11,3,2.9999999999,-0.0000000001,1.0000000000,Solved
FQjfW,12,3,2.9999999995,-0.0000000005,0.9999999998,Solved
FQjfg,12,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FQjfo,12,3,2.9999999991,-0.0000000009,0.9999999997,Solved
FQjfw,13,3,2.9999999990,-0.0000000010,0.9999999997,Solved
FQjlw,13,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQjnW,13,2,2.0000000004,0.0000000004,1.0000000002,Solved
FQjno,13,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQjnw,14,2,2.0000000001,0.0000000001,1.0000000000,Solved
FQjuw,13,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQjvW,13,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQjvg,13,2,2.0000000006,0.0000000006,1.0000000003,Solved
FQjvo,13,2,2.0000000008,0.0000000008,1.0000000004,Solved
FQjvw,14,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQj~o,14,2,2.0000000001,0.0000000001,1.0000000001,Solved
FQj~w,15,2,2.0000000000,-0.0000000000,1.0000000000,Solved
FQyqw,12,2,2.2360679779,0.2360679779,1.1180339890,Solved
FQytW,12,2,2.2360679775,0.2360679775,1.1180339887,Solved
FQyuW,12,3,2.9999999998,-0.0000000002,0.9999999999,Solved
FQyuo,12,2,2.2360679808,0.2360679808,1.1180339904,Solved
FQyuw,13,2,2.2360679776,0.2360679776,1.1180339888,Solved
FQyvO,12,2,2.2360679794,0.2360679794,1.1180339897,Solved
FQyvW,13,2,2.2360679778,0.2360679778,1.1180339889,Solved
FQyv_,12,3,2.9999999996,-0.0000000004,0.9999999999,Solved
FQyvo,13,2,2.2360679776,0.2360679776,1.1180339888,Solved
FQyvw,14,2,2.2360679777,0.2360679777,1.1180339888,Solved
FQy}w,14,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQy~o,14,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQy~w,15,2,2.0000000003,0.0000000003,1.0000000001,Solved
FQzTo,12,2,2.0000000003,0.0000000003,1.0000000002,Solved
FQzUW,12,3,3.0000000008,0.0000000008,1.0000000003,Solved
FQzUo,12,3,2.9999999987,-0.0000000013,0.9999999996,Solved
FQzVO,12,2,2.0000000001,0.0000000001,1.0000000001,Solved
FQzVW,13,2,2.0000000003,0.0000000003,1.0000000001,Solved
FQzV_,12,3,3.0000000007,0.0000000007,1.0000000002,Solved
FQzVo,13,2,2.0000000002,0.0000000002,1.0000000001,Solved
FQzVw,14,2,2.0000000006,0.0000000006,1.0000000003,Solved
FQz^o,14,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQz^w,15,2,2.0000000001,0.0000000001,1.0000000000,Solved
FQzlw,14,2,2.0000000000,0.0000000000,1.0000000000,Solved
FQzmw,14,2,2.0000000007,0.0000000007,1.0000000004,Solved
FQznW,14,2,2.0000000001,0.0000000001,1.0000000000,Solved
