g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AAF@ck?sEocg,22,5,5.7256881357,0.7256881357,1.1451376271,5.83208819,Solved
L?AA@BOTCoFoic,22,5,5.7256881357,0.7256881357,1.1451376271,5.81185697,Solved
L?AA@agTCQf_RO,22,5,5.7256881357,0.7256881357,1.1451376271,5.82392013,Solved
L?AA@aHwAhF_BS,22,5,5.7256881355,0.7256881355,1.1451376271,5.81428003,Solved
L?AA@AWs?[tO^?,22,5,5.7256881354,0.7256881354,1.1451376271,5.81006192,Solved
L?AEB?c{@kBKcW,23,5,5.7256881353,0.7256881353,1.1451376271,5.82635410,Solved
L?AAD?wLAQ|?VO,23,5,5.7256881353,0.7256881353,1.1451376271,5.82317540,Solved
L?AA@BOTCsF_Jg,22,5,5.7256881352,0.7256881352,1.1451376270,5.82391561,Solved
L?AADBOVAiDc}?,24,5,5.7256881352,0.7256881352,1.1451376270,5.81825307,Solved
L?AAD@WK_u]?QS,22,5,5.7256881351,0.7256881351,1.1451376270,5.83504207,Solved
L?AA@AWsDSDq^?,23,5,5.7256881351,0.7256881351,1.1451376270,5.80973329,Solved
L?AA@BOBloTO^?,23,5,5.7256881349,0.7256881349,1.1451376270,5.81822888,Solved
L?AA@aHRRHZ?^?,24,5,5.7256881349,0.7256881349,1.1451376270,5.80153342,Solved
L?AA@BORBoROJg,22,5,5.7256881348,0.7256881348,1.1451376270,5.81657459,Solved
L?AEB?WHJgAwsC,22,5,5.7256881347,0.7256881347,1.1451376269,5.83371252,Solved
L?AA@AWT?{]?ic,22,5,5.7256881346,0.7256881346,1.1451376269,5.81463277,Solved
L?AA@BOV@sUOJg,23,5,5.7256881346,0.7256881346,1.1451376269,5.81870104,Solved
L?AEB?c{@kQKaY,24,5,5.7256881345,0.7256881345,1.1451376269,5.80205319,Solved
L?AAD?oFDo@kqG,21,5,5.7256881345,0.7256881345,1.1451376269,5.83990175,Solved
L?AA@BORBoDsm_,23,5,5.7256881343,0.7256881343,1.1451376269,5.81108946,Solved
L?AA@BOmDSJ_Jg,23,5,5.7256881342,0.7256881342,1.1451376268,5.82150813,Solved
L?AEB?c{@kQKFo,24,5,5.7256881340,0.7256881340,1.1451376268,5.82415666,Solved
L?AAD?w[CSBoBs,22,5,5.7256860419,0.7256860419,1.1451372084,5.80747701,Solved
L?AAD@OM@[CsVO,22,5,5.7256810462,0.7256810462,1.1451362092,5.82156176,Solved
L?AAD@oI_w@[m?,21,5,5.7256513415,0.7256513415,1.1451302683,5.81266799,Solved
L?AADBOY@cB_RQ,21,5,5.7256159423,0.7256159423,1.1451231885,5.80303288,Solved
L?AAD?wU?kTOTP,22,5,5.7252896742,0.7252896742,1.1450579348,5.80217098,Solved
L?AAD@W[?wDoBs,22,5,5.7252754270,0.7252754270,1.1450550854,5.80148875,Solved
L?AA@aHw@oAo\?,20,5,5.7249318458,0.7249318458,1.1449863692,5.80304323,Solved
L?AAD?Ws?wDOHk,20,5,5.7247878289,0.7247878289,1.1449575658,5.81662343,Solved
L?AAD?Wk?YN_N_,22,5,5.7247807720,0.7247807720,1.1449561544,5.81689372,Solved
L?AAD?oX?kBWec,21,5,5.7247684161,0.7247684161,1.1449536832,5.80432101,Solved
L?AADBOM?[J_FO,21,5,5.7246454073,0.7246454073,1.1449290815,5.83345268,Solved
L?AAD@oI_w@km?,21,5,5.7243900366,0.7243900366,1.1448780073,5.81656594,Solved
L?AAD@oTDoDoac,22,5,5.7243099830,0.7243099830,1.1448619966,5.80372764,Solved
L?AADAoY?s@wN?,21,5,5.7241314136,0.7241314136,1.1448262827,5.83629924,Solved
L?AA@AW[?UJ_F_,20,5,5.7239541983,0.7239541983,1.1447908397,5.80746538,Solved
L?AADb_R@oBoBg,22,5,5.7236410439,0.7236410439,1.1447282088,5.82474578,Solved
L?AAD@oI_w\?TS,22,5,5.7236140598,0.7236140598,1.1447228120,5.81317340,Solved
L?AA@AWs?[F_Fo,21,5,5.7231886176,0.7231886176,1.1446377235,5.80131582,Solved
L?AAD@OJ@o@km_,21,5,5.7231512515,0.7231512515,1.1446302503,5.80089159,Solved
L?AA@BOBdoBWe_,21,5,5.7228429831,0.7228429831,1.1445685966,5.80237341,Solved
L?AAD?wT?{TODo,22,5,5.7224920539,0.7224920539,1.1444984108,5.82706514,Solved
L?AADAoLAo@WF_,20,5,5.7221249350,0.7221249350,1.1444249870,5.82777670,Solved
L?AAD@OI?{M_Aw,20,5,5.7221041130,0.7221041130,1.1444208226,5.81672404,Solved
L?AA@_wiAgPHL_,21,5,5.7220236268,0.7220236268,1.1444047254,5.81701690,Solved
L?AADAoMAg@oRG,20,5,5.7220230893,0.7220230893,1.1444046179,5.80547430,Solved
L?AADAoFAgDODo,20,5,5.7216908738,0.7216908738,1.1443381748,5.81130040,Solved
L?AAD?w[?s@Y^?,22,5,5.7216365513,0.7216365513,1.1443273103,5.82044888,Solved
L?AAD@OL@[DS^?,22,5,5.7216190034,0.7216190034,1.1443238007,5.80247966,Solved
L?AA@AWs@[BoEo,21,5,5.7215444435,0.7215444435,1.1443088887,5.82367725,Solved
L?AADBOIdoJ_TS,23,5,5.7212986416,0.7212986416,1.1442597283,5.80051745,Solved
L?AAD@OM@KJGi_,20,5,5.7212901016,0.7212901016,1.1442580203,5.80646489,Solved
L?AADAoMAWBoBg,21,5,5.7212899227,0.7212899227,1.1442579845,5.82211707,Solved
L?AAD@OM?[M_Jg,21,5,5.7212743950,0.7212743950,1.1442548790,5.81326143,Solved
L?AAD@OM@[Cs^?,22,5,5.7212094998,0.7212094998,1.1442419000,5.81240738,Solved
L?AA@aHMBGAsy@,22,5,5.7211254480,0.7211254480,1.1442250896,5.81186271,Solved
L?AAD?Ws?wDoHK,20,5,5.7210798502,0.7210798502,1.1442159700,5.80275379,Solved
L?AAD?wT?uTOFO,22,5,5.7208984954,0.7208984954,1.1441796991,5.81511607,Solved
L?AADAoFAgDOEo,20,5,5.7206788452,0.7206788452,1.1441357690,5.80561387,Solved
L?AAD?Ws?wDoHk,21,5,5.7206448166,0.7206448166,1.1441289633,5.81413737,Solved
L?AAD?wTCSawF_,22,5,5.7205906488,0.7205906488,1.1441181298,5.81497549,Solved
L?AAD?sX?sZ?ac,21,5,5.7205716686,0.7205716686,1.1441143337,5.80284342,Solved
L?AA@AWT@S]?As,20,5,5.7204518568,0.7204518568,1.1440903714,5.80390119,Solved
L?AADAoFAgDOFo,21,5,5.7204354818,0.7204354818,1.1440870964,5.81050875,Solved
L?AAD?oq?yJ_Cs,21,5,5.7202029017,0.7202029017,1.1440405803,5.80406229,Solved
L?AAD@oX?sUOA{,22,5,5.7200850112,0.7200850112,1.1440170022,5.80437520,Solved
L?AEB?WU@HM_Ar,22,5,5.7197586901,0.7197586901,1.1439517380,5.81430689,Solved
L?AAD?WkAYM_As,21,5,5.7196769204,0.7196769204,1.1439353841,5.82265078,Solved
L?AAD@oI_wN?Bw,22,5,5.7196619525,0.7196619525,1.1439323905,5.81768720,Solved
L?AAD?oFBo@kJ_,21,5,5.7196059610,0.7196059610,1.1439211922,5.80361071,Solved
L?AE@`H[@WZ?Hg,22,5,5.7195671009,0.7195671009,1.1439134202,5.81471574,Solved
L?AAD?oFBo@kN_,22,5,5.7195432453,0.7195432453,1.1439086491,5.80073238,Solved
L?AAD@oI_wV?Bw,22,5,5.7193470870,0.7193470870,1.1438694174,5.82438750,Solved
L?AAD?sXCcFORA,21,5,5.7189022460,0.7189022460,1.1437804492,5.80999347,Solved
L?AA@AW[AwHgk`,22,5,5.7185842901,0.7185842901,1.1437168580,5.80045798,Solved
L?AADAoMAw@wFO,22,5,5.7184895218,0.7184895218,1.1436979044,5.83738750,Solved
L?ABAaIeB_D_G[,21,5,5.7182244421,0.7182244421,1.1436448884,5.80230719,Solved
L?AAD@Oi?{FOVO,22,5,5.7182159107,0.7182159107,1.1436431821,5.81118535,Solved
L?AAD?wT?y@w{@,23,5,5.7177923370,0.7177923370,1.1435584674,5.82719515,Solved
L?AAD?Ws?eH_XI,20,5,5.7177187186,0.7177187186,1.1435437437,5.81779632,Solved
L?AA@aHiAgN?Dg,21,5,5.7174502542,0.7174502542,1.1434900508,5.83272374,Solved
L?AA@aHwAgF?Dc,20,5,5.7172635739,0.7172635739,1.1434527148,5.80266556,Solved
L?AAD@OJ?s\?Do,20,5,5.7171707400,0.7171707400,1.1434341480,5.82048106,Solved
L?AAD@oK_wHgm?,21,5,5.7171178169,0.7171178169,1.1434235634,5.82624216,Solved
L?AA@aHMBGROL_,21,5,5.7170060132,0.7170060132,1.1434012026,5.83370852,Solved
L?AAD?oX?kHgBw,21,5,5.7169105257,0.7169105257,1.1433821051,5.82282263,Solved
L?AAD@oK_wHgu?,21,5,5.7168677224,0.7168677224,1.1433735445,5.80282228,Solved
L?AAD?wT?{TOFO,22,5,5.7167279024,0.7167279024,1.1433455805,5.84999525,Solved
L?AAD?wT?uTODo,22,5,5.7167279016,0.7167279016,1.1433455803,5.80149972,Solved
L?AADBOF@cHg}?,22,5,5.7167278985,0.7167278985,1.1433455797,5.80071524,Solved
L?AADb_RBoBoBg,23,5,5.7163981372,0.7163981372,1.1432796274,5.81846096,Solved
L?AADbGY?sE_Dg,21,5,5.7160303545,0.7160303545,1.1432060709,5.84677793,Solved
L?AAD@oTFOBgDo,22,5,5.7159298298,0.7159298298,1.1431859660,5.81837558,Solved
L?AAD@OM?[N_Jg,22,5,5.7158383171,0.7158383171,1.1431676634,5.80034892,Solved
L?AAD@OM@[DSVO,22,5,5.7157402701,0.7157402701,1.1431480540,5.81631633,Solved
L?AAD?sY?sTOCs,21,5,5.7156231603,0.7156231603,1.1431246321,5.80100972,Solved
L?AAD@OIBg@[N_,21,5,5.7153370346,0.7153370346,1.1430674069,5.80605832,Solved
L?AADAoMAg@oEo,20,5,5.7153269360,0.7153269360,1.1430653872,5.80805926,Solved
L?AA@aHw?kM_m?,21,5,5.7152181794,0.7152181794,1.1430436359,5.80522527,Solved
L?AAD@oX?sF_Bw,22,5,5.7151354684,0.7151354684,1.1430270937,5.80752873,Solved
L?AA@aHwAgF?Dg,20,5,5.7149774920,0.7149774920,1.1429954984,5.80182290,Solved
L?AA@_gaRgZ?Hc,21,5,5.7145378443,0.7145378443,1.1429075689,5.81838394,Solved
L?AADAoLAoHgM_,21,5,5.7141063229,0.7141063229,1.1428212646,5.81615106,Solved
L?AAD?cU?s]?Bo,20,5,5.7141063157,0.7141063157,1.1428212631,5.81312989,Solved
L?AAD@oK_YJ_m?,21,5,5.7140777649,0.7140777649,1.1428155530,5.82978922,Solved
L?AAD?sY?sL_DS,21,5,5.7140479510,0.7140479510,1.1428095902,5.80454028,Solved
L?AAD?oX?kROEs,21,5,5.7137367628,0.7137367628,1.1427473526,5.80228518,Solved
L?AAD?wTCSboFO,22,5,5.7137084395,0.7137084395,1.1427416879,5.81871398,Solved
L?AAD?wT?{Awic,23,5,5.7136988138,0.7136988138,1.1427397628,5.82034706,Solved
L?AAD?oy?yJ_Do,22,5,5.7136388484,0.7136388484,1.1427277697,5.83182270,Solved
L?AADAoU@sHgN?,22,5,5.7135539090,0.7135539090,1.1427107818,5.84122280,Solved
L?AA@BOi?[JGDS,20,5,5.7127520981,0.7127520981,1.1425504196,5.80215576,Solved
L?AADAoMAg@oFo,21,5,5.7126516442,0.7126516442,1.1425303288,5.82101800,Solved
L?AA@aHi@oI_Dc,20,5,5.7126109032,0.7126109032,1.1425221806,5.80075068,Solved
L?AAD@oK_YJ_m_,22,5,5.7119519933,0.7119519933,1.1423903987,5.80084361,Solved
L?AAD?sX?sPQ}?,22,5,5.7116190385,0.7116190385,1.1423238077,5.80068457,Solved
L?AAD@OM@KJ_iG,20,5,5.7115283869,0.7115283869,1.1423056774,5.80621616,Solved
L?AAD?Ws@SBWHk,21,5,5.7115267266,0.7115267266,1.1423053453,5.80510758,Solved
L?AAD?sYCSL_CU,21,5,5.7114178873,0.7114178873,1.1422835775,5.80002699,Solved
L?AA@aHi@oI_Ck,20,5,5.7111404721,0.7111404721,1.1422280944,5.81866268,Solved
L?AAD?oT@sAw}?,22,5,5.7111102836,0.7111102836,1.1422220567,5.80861105,Solved
L?AADAoMAgHgAi,21,5,5.7107356920,0.7107356920,1.1421471384,5.80698608,Solved
L?AADAoU?[M_RO,21,5,5.7105918822,0.7105918822,1.1421183764,5.81454412,Solved
L?AA@AWT@SBgEo,20,5,5.7105720731,0.7105720731,1.1421144146,5.81939904,Solved
L?AADAoU?[FOFo,22,5,5.7105221134,0.7105221134,1.1421044227,5.80563833,Solved
L?AADAoMAWBgJ_,21,5,5.7104950385,0.7104950385,1.1420990077,5.80567502,Solved
L?AAD@OM@K@kk_,20,5,5.7104603449,0.7104603449,1.1420920690,5.80010096,Solved
L?AAD@oIagUOAY,21,5,5.7104538283,0.7104538283,1.1420907657,5.80644049,Solved
L?AADb_E_\N?V?,23,5,5.7102223624,0.7102223624,1.1420444725,5.82812735,Solved
L?AA@AW[DSIgV?,21,5,5.7101224369,0.7101224369,1.1420244874,5.80616907,Solved
L?AADBOKeoDoHg,22,5,5.7101208843,0.7101208843,1.1420241769,5.80790364,Solved
L?AA@AW[?]BoM_,21,5,5.7100245104,0.7100245104,1.1420049021,5.82129417,Solved
L?AAD@oX?wROcc,21,5,5.7097639610,0.7097639610,1.1419527922,5.80686933,Solved
L?AA@BOm?u@we_,22,5,5.7095782216,0.7095782216,1.1419156443,5.81901928,Solved
L?AAD?sY?[AYZ?,21,5,5.7095652666,0.7095652666,1.1419130533,5.80972147,Solved
L?ABAaIeB_F_G[,22,5,5.7094497405,0.7094497405,1.1418899481,5.80732695,Solved
L?AAD?WkAw@wN_,22,5,5.7090112741,0.7090112741,1.1418022548,5.80022836,Solved
L?AADAoY?s@wJ_,21,5,5.7085752778,0.7085752778,1.1417150556,5.81120065,Solved
L?AAF@cM?sBW{?,22,5,5.7084111874,0.7084111874,1.1416822375,5.81006992,Solved
L?AADAoYAWBgBw,22,5,5.7083438063,0.7083438063,1.1416687613,5.80313748,Solved
L?AAD?wTDOboFO,22,5,5.7083285731,0.7083285731,1.1416657146,5.81768895,Solved
L?AADb_J?sN?Bg,22,5,5.7083173650,0.7083173650,1.1416634730,5.86873374,Solved
L?AADBOY@KB_Bg,20,5,5.7083087056,0.7083087056,1.1416617411,5.80490194,Solved
L?AA@bGw?YAok_,20,5,5.7081676008,0.7081676008,1.1416335202,5.80076409,Solved
L?AAD@WHe_dom_,23,5,5.7080787046,0.7080787046,1.1416157409,5.82097110,Solved
L?AAD@OM?mTCL_,21,5,5.7080598782,0.7080598782,1.1416119756,5.80263564,Solved
L?AAD?w[?[Bgk_,21,5,5.7080425738,0.7080425738,1.1416085148,5.80653891,Solved
L?AAD@oIagHgm?,21,5,5.7079566302,0.7079566302,1.1415913260,5.80734710,Solved
L?AADBOY?wDoBg,21,5,5.7079218071,0.7079218071,1.1415843614,5.82341251,Solved
L?AA@aHMBGZ?Hg,21,5,5.7075229457,0.7075229457,1.1415045891,5.82759794,Solved
L?AA@AWTDcHg]?,21,5,5.7074098063,0.7074098063,1.1414819613,5.80086520,Solved
L?AA@aHiBGBON?,20,5,5.7073287941,0.7073287941,1.1414657588,5.80579781,Solved
L?AAD@oK_YJ_u?,21,5,5.7071642050,0.7071642050,1.1414328410,5.80957318,Solved
L?AA@aHw?kN?\?,21,5,5.7069107164,0.7069107164,1.1413821433,5.81944101,Solved
L?AADAoMAWBoBw,22,5,5.7068086967,0.7068086967,1.1413617393,5.81085648,Solved
L?AAD?sXAoROac,21,5,5.7067876449,0.7067876449,1.1413575290,5.82673719,Solved
L?AAD@OIAwCsN_,21,5,5.7066025357,0.7066025357,1.1413205071,5.80735291,Solved
L?AAD@OX@oBoAw,20,5,5.7065124535,0.7065124535,1.1413024907,5.81590154,Solved
L?AAD@OM@KAwi_,20,5,5.7064774411,0.7064774411,1.1412954882,5.80628585,Solved
L?AADBOF@c@wm?,21,5,5.7063919009,0.7063919009,1.1412783802,5.83062794,Solved
L?AAD@OM@KBgi_,20,5,5.7063797249,0.7063797249,1.1412759450,5.80588806,Solved
L?AAD@OJ?sM_ig,21,5,5.7062879630,0.7062879630,1.1412575926,5.80993619,Solved
L?AAD@OJ@sUOVO,22,5,5.7062498306,0.7062498306,1.1412499661,5.81287836,Solved
L?AAD?w[?sN_Bs,23,5,5.7062261354,0.7062261354,1.1412452271,5.80303879,Solved
L?AADBOM?]J_FO,22,5,5.7061168159,0.7061168159,1.1412233632,5.83782119,Solved
L?AADBOY@KB_Bo,20,5,5.7060942331,0.7060942331,1.1412188466,5.80703564,Solved
L?AAD?wX?k@w{?,21,5,5.7060831918,0.7060831918,1.1412166384,5.80341424,Solved
L?AAD?wU?kTOFO,21,5,5.7060741822,0.7060741822,1.1412148364,5.80134558,Solved
L?AADBOF@s@wm?,22,5,5.7060537243,0.7060537243,1.1412107449,5.85546482,Solved
L?AAD@oK_YJ_}?,22,5,5.7059752200,0.7059752200,1.1411950440,5.80576144,Solved
L?AA@aHw?lN?\?,22,5,5.7059694049,0.7059694049,1.1411938810,5.80824383,Solved
L?AADBOJEoFOHg,22,5,5.7058267385,0.7058267385,1.1411653477,5.83557579,Solved
L?AADAoLBo@wF_,22,5,5.7057780883,0.7057780883,1.1411556177,5.82794369,Solved
L?AA@agXCcHg]?,21,5,5.7057400031,0.7057400031,1.1411480006,5.80196543,Solved
L?AA@AW{?{@wM_,22,5,5.7056824693,0.7056824693,1.1411364939,5.82546777,Solved
L?AAD?sXAoUOac,21,5,5.7056572867,0.7056572867,1.1411314573,5.80426282,Solved
L?AADBOIdoBoAw,22,5,5.7056221978,0.7056221978,1.1411244396,5.80251608,Solved
L?AAD@OM@[@wi_,21,5,5.7053699778,0.7053699778,1.1410739956,5.80227733,Solved
L?AADAoLAoHgBw,22,5,5.7053574505,0.7053574505,1.1410714901,5.80515607,Solved
L?AADAoY?sJ_RG,21,5,5.7050723417,0.7050723417,1.1410144683,5.80242374,Solved
L?AADAoY?wIgi_,21,5,5.7049573445,0.7049573445,1.1409914689,5.81870565,Solved
L?AA@aHiBGAoU?,19,5,5.7049045345,0.7049045345,1.1409809069,5.80239964,Solved
L?AA@agXE_BOAs,20,5,5.7048507637,0.7048507637,1.1409701527,5.81798353,Solved
L?AADAoFFOAwM_,22,5,5.7048303483,0.7048303483,1.1409660697,5.83918954,Solved
L?AAD?sY?sL_Ds,22,5,5.7046937232,0.7046937232,1.1409387446,5.81891760,Solved
L?AA@ags?UK`e_,21,5,5.7046695480,0.7046695480,1.1409339096,5.81751541,Solved
L?AAD?sY?sTODs,22,5,5.7046528911,0.7046528911,1.1409305782,5.80112041,Solved
L?AAD@oK_w^?RS,23,5,5.7046047625,0.7046047625,1.1409209525,5.80041987,Solved
L?AA@aHMBHROL_,22,5,5.7045465480,0.7045465480,1.1409093096,5.84202472,Solved
L?AAD?wT?{Bgic,23,5,5.7045421786,0.7045421786,1.1409084357,5.82830516,Solved
L?AAD?w[?[RODo,21,5,5.7045037491,0.7045037491,1.1409007498,5.80112738,Solved
L?AADbGY@WAoLG,21,5,5.7044365063,0.7044365063,1.1408873013,5.80107807,Solved
L?AAD@OI@WBODs,19,5,5.7039117220,0.7039117220,1.1407823444,5.80269221,Solved
L?AAD@OI@gAwAy,20,5,5.7039117182,0.7039117182,1.1407823436,5.80068004,Solved
L?AA@BOq@gDOAq,19,5,5.7039117175,0.7039117175,1.1407823435,5.80311350,Solved
L?AAD@OX@oBOA{,20,5,5.7039117168,0.7039117168,1.1407823434,5.80570189,Solved
L?AA@AWs@c@gJ_,19,5,5.7039117149,0.7039117149,1.1407823430,5.81266749,Solved
L?AA@AWs@c@gFo,20,5,5.7039117147,0.7039117147,1.1407823429,5.80241737,Solved
L?AAD@OI@WBoCs,19,5,5.7039117143,0.7039117143,1.1407823429,5.83475729,Solved
L?AA@AOFAoDOBw,19,5,5.7039117140,0.7039117140,1.1407823428,5.80415939,Solved
L?AA@AOq?sEoDo,19,5,5.7039117121,0.7039117121,1.1407823424,5.80926489,Solved
L?AA@AWs@c@oFo,20,5,5.7039117105,0.7039117105,1.1407823421,5.80605115,Solved
L?AA@AOU?[F_FO,19,5,5.7039117099,0.7039117099,1.1407823420,5.80795371,Solved
L?AA@AOU@SF_TQ,20,5,5.7039117099,0.7039117099,1.1407823420,5.81810208,Solved
L?AAD@OX@oBOAs,19,5,5.7039117091,0.7039117091,1.1407823418,5.83540965,Solved
L?AA@AOU@g@WFO,18,5,5.7039117088,0.7039117088,1.1407823418,5.81030287,Solved
L?AADAoM?wHGBo,20,5,5.7039117087,0.7039117087,1.1407823417,5.86467381,Solved
L?AA@AOU@SIg^?,20,5,5.7039117086,0.7039117086,1.1407823417,5.80079612,Solved
L?AA@BOq@gAgAb,19,5,5.7039117080,0.7039117080,1.1407823416,5.80911877,Solved
L?AA@AWs@c@oEo,19,5,5.7039117077,0.7039117077,1.1407823415,5.82737620,Solved
L?AAD@OI@WBOCs,18,5,5.7039117076,0.7039117076,1.1407823415,5.81721125,Solved
L?AA@AWs@c@gEo,19,5,5.7039117075,0.7039117075,1.1407823415,5.83122185,Solved
L?AA@AOYAgBGDo,18,5,5.7039117074,0.7039117074,1.1407823415,5.80151361,Solved
L?AAD?Ws?sD_HK,19,5,5.7039088474,0.7039088474,1.1407817695,5.80071104,Solved
L?AA@AWs?sD_BS,19,5,5.7039088433,0.7039088433,1.1407817687,5.80042932,Solved
L?AA@AWs?sD_Bs,20,5,5.7039086748,0.7039086748,1.1407817350,5.82401100,Solved
L?AAD?oLAo@oQW,19,5,5.7039001446,0.7039001446,1.1407800289,5.81630890,Solved
L?AAD?WHIoM_ac,20,5,5.7038959764,0.7038959764,1.1407791953,5.82408301,Solved
L?AA@BOi?[AWM_,19,5,5.7038888115,0.7038888115,1.1407777623,5.81135726,Solved
L?AAD@OI?sF_Ds,20,5,5.7038733311,0.7038733311,1.1407746662,5.80217023,Solved
L?AADAoM?wHGEo,20,5,5.7038692830,0.7038692830,1.1407738566,5.81687665,Solved
L?AADAoXAWBOAw,20,5,5.7038685427,0.7038685427,1.1407737085,5.80200168,Solved
L?AAD@Oi@gBODc,19,5,5.7038685398,0.7038685398,1.1407737080,5.80396811,Solved
L?AAD@Oi@gAoAw,19,5,5.7038685363,0.7038685363,1.1407737073,5.80019917,Solved
L?AADAoM?wHGFo,21,5,5.7038671538,0.7038671538,1.1407734308,5.82908604,Solved
L?AA@AOY?kM_QQ,19,5,5.7038640066,0.7038640066,1.1407728013,5.80110422,Solved
L?AAD?oX?sEoAk,20,5,5.7038640057,0.7038640057,1.1407728011,5.82415681,Solved
L?AA@AOY?kBgV?,19,5,5.7038510599,0.7038510599,1.1407702120,5.81323607,Solved
L?AAD@OM@K@s\?,20,5,5.7038424494,0.7038424494,1.1407684899,5.81847827,Solved
L?AAD?wX?sAY]?,21,5,5.7038414199,0.7038414199,1.1407682840,5.80979642,Solved
L?AA@BOTDOEOaS,19,5,5.7038294439,0.7038294439,1.1407658888,5.80482539,Solved
L?AA@aHi@oI_Dk,21,5,5.7038271206,0.7038271206,1.1407654241,5.80314827,Solved
L?AAD@Oi?wFODs,21,5,5.7038115563,0.7038115563,1.1407623113,5.81416686,Solved
L?AAD?oX?sN?Es,21,5,5.7038115554,0.7038115554,1.1407623111,5.80069591,Solved
L?AAD?wT?y\?Do,22,5,5.7038000995,0.7038000995,1.1407600199,5.84132756,Solved
L?AAD?oX?sHgCs,20,5,5.7037616771,0.7037616771,1.1407523354,5.81003819,Solved
L?AAD@WE`g\?Do,21,5,5.7037580186,0.7037580186,1.1407516037,5.83676567,Solved
L?AADAoMAg@WUO,20,5,5.7037540378,0.7037540378,1.1407508076,5.80181317,Solved
L?AA@AWs?sDoBo,20,5,5.7037314118,0.7037314118,1.1407462824,5.83815230,Solved
L?AA@AOU@SF_VO,20,5,5.7037197186,0.7037197186,1.1407439437,5.80415111,Solved
L?AAD?oq?wAwUO,20,5,5.7037188858,0.7037188858,1.1407437772,5.81179896,Solved
L?AAD@Oi?wFOEo,20,5,5.7037028985,0.7037028985,1.1407405797,5.80863929,Solved
L?AA@BOT?sDOUO,19,5,5.7037028961,0.7037028961,1.1407405792,5.80299646,Solved
L?AAD?oq?wAwVO,21,5,5.7036986625,0.7036986625,1.1407397325,5.80471524,Solved
L?AAD@OM@[DS^?,22,5,5.7036933743,0.7036933743,1.1407386749,5.80371841,Solved
L?AAD@Oi?wFOFo,21,5,5.7036933733,0.7036933733,1.1407386747,5.82346729,Solved
L?AAD@OI@WBoDs,20,5,5.7036933687,0.7036933687,1.1407386737,5.82069406,Solved
L?AADAoY?kBgN?,21,5,5.7036785425,0.7036785425,1.1407357085,5.82152411,Solved
L?AADAoMAg@WF_,20,5,5.7036652368,0.7036652368,1.1407330474,5.84614026,Solved
L?AA@BOi?eFOBg,20,5,5.7036515528,0.7036515528,1.1407303106,5.80868711,Solved
L?AADAoY?w@oRO,20,5,5.7036508753,0.7036508753,1.1407301751,5.82005145,Solved
L?AA@AOFAoDoBw,20,5,5.7036342376,0.7036342376,1.1407268475,5.80104157,Solved
L?AADAoMAWBoVO,22,5,5.7036269995,0.7036269995,1.1407253999,5.81301956,Solved
L?AA@AWs?sDoBs,21,5,5.7036256200,0.7036256200,1.1407251240,5.81906183,Solved
L?AAD?oq?wJGDs,21,5,5.7035917251,0.7035917251,1.1407183450,5.80596431,Solved
L?AA@AWs@c@wEo,20,5,5.7035622802,0.7035622802,1.1407124560,5.82814774,Solved
L?AA@AWs?[FOco,20,5,5.7035621461,0.7035621461,1.1407124292,5.80836458,Solved
L?AA@AWs?sDoFO,20,5,5.7034817323,0.7034817323,1.1406963465,5.80340017,Solved
L?AADAoM?wHgEo,21,5,5.7034758908,0.7034758908,1.1406951782,5.83442927,Solved
L?AADAoMAg@WVO,21,5,5.7034687247,0.7034687247,1.1406937449,5.81594791,Solved
L?AA@AWU@gPWM_,20,5,5.7034637710,0.7034637710,1.1406927542,5.81637950,Solved
L?AA@AWs?[fOco,21,5,5.7034550813,0.7034550813,1.1406910163,5.80356980,Solved
L?AAD?w[?YBok_,21,5,5.7034501857,0.7034501857,1.1406900371,5.84720466,Solved
L?AADAoYAiJ_i_,22,5,5.7034468790,0.7034468790,1.1406893758,5.82056981,Solved
L?AE@`HY?wAsu?,22,5,5.7034443029,0.7034443029,1.1406888606,5.80204373,Solved
L?AADBOY@WAoBo,20,5,5.7034307789,0.7034307789,1.1406861558,5.82360056,Solved
L?AADBOY@WAgBg,20,5,5.7033834396,0.7033834396,1.1406766879,5.80873812,Solved
L?AAD@OM@[@sZ?,21,5,5.7033366181,0.7033366181,1.1406673236,5.80279456,Solved
L?AAD@OM@[@s^?,22,5,5.7033280335,0.7033280335,1.1406656067,5.81135458,Solved
L?AA@AWs@WFOcq,21,5,5.7033183074,0.7033183074,1.1406636615,5.81583691,Solved
L?AA@BOi?sBGJg,20,5,5.7032971954,0.7032971954,1.1406594391,5.81428019,Solved
L?AAD@OJEoCsN_,22,5,5.7032863696,0.7032863696,1.1406572739,5.80141685,Solved
L?AA@AWs?sDoFo,21,5,5.7032748338,0.7032748338,1.1406549668,5.80588129,Solved
L?AAD?oLAo@kF_,20,5,5.7032513678,0.7032513678,1.1406502736,5.81610483,Solved
L?AA@_gaQgV?Dc,20,5,5.7032334273,0.7032334273,1.1406466855,5.80179365,Solved
L?AADAoY?wBgM_,21,5,5.7032061560,0.7032061560,1.1406412312,5.80837788,Solved
L?AAD?oU?s@kN?,20,5,5.7032037429,0.7032037429,1.1406407486,5.80713846,Solved
L?AA@ag[?kPHk_,21,5,5.7031134146,0.7031134146,1.1406226829,5.80631417,Solved
