g6,edges,alpha,theta,gap,ratio,status
L@C__OFgAPgy`q,24,5,5.6344910147,0.6344910147,1.1268982029,Solved
L@C__X@Ot?`tbg,24,5,5.5331010720,0.5331010720,1.1066202144,Solved
L@C__X@_RC`ubg,24,5,5.6493301258,0.6493301258,1.1298660252,Solved
L@C__XBPCScYbH,24,5,5.6656726155,0.6656726155,1.1331345231,Solved
L@C_`EHaQLgurO,27,5,5.6370339427,0.6370339427,1.1274067885,Solved
L@C_`P@_QK`ubg,24,5,5.5750378190,0.5750378190,1.1150075638,Solved
L@C_a?BRN@PwBq,25,5,5.5279675310,0.5279675310,1.1055935062,Solved
L@C_a@ABtBPkRa,25,5,5.5447867902,0.5447867902,1.1089573580,Solved
L@C_aD?Bg\PkgU,25,5,5.6366273863,0.6366273863,1.1273254773,Solved
L@C_aD?`XRPsr_,25,5,5.5230986092,0.5230986092,1.1046197218,Solved
L@C_aDABT@pkRa,25,5,5.5524489090,0.5524489090,1.1104897818,Solved
L@C_aDK?gYsIR`,24,5,5.6126556794,0.6126556794,1.1225311359,Solved
L@C_aMMSDOhogT,26,5,5.6434738118,0.6434738118,1.1286947624,Solved
L@C_aMiSCWhogT,26,5,5.6056673539,0.6056673539,1.1211334708,Solved
L@C_aP?g?\_}`w,24,5,5.5715685897,0.5715685897,1.1143137179,Solved
L@C_ahIgc[HagX,26,5,5.5168592623,0.5168592623,1.1033718525,Solved
L@C_aiiOcWhogT,26,5,5.5222630921,0.5222630921,1.1044526184,Solved
L@C_c@B@qYDEr_,24,5,5.5628895444,0.5628895444,1.1125779089,Solved
L@C_c@BGqY@er_,24,5,5.5448663857,0.5448663857,1.1089732771,Solved
L@C_c@BPO]DEr_,24,5,5.5843173550,0.5843173550,1.1168634710,Solved
L@C_c@BWO]@er_,24,5,5.5413247390,0.5413247390,1.1082649478,Solved
L@C_c@BbLOGxRo,25,5,5.5979671793,0.5979671793,1.1195934359,Solved
L@C_c@FbDOGZRo,25,5,5.6198448521,0.6198448521,1.1239689704,Solved
L@C_c@H`lOGxRo,25,5,5.4869685213,0.4869685213,1.0973937043,Solved
L@C_cAKOyMHwiE,26,5,5.5885227678,0.5885227678,1.1177045536,Solved
L@C_cAMABAgYPS,22,5,5.6861832299,0.6861832299,1.1372366460,Solved
L@C_cBG@yMHwiE,26,5,5.5364945112,0.5364945112,1.1072989022,Solved
L@C_cDDQSWCVr_,25,5,5.5597352958,0.5597352958,1.1119470592,Solved
L@C_cGgOyFPbr_,26,5,5.6370339426,0.6370339426,1.1274067885,Solved
L@C_cHBaHQGrr_,25,5,5.5597109842,0.5597109842,1.1119421968,Solved
L@C_cX@@hDHBr_,24,5,5.5844835847,0.5844835847,1.1168967169,Solved
L@C_c\SQd?gpiH,26,5,5.5165255405,0.5165255405,1.1033051081,Solved
L@C_c\SaBCgqiH,26,5,5.4951509272,0.4951509272,1.0990301854,Solved
L@C_gT@RCDCJbH,24,5,5.5813729770,0.5813729770,1.1162745954,Solved
L@C_gWgTKFL?_p,24,5,5.6105969818,0.6105969818,1.1221193964,Solved
L@C_gWgTKFL@_t,26,5,5.5983797241,0.5983797241,1.1196759448,Solved
L@C_gWgdIFL?_p,24,5,5.5411275248,0.5411275248,1.1082255050,Solved
L@C_gX@OcEDFbK,24,5,5.5917587252,0.5917587252,1.1183517450,Solved
L@C_gX@QCDcYbH,24,5,5.6728680222,0.6728680222,1.1345736044,Solved
L@C_gX@QcDCJbH,24,5,5.5902010276,0.5902010276,1.1180402055,Solved
L@C_hOKO{FTATB,26,5,5.4972985420,0.4972985420,1.0994597084,Solved
L@C_hOKS\DH__p,24,5,5.5687637320,0.5687637320,1.1137527464,Solved
L@C_i@A_cY@mI[,24,5,5.6243714262,0.6243714262,1.1248742852,Solved
L@C_iAABXRGRbP,25,5,5.5907482878,0.5907482878,1.1181496576,Solved
L@C_iDCQcgtKiW,26,5,5.6552893530,0.6552893530,1.1310578706,Solved
L@C`?SUO[[IgiD,25,5,5.6262141307,0.6262141307,1.1252428261,Solved
L@C`?T@_m?AjBi,23,5,5.6496879736,0.6496879736,1.1299375947,Solved
L@C`?X@OsOatbg,24,5,5.6501314223,0.6501314223,1.1300262845,Solved
L@C`?X@OsSAfbg,24,5,5.6839829354,0.6839829354,1.1367965871,Solved
L@C`?X@_QSaubg,24,5,5.5619148153,0.5619148153,1.1123829631,Solved
L@C`?X@_qSAfbg,24,5,5.5713653039,0.5713653039,1.1142730608,Solved
L@C`?dA_]?@rBY,23,5,5.6487283284,0.6487283284,1.1297456657,Solved
L@C`?fKaaIgiab,26,5,5.6472093269,0.6472093269,1.1294418654,Solved
L@C`A@AB[bPwRa,25,5,5.5057547099,0.5057547099,1.1011509420,Solved
L@C`AIJQcgioiP,26,5,5.4598575448,0.4598575448,1.0919715090,Solved
L@C`AIJRCcioiP,26,5,5.5235248406,0.5235248406,1.1047049681,Solved
L@C`ATEdC[LAcX,26,5,5.6360011289,0.6360011289,1.1272002258,Solved
L@C`AUA_eWAmRK,25,5,5.5822612924,0.5822612924,1.1164522585,Solved
L@C`AUURAWQRgU,27,5,5.5515774247,0.5515774247,1.1103154849,Solved
L@C`A]AbdOIdSM,27,5,5.5162574601,0.5162574601,1.1032514920,Solved
L@C`A]IdA@ioiB,26,5,5.5521653405,0.5521653405,1.1104330681,Solved
L@C`Ab??w\Habo,24,5,5.5115814938,0.5115814938,1.1023162988,Solved
L@C`AbA?oXhabo,24,5,5.4782634882,0.4782634882,1.0956526976,Solved
L@C`AdMOCWqqiS,26,5,5.5547446905,0.5547446905,1.1109489381,Solved
L@C`AeMRAWQRgU,27,5,5.5684105285,0.5684105285,1.1136821057,Solved
L@C`AeMWCWioaT,26,5,5.6520496974,0.6520496974,1.1304099395,Solved
L@C`CHBaeWAeQp,25,5,5.5387598181,0.5387598181,1.1077519636,Solved
L@C`COFPOSiDr_,24,5,5.5417133414,0.5417133414,1.1083426683,Solved
L@C`CPBDQC`dr_,24,5,5.5839390794,0.5839390794,1.1167878159,Solved
L@C`CPBPOc`dr_,24,5,5.5058475174,0.5058475174,1.1011695035,Solved
L@C`CPD@QSaUr_,24,5,5.5222878019,0.5222878019,1.1044575604,Solved
L@C`CPD@Qc`Ur_,24,5,5.5106385573,0.5106385573,1.1021277115,Solved
L@C`CPDOOd`qr_,24,5,5.5336708752,0.5336708752,1.1067341750,Solved
L@C`CPDOOk`Ur_,24,5,5.6270207801,0.6270207801,1.1254041560,Solved
L@C`C\ARC`ioiH,26,5,5.5880556424,0.5880556424,1.1176111285,Solved
L@C`C\ORCDioiH,26,5,5.5802615895,0.5802615895,1.1160523179,Solved
L@C`E?JBOcgdr_,24,5,5.5384087739,0.5384087739,1.1076817548,Solved
L@C`OeG_eWGmP[,25,5,5.6348054331,0.6348054331,1.1269610866,Solved
L@C`OgKcjBGoaP,24,5,5.5471705364,0.5471705364,1.1094341073,Solved
L@C`OhAOSE@fbK,24,5,5.6477149603,0.6477149603,1.1295429921,Solved
L@C`QEDScWlCdP,26,5,5.5613057344,0.5613057344,1.1122611469,Solved
L@C`QEL_aglAdP,26,5,5.3319387359,0.3319387359,1.0663877472,Solved
L@C`QEL`AclAdP,26,5,5.5319922418,0.5319922418,1.1063984484,Solved
L@C`QELcAKlAdP,26,5,5.5387412357,0.5387412357,1.1077482471,Solved
L@C`QLAQCgqeiW,26,5,5.6548544315,0.6548544315,1.1309708863,Solved
L@Ca?D??W[qkyC,22,5,5.6224617993,0.6224617993,1.1244923599,Solved
L@Ca?EEWE_@NBU,23,5,5.6347229163,0.6347229163,1.1269445833,Solved
L@Ca?EH@O[YAwE,22,5,5.5683368775,0.5683368775,1.1136673755,Solved
L@Ca?GBOO[PEcM,21,5,5.6426896771,0.6426896771,1.1285379354,Solved
L@Ca?IH?o[YAwE,22,5,5.6060604304,0.6060604304,1.1212120861,Solved
L@Ca?KIgKHIJQU,24,5,5.6090716653,0.6090716653,1.1218143331,Solved
L@Ca?MG?W[YAwE,22,5,5.6409493904,0.6409493904,1.1281898781,Solved
L@Ca?ODBcEIDwK,22,5,5.6264426590,0.6264426590,1.1252885318,Solved
L@Ca?SDBCCiDwK,22,5,5.5513793570,0.5513793570,1.1102758714,Solved
L@Ca?SECKPGjWU,23,5,5.6953287143,0.6953287143,1.1390657429,Solved
L@Ca@B?BwfPwrA,26,5,5.5209756340,0.5209756340,1.1041951268,Solved
L@Ca@BO?w]Habo,24,5,5.5762184018,0.5762184018,1.1152436804,Solved
L@Ca@ELSEA@rbc,25,5,5.5634542734,0.5634542734,1.1126908547,Solved
L@Ca@F@BgapprA,26,5,5.5172900682,0.5172900682,1.1034580136,Solved
L@CaA?@BOdpcgg,21,5,5.6052282424,0.6052282424,1.1210456485,Solved
L@CaA?@CkX@igh,22,5,5.5888797302,0.5888797302,1.1177759460,Solved
L@CaA?HBOcodgg,21,5,5.6011167023,0.6011167023,1.1202233405,Solved
L@CaA?HCcH`igh,22,5,5.6009471712,0.6009471712,1.1201894342,Solved
L@CaA?K?ka`igh,22,5,5.6245754035,0.6245754035,1.1249150807,Solved
L@CaA?K?{_`hgh,22,5,5.6763763041,0.6763763041,1.1352752608,Solved
L@CaA?KC[C`hgh,22,5,5.6572735089,0.6572735089,1.1314547018,Solved
L@CaA?KCcB`igh,22,5,5.5950690207,0.5950690207,1.1190138041,Solved
L@CaA?LBseSSRB,25,5,5.5290789693,0.5290789693,1.1058157939,Solved
L@CaA@KcLE@ybo,25,5,5.5052323147,0.5052323147,1.1010464629,Solved
L@CaAAFb?edWr?,24,5,5.6361698992,0.6361698992,1.1272339798,Solved
L@CaAAOgo^@{RK,26,5,5.6197679828,0.6197679828,1.1239535966,Solved
L@CaAASAw]PwwE,26,5,5.6375427361,0.6375427361,1.1275085472,Solved
L@CaAA_BwfPwrA,26,5,5.5139554105,0.5139554105,1.1027910821,Solved
L@CaAGJBc`sWRB,25,5,5.6067875076,0.6067875076,1.1213575015,Solved
L@CaAGKAPCqD_k,21,5,5.6401250467,0.6401250467,1.1280250093,Solved
L@CaAHGIshqsio,27,5,5.5499431277,0.5499431277,1.1099886255,Solved
L@CaAI@CO\`uic,25,5,5.6643815072,0.6643815072,1.1328763014,Solved
L@CaAIEaobDPr?,24,5,5.5202328471,0.5202328471,1.1040465694,Solved
L@CaAIHDjOqpio,27,5,5.5249017794,0.5249017794,1.1049803559,Solved
L@CaAIKCzOqpio,27,5,5.5615556543,0.5615556543,1.1123111309,Solved
L@CaAOFBc`sWRB,25,5,5.4676458828,0.4676458828,1.0935291766,Solved
L@CaAQ@GOl`ubc,25,5,5.5618783640,0.5618783640,1.1123756728,Solved
L@CaAQFDqgTBia,27,5,5.5506935361,0.5506935361,1.1101387072,Solved
L@CaAYBIIgqqia,27,5,5.5470809090,0.5470809090,1.1094161818,Solved
L@CaAYSIiGtPcq,27,5,5.5133952960,0.5133952960,1.1026790592,Solved
L@CaAbCAg[CJbo,24,5,5.6228584177,0.6228584177,1.1245716835,Solved
L@CaBA?AwlHcbo,24,5,5.5118345980,0.5118345980,1.1023669196,Solved
L@CaBA?BgfHcbo,24,5,5.5422105275,0.5422105275,1.1084421055,Solved
L@CaBA@BgdH`bo,24,5,5.4777014869,0.4777014869,1.0955402974,Solved
L@CaBAAAWkhcbo,24,5,5.4478676703,0.4478676703,1.0895735341,Solved
L@CaBAAAohhcbo,24,5,5.5987021582,0.5987021582,1.1197404316,Solved
L@CaBAAB_bhcbo,24,5,5.4888220782,0.4888220782,1.0977644156,Solved
L@CaBACAwdH`bo,24,5,5.5573831646,0.5573831646,1.1114766329,Solved
L@CaBAEAWch`bo,24,5,5.5233080765,0.5233080765,1.1046616153,Solved
L@CaBAGAolGebo,24,5,5.6491345658,0.6491345658,1.1298269132,Solved
L@CaBAI?Wkhabo,24,5,5.5191660964,0.5191660964,1.1038332193,Solved
L@CaBAI?ohhabo,24,5,5.6804742721,0.6804742721,1.1360948544,Solved
L@CaBAI@Wch`bo,24,5,5.5491080021,0.5491080021,1.1098216004,Solved
L@CaBAIAOkgebo,24,5,5.5744344181,0.5744344181,1.1148868836,Solved
L@CaBAIBOcgdbo,24,5,5.5732415258,0.5732415258,1.1146483052,Solved
L@CaBAKAodGbbo,24,5,5.6839829415,0.6839829415,1.1367965883,Solved
L@CaBAO?w\Habo,24,5,5.5316348807,0.5316348807,1.1063269761,Solved
L@CaBAQ?W[habo,24,5,5.4693976735,0.4693976735,1.0938795347,Solved
L@CaC??BWlHKgg,21,5,5.6707342888,0.6707342888,1.1341468578,Solved
L@CaC??BgjHKgg,21,5,5.5918347765,0.5918347765,1.1183669553,Solved
L@CaC?CBARA]gk,22,5,5.6289246746,0.6289246746,1.1257849349,Solved
L@CaC?HCAH`ygk,22,5,5.5782783583,0.5782783583,1.1156556717,Solved
L@CaC?HGm?@jDi,22,5,5.7210567332,0.7210567332,1.1442113466,Solved
L@CaC?K?y_`hgh,22,5,5.7146002760,0.7146002760,1.1429200552,Solved
L@CaC?K?y_`wgJ,22,5,5.7153895475,0.7153895475,1.1430779095,Solved
L@CaC?K?ya@bgh,22,5,5.6745151686,0.6745151686,1.1349030337,Solved
L@CaC?KCY?`xgi,22,5,5.6556902476,0.6556902476,1.1311380495,Solved
L@CaC?KCqB@bgh,22,5,5.6741336233,0.6741336233,1.1348267247,Solved
L@CaC?OBWFH`gg,21,5,5.6826499786,0.6826499786,1.1365299957,Solved
L@CaC?OBWFH`gh,22,5,5.6569253597,0.6569253597,1.1313850719,Solved
L@CaC?OBWUGdgg,21,5,5.7054759326,0.7054759326,1.1410951865,Solved
L@CaC@C_HQ@wCe,20,5,5.7149830021,0.7149830021,1.1429966004,Solved
L@CaC@Ca?eCFBo,20,5,5.6712329832,0.6712329832,1.1342465966,Solved
L@CaCACOHO`wCq,20,5,5.7122858865,0.7122858865,1.1424571773,Solved
L@CaCCK@?blA_k,21,5,5.6813979823,0.6813979823,1.1362795965,Solved
L@CaCCK@@QiE_k,21,5,5.6811156663,0.6811156663,1.1362231333,Solved
L@CaCCKB@BIB_k,21,5,5.6495318110,0.6495318110,1.1299063622,Solved
L@CaCCKB@DAJoK,21,5,5.6502815437,0.6502815437,1.1300563087,Solved
L@CaCCKD?QcToK,21,5,5.6501344378,0.6501344378,1.1300268876,Solved
L@CaCCKD@BHB_k,21,5,5.6905434998,0.6905434998,1.1381087000,Solved
L@CaCCKD@Q?VoK,21,5,5.6491093975,0.6491093975,1.1298218795,Solved
L@CaCCaCYZPqrC,26,5,5.5222190262,0.5222190262,1.1044438052,Solved
L@CaCEERObDPr?,24,5,5.5413472826,0.5413472826,1.1082694565,Solved
L@CaCEK@AacUQS,22,5,5.6182451773,0.6182451773,1.1236490355,Solved
L@CaCEKCb@GiAU,22,5,5.6106529676,0.6106529676,1.1221305935,Solved
L@CaCEKG?dgiQS,22,5,5.6374269370,0.6374269370,1.1274853874,Solved
L@CaCEMWAGAJAU,22,5,5.5833877788,0.5833877788,1.1166775558,Solved
L@CaCGG?y`@bgh,22,5,5.6670333751,0.6670333751,1.1334066750,Solved
L@CaCGGB@DgMcg,21,5,5.7292836774,0.7292836774,1.1458567355,Solved
L@CaCGGCiB@bgh,22,5,5.6809113942,0.6809113942,1.1361822788,Solved
L@CaCGKA@DiI_k,21,5,5.7281641170,0.7281641170,1.1456328234,Solved
L@CaCGKAOdgEg`,21,5,5.6540826768,0.6540826768,1.1308165354,Solved
L@CaCGKAPCiD_k,21,5,5.6764338899,0.6764338899,1.1352867780,Solved
L@CaCGKAPDiA_h,21,5,5.6079722779,0.6079722779,1.1215944556,Solved
L@CaCGKAPDiC_d,21,5,5.7752799482,0.7752799482,1.1550559896,Solved
L@CaCGKC@DhI_k,21,5,5.7005802047,0.7005802047,1.1401160409,Solved
L@CaCGKCPDhA_h,21,5,5.6873850353,0.6873850353,1.1374770071,Solved
L@CaCGKCXCh@_h,21,5,5.6987089004,0.6987089004,1.1397417801,Solved
L@CaCGKGGUiA_h,21,5,5.6026706830,0.6026706830,1.1205341366,Solved
L@CaCGKGGehA_h,21,5,5.6733735783,0.6733735783,1.1346747157,Solved
L@CaCGOAPDhc_k,21,5,5.7184007321,0.7184007321,1.1436801464,Solved
L@CaCGSGGUhA_h,21,5,5.6647097558,0.6647097558,1.1329419512,Solved
L@CaCHCagfDWr?,24,5,5.5411228744,0.5411228744,1.1082245749,Solved
L@CaCHG`gfDWr?,24,5,5.5533048082,0.5533048082,1.1106609616,Solved
L@CaCI?QGa@pGi,20,5,5.6971176633,0.6971176633,1.1394235327,Solved
L@CaCIICqHdXrC,26,5,5.5355478807,0.5355478807,1.1071095761,Solved
L@CaCLCagdDHr?,24,5,5.5883311293,0.5883311293,1.1176662259,Solved
L@CaCMARAPAEGR,22,5,5.6230925860,0.6230925860,1.1246185172,Solved
L@CaCMARA`DC?V,22,5,5.5903592085,0.5903592085,1.1180718417,Solved
L@CaCMASAP@eGU,22,5,5.6235738162,0.6235738162,1.1247147632,Solved
L@CaCMASAQ@eGM,22,5,5.5808365085,0.5808365085,1.1161673017,Solved
L@CaCMAYA`@c?V,22,5,5.5889813304,0.5889813304,1.1177962661,Solved
L@CaCMGCAWcUO[,22,5,5.5905211946,0.5905211946,1.1181042389,Solved
L@CaCMGGAWaUO[,22,5,5.6796591317,0.6796591317,1.1359318263,Solved
L@CaCMIWAGAFAU,22,5,5.6019370102,0.6019370102,1.1203874020,Solved
L@CaCN?BgadTrA,26,5,5.5190844778,0.5190844778,1.1038168956,Solved
L@CaCOBCIG`qgJ,22,5,5.6192306672,0.6192306672,1.1238461334,Solved
L@CaCOC?y`@bgh,22,5,5.6884832167,0.6884832167,1.1376966433,Solved
L@CaCOCCiB@bgh,22,5,5.7281641236,0.7281641236,1.1456328247,Solved
L@CaCOECIA`qgJ,22,5,5.7212471938,0.7212471938,1.1442494388,Solved
L@CaCOICIG_ygJ,22,5,5.6309813399,0.6309813399,1.1261962680,Solved
L@CaCQCOG_`pGq,20,5,5.6600605603,0.6600605603,1.1320121121,Solved
L@CaCSUIeG?Nr@,25,5,5.5808713633,0.5808713633,1.1161742727,Solved
L@CaCWCA@DiE_k,21,5,5.6893158421,0.6893158421,1.1378631684,Solved
L@CaCW_@?d`UoK,21,5,5.5881754796,0.5881754796,1.1176350959,Solved
L@CaCW_@gTIC_F,21,5,5.6944140756,0.6944140756,1.1388828151,Solved
L@CaCY?OG_`pGi,20,5,5.7077615562,0.7077615562,1.1415523112,Solved
L@CaCf?Bg\HggF,26,5,5.5116967134,0.5116967134,1.1023393427,Solved
L@CaGQ@?sWIEWM,22,5,5.6587488324,0.6587488324,1.1317497665,Solved
L@CaI?DAODt@cK,21,5,5.6962352155,0.6962352155,1.1392470431,Solved
L@CaI?DAPCpDcK,21,5,5.6423036202,0.6423036202,1.1284607240,Solved
L@CaI?IaC_?nG],22,5,5.6422974134,0.6422974134,1.1284594827,Solved
L@CaI?P?gYdI_j,23,5,5.6236820844,0.6236820844,1.1247364169,Solved
L@CaI?QaCO?nG],22,5,5.6953287193,0.6953287193,1.1390657439,Solved
L@CaI?_AWbPc_e,21,5,5.6404684093,0.6404684093,1.1280936819,Solved
L@CaI?_C{ZP[rC,26,5,5.5616045912,0.5616045912,1.1123209182,Solved
L@CaIADaPUAUr@,25,5,5.5812528846,0.5812528846,1.1162505769,Solved
L@CaIAJDROqhic,27,5,5.5518630491,0.5518630491,1.1103726098,Solved
L@CaIHGIchqMio,27,5,5.5323915547,0.5323915547,1.1064783109,Solved
L@CaII?a@?aLAi,20,5,5.6978993234,0.6978993234,1.1395798647,Solved
L@CaIIG_@OaI?j,20,5,5.6839704905,0.6839704905,1.1367940981,Solved
L@CaIQ@IihQiia,27,5,5.5248124598,0.5248124598,1.1049624920,Solved
L@CaIQBIIgqiia,27,5,5.5518803141,0.5518803141,1.1103760628,Solved
L@CaIQDa`EAFr@,25,5,5.5372083490,0.5372083490,1.1074416698,Solved
L@CaIQKCygTBgq,27,5,5.6360011265,0.6360011265,1.1272002253,Solved
L@CaIQK_pEAFr@,25,5,5.6548544298,0.6548544298,1.1309708860,Solved
L@CaIQPDQXSRic,27,5,5.6037626210,0.6037626210,1.1207525242,Solved
L@CaIQPIaHqiia,27,5,5.6078809476,0.6078809476,1.1215761895,Solved
L@CaIX?IchqMig,27,5,5.5473124815,0.5473124815,1.1094624963,Solved
L@CaIYgcf?@bCx,26,5,5.4901009543,0.4901009543,1.0980201909,Solved
L@CaK?DAODt@SK,21,5,5.7234507532,0.7234507532,1.1446901506,Solved
L@CaK?DAODt@SL,22,5,5.7090998459,0.7090998459,1.1418199692,Solved
L@CaK?DAOdpCWD,21,5,5.6716572124,0.6716572124,1.1343314425,Solved
L@CaK?DAOdt?OL,21,5,5.6926988409,0.6926988409,1.1385397682,Solved
L@CaK?DAPCpDSK,21,5,5.6558769715,0.6558769715,1.1311753943,Solved
L@CaK?DIODp@SH,21,5,5.6482428500,0.6482428500,1.1296485700,Solved
L@CaK?DIOdOBQH,21,5,5.6201199211,0.6201199211,1.1240239842,Solved
L@CaK?DIOdP@OL,21,5,5.6383689146,0.6383689146,1.1276737829,Solved
L@CaK?DaA@dHCl,22,5,5.6347081791,0.6347081791,1.1269416358,Solved
L@CaK?G@XFHAcH,21,5,5.7373566214,0.7373566214,1.1474713243,Solved
L@CaK?GcIB@bGx,22,5,5.7001384189,0.7001384189,1.1400276838,Solved
L@CaK?HaAAAfGm,22,5,5.6920669242,0.6920669242,1.1384133848,Solved
L@CaK?IQC_?nG],22,5,5.6236820854,0.6236820854,1.1247364171,Solved
L@CaK?K?`QaMoK,21,5,5.5980355037,0.5980355037,1.1196071007,Solved
L@CaK?LAODq@WD,21,5,5.6804159177,0.6804159177,1.1360831835,Solved
L@CaK?LAODs@SD,21,5,5.6991657285,0.6991657285,1.1398331457,Solved
L@CaK?LAOcoDWD,21,5,5.5665986276,0.5665986276,1.1133197255,Solved
L@CaK?LAOcs@OL,21,5,5.6779042491,0.6779042491,1.1355808498,Solved
L@CaK?LAPCoDSD,21,5,5.6597949321,0.6597949321,1.1319589864,Solved
L@CaK?LAPCq@OL,21,5,5.6955292854,0.6955292854,1.1391058571,Solved
L@CaK?LCODp@WD,21,5,5.6189581148,0.6189581148,1.1237916230,Solved
L@CaK?LCPCp@OL,21,5,5.6026237058,0.6026237058,1.1205247412,Solved
L@CaK?LGODp@SD,21,5,5.6791190089,0.6791190089,1.1358238018,Solved
L@CaK?LGOcgDaD,21,5,5.6155125927,0.6155125927,1.1231025185,Solved
L@CaK?LGOcoDQD,21,5,5.6259259663,0.6259259663,1.1251851933,Solved
L@CaK?LGOcp@OL,21,5,5.6029143209,0.6029143209,1.1205828642,Solved
L@CaK?OBWFH@gH,21,5,5.6650851048,0.6650851048,1.1330170210,Solved
L@CaK?QQCO?nG],22,5,5.6953287162,0.6953287162,1.1390657432,Solved
L@CaK?TAODp@WD,21,5,5.6232566802,0.6232566802,1.1246513360,Solved
L@CaK?TAPCp@OL,21,5,5.6321029300,0.6321029300,1.1264205860,Solved
L@CaK?_BWRI@_h,21,5,5.7327348083,0.7327348083,1.1465469617,Solved
L@CaK?_BWbH@_h,21,5,5.6993006536,0.6993006536,1.1398601307,Solved
L@CaK?gC?Y_]oK,21,5,5.5666227098,0.5666227098,1.1133245420,Solved
L@CaK@?_GXDICq,20,5,5.6679597036,0.6679597036,1.1335919407,Solved
L@CaK@?_HO`kCq,20,5,5.6121196123,0.6121196123,1.1224239225,Solved
L@CaK@DaHUAYr@,25,5,5.5528155655,0.5528155655,1.1105631131,Solved
L@CaKA?OGYDICi,20,5,5.7272556851,0.7272556851,1.1454511370,Solved
L@CaKG_AWdHC_F,21,5,5.7305802088,0.7305802088,1.1461160418,Solved
L@CaKG_AgbHC_F,21,5,5.6590057687,0.6590057687,1.1318011537,Solved
L@CaKH?a@?aLAi,20,5,5.7981389936,0.7981389936,1.1596277987,Solved
L@CaKH?a@AAFAi,20,5,5.8241721589,0.8241721589,1.1648344318,Solved
L@CaKHG_@OaE?r,20,5,5.7366414220,0.7366414220,1.1473282844,Solved
L@CaKHHIchiIi`,27,5,5.5189978488,0.5189978488,1.1037995698,Solved
L@CaKHKC|OiHi`,27,5,5.5129929253,0.5129929253,1.1025985851,Solved
L@CaKOCA?bkE_k,21,5,5.6876877055,0.6876877055,1.1375375411,Solved
L@CaKOCA@BiE_k,21,5,5.6885246632,0.6885246632,1.1377049326,Solved
L@CaKOCG?bhE_k,21,5,5.6003584418,0.6003584418,1.1200716884,Solved
L@CaKOK?gagDgD,21,5,5.5864103973,0.5864103973,1.1172820795,Solved
L@CaKOOA?JkE_k,21,5,5.5573745162,0.5573745162,1.1114749032,Solved
L@CaKOOA@Bge_k,21,5,5.6135548303,0.6135548303,1.1227109661,Solved
L@CaKO_@?b`UoK,21,5,5.6125496637,0.6125496637,1.1225099327,Solved
L@CaKPDa`EAFr@,25,5,5.5609179342,0.5609179342,1.1121835868,Solved
L@CaKZ_BGel@cd,27,5,5.4612860891,0.4612860891,1.0922572178,Solved
L@CaLR_BGeh`cd,27,5,5.4824915142,0.4824915142,1.0964983028,Solved
L@CaQIP@jOqpiS,27,5,5.4865513643,0.4865513643,1.0973102729,Solved
L@CaQISIYWQRgq,27,5,5.6403450639,0.6403450639,1.1280690128,Solved
L@CaQiKcf?@bGx,26,5,5.4074747647,0.4074747647,1.0814949529,Solved
L@CaS?CCYB@bgh,22,5,5.7281641240,0.7281641240,1.1456328248,Solved
L@CaSGCIGbGB_h,21,5,5.6946235951,0.6946235951,1.1389247190,Solved
L@CaSGOBHBGB_h,21,5,5.6932433475,0.6932433475,1.1386486695,Solved
L@CaSH?_Ga@bGi,20,5,5.6987195787,0.6987195787,1.1397439157,Solved
L@CaSI?OGa@bGi,20,5,5.6772793962,0.6772793962,1.1354558792,Solved
L@CaSMESB?@NbE,25,5,5.5216804700,0.5216804700,1.1043360940,Solved
L@CaShKcf?@bGx,26,5,5.5385029845,0.5385029845,1.1077005969,Solved
L@CaShOBGXCZge,26,5,5.5423316142,0.5423316142,1.1084663228,Solved
L@CaWiAOYBPbiE,26,5,5.6261720973,0.6261720973,1.1252344195,Solved
L@CaYADaPEAFr@,25,5,5.5754257234,0.5754257234,1.1150851447,Solved
L@CaYAPGigpiiQ,27,5,5.5477859365,0.5477859365,1.1095571873,Solved
L@CaYASIY_phgq,27,5,5.5282348366,0.5282348366,1.1056469673,Solved
L@CaYIOIYHTHce,27,5,5.6308334127,0.6308334127,1.1261666825,Solved
L@CaYIOI[ghDgp,27,5,5.6330642212,0.6330642212,1.1266128442,Solved
L@CaYQDCigTBgU,27,5,5.5242865744,0.5242865744,1.1048573149,Solved
L@CaYQDDTOiDgd,27,5,5.5238899934,0.5238899934,1.1047779987,Solved
L@CaYb?BWhTHge,27,5,5.5861843650,0.5861843650,1.1172368730,Solved
L@CaYh??shtEiK,27,5,5.5010441530,0.5010441530,1.1002088306,Solved
L@CaYi_A[ghDgd,27,5,5.5203881217,0.5203881217,1.1040776243,Solved
L@CaZQQgE?@fDU,26,5,5.6360011335,0.6360011335,1.1272002267,Solved
L@Ca[GQOYBPbiE,26,5,5.6561583511,0.6561583511,1.1312316702,Solved
L@Ca[H?_@AAFAM,20,5,5.7017558685,0.7017558685,1.1403511737,Solved
L@Ca[H@CrOqdiK,27,5,5.5485460949,0.5485460949,1.1097092190,Solved
L@Ca[HKC\OiHgd,27,5,5.5130692801,0.5130692801,1.1026138560,Solved
L@Ca[HOI[XKHcd,27,5,5.5211210556,0.5211210556,1.1042242111,Solved
L@Ca[XCGrOQFcM,27,5,5.6056673540,0.6056673540,1.1211334708,Solved
L@Ca[`DClOtAPR,27,5,5.6520496958,0.6520496958,1.1304099392,Solved
