gap,theta,alpha,edges,triangles,edge_list
0.69385336,4.69385336,4,23,5,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 9), (5, 9), (5, 10), (5, 11), (7, 9), (8, 10), (8, 11), (10, 11)]"
0.69378227,4.69378227,4,22,3,"[(0, 4), (0, 5), (0, 6), (0, 8), (0, 10), (0, 11), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 11), (6, 10), (7, 11), (9, 10)]"
0.69375043,4.69375043,4,25,6,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 7), (3, 8), (3, 9), (4, 8), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 9), (7, 11), (8, 10), (8, 11), (10, 11)]"
0.69375043,4.69375043,4,24,5,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 9), (8, 10), (8, 11), (10, 11)]"
0.69375043,4.69375043,4,24,4,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 9), (7, 11), (8, 10), (8, 11)]"
0.69375043,4.69375043,4,24,6,"[(0, 4), (0, 7), (0, 10), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 7), (3, 8), (3, 9), (4, 8), (4, 9), (4, 11), (5, 9), (5, 10), (7, 9), (7, 11), (8, 10), (8, 11)]"
0.69375043,4.69375043,4,25,6,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 9), (2, 10), (3, 6), (3, 8), (3, 9), (4, 8), (4, 9), (5, 9), (5, 10), (5, 11), (6, 11), (7, 9), (7, 11), (8, 10), (8, 11), (10, 11)]"
0.69375043,4.69375043,4,24,6,"[(0, 4), (0, 7), (0, 9), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 9), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 9), (8, 11), (10, 11)]"
0.69369871,4.69369871,4,22,3,"[(0, 6), (0, 7), (0, 11), (1, 2), (1, 8), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 7), (4, 9), (4, 10), (5, 6), (5, 7), (5, 8), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10), (9, 11)]"
0.69359611,4.69359611,4,21,2,"[(0, 2), (0, 6), (0, 7), (0, 11), (1, 2), (1, 6), (1, 8), (1, 11), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (6, 10), (7, 8), (7, 9), (8, 9), (9, 10)]"
0.69349509,4.69349509,4,24,5,"[(0, 4), (0, 7), (0, 9), (0, 11), (1, 5), (1, 6), (1, 8), (1, 10), (1, 11), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (3, 11), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69348502,4.69348502,4,23,4,"[(0, 4), (0, 6), (0, 8), (0, 10), (0, 11), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (6, 10), (7, 11), (9, 10), (9, 11)]"
0.69325633,4.69325633,4,21,3,"[(0, 1), (0, 4), (0, 7), (1, 3), (1, 5), (1, 8), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (4, 8), (4, 9), (5, 9), (5, 11), (6, 9), (6, 11), (7, 10), (8, 10), (8, 11)]"
0.69325633,4.69325633,4,21,3,"[(0, 1), (0, 4), (0, 5), (0, 7), (1, 3), (1, 5), (1, 8), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (4, 8), (4, 9), (5, 9), (5, 11), (6, 11), (7, 10), (8, 10), (8, 11)]"
0.69325077,4.69325077,4,20,4,"[(0, 2), (0, 4), (0, 7), (0, 9), (1, 2), (1, 4), (1, 8), (2, 8), (2, 9), (3, 5), (3, 11), (4, 6), (5, 10), (6, 8), (6, 9), (6, 10), (6, 11), (7, 10), (7, 11), (8, 9)]"
0.69325077,4.69325077,4,20,4,"[(0, 3), (0, 4), (0, 5), (0, 7), (1, 6), (1, 8), (1, 11), (2, 9), (2, 11), (3, 7), (3, 8), (3, 10), (3, 11), (4, 5), (4, 10), (5, 6), (5, 7), (6, 7), (6, 10), (8, 9)]"
0.69325077,4.69325077,4,20,4,"[(0, 1), (0, 4), (0, 7), (0, 9), (1, 2), (1, 4), (1, 8), (2, 8), (2, 9), (3, 5), (3, 11), (4, 6), (4, 8), (5, 10), (6, 8), (6, 9), (6, 10), (6, 11), (7, 10), (7, 11)]"
0.69325077,4.69325077,4,20,4,"[(0, 4), (0, 6), (0, 8), (0, 10), (1, 5), (1, 11), (2, 6), (2, 7), (2, 8), (3, 9), (3, 10), (3, 11), (4, 6), (4, 7), (4, 9), (5, 9), (5, 10), (6, 8), (7, 10), (8, 10)]"
0.69325077,4.69325077,4,20,4,"[(0, 3), (0, 9), (0, 10), (1, 5), (1, 6), (1, 10), (1, 11), (2, 6), (2, 8), (2, 10), (3, 6), (3, 7), (4, 7), (4, 9), (5, 8), (5, 10), (5, 11), (6, 11), (7, 10), (8, 11)]"
0.69325077,4.69325077,4,20,4,"[(0, 3), (0, 9), (0, 10), (1, 5), (1, 6), (1, 10), (1, 11), (2, 6), (2, 8), (2, 10), (3, 6), (3, 7), (4, 7), (4, 9), (5, 6), (5, 8), (5, 11), (7, 10), (8, 11), (10, 11)]"
0.69325077,4.69325077,4,20,4,"[(0, 3), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 5), (2, 6), (2, 9), (3, 7), (3, 8), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (5, 11), (7, 10), (9, 11)]"
0.69325077,4.69325077,4,20,4,"[(0, 4), (0, 6), (0, 8), (0, 10), (1, 5), (1, 11), (2, 6), (2, 7), (2, 8), (3, 9), (3, 10), (3, 11), (4, 7), (4, 8), (4, 9), (5, 9), (5, 10), (6, 8), (6, 10), (7, 10)]"
0.69325077,4.69325077,4,20,4,"[(0, 4), (0, 7), (0, 8), (0, 9), (1, 2), (1, 4), (1, 6), (1, 8), (2, 8), (2, 9), (3, 5), (3, 11), (4, 6), (4, 8), (5, 10), (6, 9), (6, 10), (6, 11), (7, 10), (7, 11)]"
0.69305925,4.69305925,4,21,3,"[(0, 5), (0, 7), (1, 4), (1, 6), (1, 8), (1, 11), (2, 3), (2, 7), (2, 9), (2, 11), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 9), (5, 10), (6, 8), (6, 10), (7, 8), (8, 9)]"
0.69305660,4.69305660,4,23,3,"[(0, 4), (0, 6), (0, 9), (0, 11), (1, 3), (1, 5), (1, 8), (2, 6), (2, 7), (2, 8), (2, 9), (3, 7), (3, 9), (3, 10), (4, 7), (4, 8), (4, 10), (4, 11), (5, 9), (5, 10), (6, 10), (6, 11), (7, 11)]"
0.69291120,4.69291120,4,21,4,"[(0, 3), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 5), (2, 6), (2, 9), (3, 7), (3, 8), (3, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (7, 10), (9, 11)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 6), (0, 8), (0, 11), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 11), (6, 10), (7, 11), (8, 11), (9, 10)]"
0.69271079,4.69271079,4,21,2,"[(0, 3), (0, 4), (0, 6), (0, 10), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (2, 8), (2, 11), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (7, 10), (8, 11)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 6), (0, 9), (1, 5), (1, 6), (1, 8), (2, 6), (2, 7), (2, 8), (2, 11), (3, 4), (3, 7), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (6, 10), (7, 11)]"
0.69271079,4.69271079,4,21,2,"[(0, 6), (0, 7), (0, 10), (0, 11), (1, 2), (1, 6), (1, 8), (1, 11), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 9), (6, 10), (7, 8), (7, 9), (8, 9)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 5), (0, 7), (0, 10), (1, 4), (1, 6), (1, 8), (1, 11), (2, 3), (2, 7), (2, 9), (2, 11), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 9), (6, 10), (7, 8), (8, 9)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 6), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (4, 10), (5, 9), (5, 10), (6, 7), (8, 10)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 6), (0, 10), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (2, 8), (2, 11), (3, 4), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (6, 9), (8, 11)]"
0.69271079,4.69271079,4,21,2,"[(0, 1), (0, 3), (0, 4), (0, 7), (1, 3), (1, 5), (1, 8), (2, 5), (2, 6), (2, 7), (2, 10), (3, 6), (3, 9), (4, 8), (4, 9), (5, 9), (5, 11), (6, 11), (7, 10), (8, 10), (8, 11)]"
0.69271079,4.69271079,4,21,2,"[(0, 4), (0, 6), (0, 11), (1, 3), (1, 6), (1, 7), (1, 9), (2, 6), (2, 7), (2, 8), (3, 6), (3, 8), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (7, 11), (8, 9), (10, 11)]"
0.69259840,4.69259840,4,22,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 8), (2, 6), (2, 7), (2, 10), (2, 11), (3, 6), (3, 8), (3, 9), (4, 6), (4, 7), (4, 8), (5, 9), (5, 10), (7, 9), (8, 11), (9, 11), (10, 11)]"
0.69257092,4.69257092,4,21,4,"[(0, 6), (0, 7), (0, 11), (1, 2), (1, 6), (1, 8), (1, 9), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]"
0.69257092,4.69257092,4,21,4,"[(0, 6), (0, 7), (0, 11), (1, 2), (1, 6), (1, 8), (1, 11), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 10), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]"
0.69257092,4.69257092,4,21,4,"[(0, 1), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 5), (2, 6), (2, 9), (3, 7), (3, 8), (3, 11), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (5, 11), (7, 10), (8, 10), (9, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 1), (0, 7), (0, 10), (1, 4), (1, 6), (2, 3), (2, 6), (2, 9), (2, 11), (3, 4), (3, 5), (3, 8), (4, 5), (5, 7), (6, 11), (7, 9), (7, 11), (8, 9), (8, 10), (10, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 4), (0, 6), (0, 8), (1, 3), (1, 5), (1, 6), (2, 5), (2, 8), (2, 9), (2, 10), (3, 4), (3, 10), (3, 11), (4, 10), (5, 7), (6, 11), (7, 10), (7, 11), (8, 9), (9, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 1), (0, 7), (0, 10), (1, 4), (1, 6), (2, 3), (2, 6), (2, 9), (2, 11), (3, 4), (3, 5), (3, 8), (4, 5), (5, 7), (5, 10), (6, 11), (7, 9), (8, 9), (8, 10), (10, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 2), (0, 3), (0, 10), (1, 6), (1, 7), (1, 8), (1, 9), (2, 3), (2, 8), (3, 4), (3, 9), (4, 5), (4, 7), (5, 8), (5, 9), (6, 9), (6, 10), (7, 11), (8, 11), (10, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 3), (0, 6), (0, 11), (1, 4), (1, 5), (1, 11), (2, 3), (2, 5), (2, 7), (3, 8), (4, 7), (4, 9), (5, 6), (5, 10), (6, 7), (6, 11), (8, 9), (8, 10), (9, 10), (9, 11)]"
0.69184016,4.69184016,4,20,2,"[(0, 2), (0, 5), (0, 7), (1, 6), (1, 8), (1, 11), (2, 7), (2, 11), (3, 5), (3, 10), (3, 11), (4, 7), (4, 9), (4, 10), (5, 6), (5, 9), (6, 8), (6, 10), (7, 8), (8, 9)]"
0.69184016,4.69184016,4,20,2,"[(0, 4), (0, 6), (0, 8), (1, 3), (1, 5), (1, 6), (1, 9), (2, 5), (2, 8), (2, 9), (2, 10), (3, 4), (3, 10), (4, 10), (5, 7), (6, 11), (7, 10), (7, 11), (8, 9), (9, 11)]"
0.69156208,4.69156208,4,23,3,"[(0, 6), (0, 7), (0, 11), (1, 2), (1, 8), (1, 9), (2, 4), (2, 5), (2, 11), (3, 5), (3, 10), (3, 11), (4, 7), (4, 9), (4, 10), (5, 6), (5, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10), (9, 11)]"
0.69155427,4.69155427,4,21,2,"[(0, 5), (0, 7), (1, 4), (1, 6), (1, 8), (1, 11), (2, 3), (2, 7), (2, 9), (2, 11), (3, 10), (3, 11), (4, 7), (4, 9), (4, 10), (5, 6), (5, 9), (6, 8), (6, 10), (7, 8), (8, 9)]"
0.69134336,4.69134336,4,24,5,"[(0, 4), (0, 6), (0, 8), (0, 10), (0, 11), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (2, 11), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (6, 10), (7, 10), (7, 11), (10, 11)]"
0.69124032,4.69124032,4,21,2,"[(0, 4), (0, 5), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (1, 8), (2, 6), (2, 7), (3, 6), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69066042,4.69066042,4,22,4,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (1, 11), (2, 6), (2, 7), (2, 8), (2, 10), (3, 5), (3, 6), (3, 9), (4, 8), (4, 9), (5, 8), (5, 10), (5, 11), (9, 10), (9, 11), (10, 11)]"
0.69066042,4.69066042,4,22,4,"[(0, 4), (0, 7), (0, 9), (1, 5), (1, 7), (1, 8), (1, 11), (2, 5), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (10, 11)]"
0.69032242,4.69032242,4,22,3,"[(0, 4), (0, 10), (0, 11), (1, 5), (1, 6), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (7, 8), (8, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 3), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (2, 3), (2, 6), (2, 7), (2, 8), (2, 10), (3, 6), (3, 9), (3, 11), (4, 8), (4, 9), (5, 8), (5, 10), (5, 11), (6, 11), (9, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (6, 7), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 10), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 3), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (8, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 10), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (6, 10), (8, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (2, 6), (2, 7), (2, 8), (2, 10), (3, 6), (3, 9), (3, 11), (4, 8), (4, 9), (5, 8), (5, 10), (5, 11), (6, 9), (6, 11), (9, 10)]"
0.69032241,4.69032241,4,25,8,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 4), (1, 8), (1, 11), (2, 8), (2, 9), (2, 10), (3, 5), (3, 8), (3, 11), (4, 6), (4, 8), (5, 8), (5, 10), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,20,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 5), (2, 6), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,20,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 3), (2, 6), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,20,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (2, 7), (2, 8), (2, 10), (3, 6), (3, 9), (3, 11), (4, 8), (4, 9), (5, 6), (5, 8), (5, 10), (5, 11), (6, 11), (9, 10)]"
0.69032241,4.69032241,4,20,2,"[(0, 4), (0, 10), (0, 11), (1, 2), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (8, 10)]"
0.69032241,4.69032241,4,24,6,"[(0, 4), (0, 7), (0, 9), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 11), (3, 8), (3, 9), (3, 10), (3, 11), (4, 6), (4, 8), (4, 10), (5, 9), (5, 10), (6, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,22,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (1, 8), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 6), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (2, 6), (2, 7), (2, 8), (2, 10), (3, 6), (3, 9), (3, 11), (4, 8), (4, 9), (5, 6), (5, 8), (5, 10), (5, 11), (6, 11), (9, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 10), (1, 5), (1, 7), (1, 9), (2, 6), (2, 7), (2, 8), (2, 10), (3, 5), (3, 6), (3, 9), (3, 11), (4, 8), (4, 9), (5, 8), (5, 10), (5, 11), (6, 11), (9, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 6), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 7), (0, 9), (1, 2), (1, 5), (1, 6), (2, 5), (2, 6), (2, 7), (3, 6), (3, 8), (3, 9), (3, 10), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (8, 11)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 10), (0, 11), (1, 2), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (8, 10)]"
0.69032241,4.69032241,4,21,2,"[(0, 4), (0, 10), (0, 11), (1, 5), (1, 6), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 7), (8, 10)]"
0.69019775,4.69019775,4,23,3,"[(0, 4), (0, 7), (0, 10), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 4), (2, 5), (2, 6), (2, 10), (3, 6), (3, 8), (3, 9), (4, 8), (4, 9), (4, 11), (5, 9), (5, 10), (5, 11), (6, 11), (7, 9)]"
0.68995303,4.68995303,4,21,4,"[(0, 3), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 3), (2, 5), (2, 6), (2, 9), (3, 7), (3, 8), (3, 11), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (7, 10), (9, 11)]"
0.68993429,4.68993429,4,21,2,"[(0, 2), (0, 5), (0, 7), (1, 6), (1, 8), (1, 11), (2, 7), (2, 10), (2, 11), (3, 5), (3, 7), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 9), (6, 8), (6, 10), (7, 8), (8, 9)]"
0.68980967,4.68980967,4,24,5,"[(0, 4), (0, 6), (0, 8), (0, 10), (0, 11), (1, 4), (1, 5), (1, 6), (2, 6), (2, 7), (2, 8), (3, 8), (3, 9), (3, 10), (4, 7), (4, 9), (5, 9), (5, 10), (5, 11), (6, 10), (7, 10), (7, 11), (9, 11), (10, 11)]"
0.68959237,4.68959237,4,24,4,"[(0, 4), (0, 7), (0, 9), (1, 5), (1, 6), (1, 8), (1, 11), (2, 4), (2, 6), (2, 7), (2, 9), (3, 6), (3, 8), (3, 9), (3, 10), (3, 11), (4, 8), (4, 10), (5, 9), (5, 10), (5, 11), (7, 10), (7, 11), (10, 11)]"
0.68905644,4.68905644,4,21,2,"[(0, 5), (0, 7), (0, 10), (1, 2), (1, 10), (1, 11), (2, 6), (2, 8), (2, 10), (3, 6), (3, 7), (3, 8), (3, 11), (4, 7), (4, 8), (4, 9), (5, 8), (5, 9), (5, 11), (6, 9), (7, 10)]"
0.68905644,4.68905644,4,21,2,"[(0, 5), (0, 7), (0, 10), (1, 2), (1, 10), (1, 11), (2, 6), (2, 8), (2, 10), (3, 6), (3, 7), (3, 8), (3, 11), (4, 7), (4, 8), (4, 9), (5, 8), (5, 11), (6, 9), (7, 10), (9, 11)]"
0.68800541,4.68800541,4,20,3,"[(0, 6), (0, 7), (0, 11), (1, 2), (1, 6), (1, 8), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 5), (4, 9), (4, 10), (5, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]"
0.68783638,4.68783638,4,21,3,"[(0, 6), (0, 7), (0, 9), (0, 11), (1, 2), (1, 6), (1, 8), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 7), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]"
0.68783638,4.68783638,4,21,3,"[(0, 1), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 5), (2, 6), (2, 9), (2, 10), (3, 7), (3, 8), (3, 11), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (5, 11), (7, 10), (9, 11)]"
0.68783638,4.68783638,4,21,3,"[(0, 6), (0, 7), (0, 10), (0, 11), (1, 2), (1, 6), (1, 8), (1, 11), (2, 4), (2, 5), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (6, 9), (6, 10), (7, 8), (8, 9), (9, 10)]"
0.68783508,4.68783508,4,20,2,"[(0, 2), (0, 5), (0, 7), (0, 10), (1, 6), (1, 8), (1, 11), (2, 7), (2, 11), (3, 5), (3, 10), (3, 11), (4, 9), (4, 10), (5, 6), (5, 9), (6, 8), (6, 10), (7, 8), (8, 9)]"
0.68783508,4.68783508,4,20,2,"[(0, 2), (0, 3), (0, 10), (1, 6), (1, 7), (1, 8), (1, 9), (2, 3), (2, 7), (2, 8), (3, 9), (4, 5), (4, 7), (5, 8), (5, 9), (6, 9), (6, 10), (7, 11), (8, 11), (10, 11)]"
0.68783508,4.68783508,4,20,2,"[(0, 3), (0, 6), (0, 11), (1, 4), (1, 5), (1, 11), (2, 3), (2, 5), (2, 7), (3, 8), (4, 7), (5, 6), (5, 10), (6, 7), (6, 11), (7, 10), (8, 9), (8, 10), (9, 10), (9, 11)]"
0.68771104,4.68771104,4,21,3,"[(0, 5), (0, 7), (0, 10), (1, 2), (1, 10), (1, 11), (2, 5), (2, 6), (2, 8), (2, 10), (3, 6), (3, 7), (3, 8), (3, 11), (4, 7), (4, 8), (4, 9), (5, 8), (5, 11), (6, 9), (7, 10)]"
0.68740378,4.68740378,4,21,2,"[(0, 3), (0, 5), (0, 7), (0, 9), (1, 4), (1, 6), (1, 10), (2, 6), (2, 9), (2, 10), (3, 5), (3, 6), (3, 7), (4, 8), (4, 9), (5, 8), (6, 11), (7, 10), (7, 11), (8, 10), (8, 11)]"
0.68697396,4.68697396,4,21,4,"[(0, 1), (0, 5), (0, 7), (0, 10), (1, 6), (1, 11), (2, 5), (2, 6), (2, 9), (3, 7), (3, 8), (3, 11), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 10), (7, 10), (7, 11), (9, 11)]"
0.68670840,4.68670840,4,25,6,"[(0, 4), (0, 7), (0, 10), (0, 11), (1, 5), (1, 7), (1, 9), (1, 11), (2, 6), (2, 7), (2, 8), (2, 10), (3, 5), (3, 6), (3, 9), (4, 8), (4, 9), (5, 8), (5, 10), (5, 11), (6, 11), (8, 11), (9, 10), (9, 11), (10, 11)]"
0.68653163,4.68653163,4,21,3,"[(0, 4), (0, 11), (1, 5), (1, 7), (1, 8), (1, 11), (2, 6), (2, 7), (2, 10), (3, 6), (3, 8), (3, 9), (3, 11), (4, 8), (4, 9), (5, 9), (5, 10), (6, 9), (7, 8), (7, 11), (8, 10)]"
0.68618080,4.68618080,4,22,3,"[(0, 4), (0, 6), (0, 9), (1, 5), (1, 8), (2, 6), (2, 7), (2, 8), (2, 11), (3, 7), (3, 9), (3, 10), (4, 7), (4, 8), (4, 10), (4, 11), (5, 6), (5, 9), (5, 10), (5, 11), (6, 10), (7, 11)]"
