g6,alpha,theta_ub
L?AAD?oE@WHcBg,5,5.77576839
L?AAD?oE@WHcBw,5,5.77935187
L?AAD?oE@WHcHc,5,5.75788363
L?AAD?oE@WHcCq,5,5.78670668
L?AAD?oE@WHkBw,5,5.78153458
L?AAD?oE@WKaBw,5,5.76511732
L?AAD?oE@WKaAx,5,5.78182717
L?AAD?oE@WKaCr,5,5.78470984
L?AAD?oEBWEoRW,5,5.77504517
L?AAD?oEBWEoBw,5,5.74457882
L?AAD?oEBWEoqH,5,5.74212818
L?AAD?oEBWEoQX,5,5.76537804
L?AAD?oEBWDoRW,5,5.75307824
L?AAD?oEBWFoRW,5,5.75280085
L?AAD?oEBWFoBw,5,5.74814427
L?AAD?oEBWBWRW,5,5.77459686
L?AAD?oEBWAwRW,5,5.77309750
L?AAD?oEBWBwRW,5,5.75338237
L?AAD?oEBWXCRW,5,5.80454660
L?AAD?oEBWHcN_,5,5.75704395
L?AAD?oEBWHcFo,5,5.75846157
L?AAD?oEBWHcCr,5,5.77802700
L?AAD?oEBW@sJ_,5,5.75469828
L?AAD?oEBW@sN_,5,5.75106509
L?AAD?oEBWHKN_,5,5.76038024
L?AAD?oEBWHKFo,5,5.74385240
L?AAD?oEBW@kJ_,5,5.78923841
L?AAD?oEBW@kN_,5,5.78869425
L?AAD?oEBW@[N_,5,5.75982348
L?AAD?oEBW@[QW,5,5.74605009
L?AAD?oEBW@[RW,5,5.76360428
L?AAD?oEBW@{RW,5,5.74915047
L?AAD?oEBWKaEp,5,5.78111328
L?AAD?oEBWKaAx,5,5.74286392
L?AAD?oEBWKaCr,5,5.76602883
L?AAD?oE?wXCHc,5,5.77852862
L?AAD?oE?wXCHd,5,5.78725894
L?AAD?oEAwEoBw,5,5.77647164
L?AAD?oEAwEoqH,5,5.78065453
L?AAD?oEAwDoBw,5,5.78191673
L?AAD?oEAwFoBw,5,5.78143185
L?AAD?oEAwBWXD,5,5.77840759
L?AAD?oEAwAwqH,5,5.78402125
L?AAD?oEAwPSBw,5,5.76144256
L?AAD?oEAw@sN_,5,5.78509800
L?AAD?oEAw@[N_,5,5.78786168
L?AAD?oEAw@[XD,5,5.78157344
L?AAD?oEAwKaAw,5,5.77692346
L?AAD?oEAwCqN_,5,5.74845806
L?AAD?oE@wHkBw,5,5.78398232
L?AAD?oEBwHkN_,5,5.74515322
L?AAD?oEAqEoBw,5,5.77000731
L?AAD?oEAq@[N_,5,5.76213996
L?AAD?oEAq@[XD,5,5.76780546
L?AAD?oEAq@[HF,5,5.75954217
L?AAD?oEAq@{N_,5,5.76653551
L?AAD?oEAyFoBw,5,5.74739338
L?AAD?oEEPM_RW,5,5.82571873
L?AAD?oEEPF_RW,5,5.83186489
L?AAD?oEEPEoVO,5,5.75279958
L?AAD?oEEPEoRW,5,5.74048988
L?AAD?oEEPIgDo,5,5.74614316
L?AAD?oEEPIgHe,5,5.76609002
L?AAD?oEEPBgHe,5,5.76200727
L?AAD?oEEPJgLa,5,5.75536869
L?AAD?oEEPJgDq,5,5.75694569
L?AAD?oEEPBWRW,5,5.76171995
L?AAD?oEEPBWHF,5,5.75891222
L?AAD?oEEPAwVO,5,5.75597601
L?AAD?oEEPAwRW,5,5.77882106
L?AAD?oEEP@k^?,5,5.80591152
L?AAD?oEEP@kN_,5,5.75092682
L?AAD?oEEP@kLa,5,5.78684917
L?AAD?oEEPHk^?,5,5.80496474
L?AAD?oEEPHkLa,5,5.74227937
L?AAD?oEEPHkDq,5,5.77781897
L?AAD?oEEPCqTO,5,5.75817055
L?AAD?oEEPCqFO,5,5.75737609
L?AAD?oV@kN_QY,5,5.76581176
L?AAD?oV@kIg}?,5,5.77291417
L?AAD?oV@kIgm_,5,5.75651303
L?AAD?oV?{M_RW,5,5.74491952
L?AAD?oV?{M_Bw,5,5.79402276
L?AADAoZBgIgi`,5,5.74220259
L?AADAoZBg@[RW,5,5.74583280
L?AADAoZ@kHg^?,5,5.74761954
L?AAD@oRFOBoFo,5,5.78160490
L?AAD@oRFOBgFo,5,5.77998122
L?AAD@oRFOBgBg,5,5.74465418
L?AAD@oRFOBgBw,5,5.75103748
L?AAD@oRFOBgkc,5,5.74411098
L?AAD@oRFOBWFo,5,5.75070677
L?AAD@oRFOAwFO,5,5.83541112
L?AAD@oRFOAwVO,5,5.76464868
L?AAD@oRFOAwBo,5,5.76951103
L?AAD@oRFOAwFo,5,5.78674749
L?AAD@oRFO@wFO,5,5.81746814
L?AAD@oRFO@wFo,5,5.76845110
L?AAD@oRFOBwFo,5,5.75159150
L?AAD@oRFOAYkc,5,5.74635347
L?AAD@oREoUOVO,5,5.77174292
L?AAD@oREoTOTP,5,5.74984124
L?AAD@oREoBoFo,5,5.74334264
L?AAD@oREoBgBg,5,5.77670371
L?AAD@oREoBgBw,5,5.78224103
L?AAD@oREoBgkc,5,5.74926482
L?AAD@oREoAwFO,5,5.77423510
L?AAD@oREoAwBo,5,5.75212698
L?AAD@oREoAwFo,5,5.74675747
L?AAD@oREo@wFO,5,5.79164969
L?AAD@oREo@wFo,5,5.74286514
L?AAD@oREo@sVO,5,5.74973425
L?AAD@oREo@{VO,5,5.74193024
L?AAD@oREoEQVO,5,5.75727046
L?AAD@oREoUQVO,5,5.74150863
L?AAD@oRDoTOVO,5,5.78421198
L?AAD@oRDoTOBw,5,5.74341513
L?AAD@oRDoTOTP,5,5.80174944
L?AAD@oRDoROVO,5,5.75419110
L?AAD@oRDoVOVO,5,5.74633767
L?AAD@oRDoBgm_,5,5.75358815
L?AAD@oRDoBgBg,5,5.76416892
L?AAD@oRDoBgAw,5,5.75903225
L?AAD@oRDoBgBw,5,5.76893998
L?AAD@oRDo@{VO,5,5.74712082
L?AAD@oRDoUQVO,5,5.74767837
L?AAD@oRBoUOFo,5,5.75471675
L?AAD@oRBoFOBw,5,5.75798433
L?AAD@oRBoBoBw,5,5.80120902
L?AAD@oRBoBokc,5,5.76577859
L?AAD@oRBoBWBw,5,5.77683437
L?AAD@oRBoAwAw,5,5.77690250
L?AAD@oRBoAwBw,5,5.76293307
L?AAD@oRBo@wm_,5,5.76528036
L?AAD@oRBo@wkc,5,5.75888717
L?AAD@oRBo@{Fo,5,5.77917797
L?AAD@oRBoAYkc,5,5.74868668
L?AAD@oRBgROkc,5,5.74000978
L?AAD@oRBgFOkc,5,5.75585362
L?AAD@oRBgBoBw,5,5.79641648
L?AAD@oRBgBokc,5,5.74545280
L?AAD@oRBgBWBw,5,5.79035060
L?AAD@oRBgBWAy,5,5.75236293
L?AAD@oRBg@wkc,5,5.74406442
L?AAD@oRDcV?VO,5,5.79455943
L?AAD@oRDcTOVO,5,5.74906486
L?AAD@oRDcROVO,5,5.74376183
L?AAD@oRDcVOVO,5,5.75233054
L?AAD@oRDcBgy?,5,5.76365464
L?AAD@oRDcBgu?,5,5.77896001
L?AAD@oRDcBgm?,5,5.81448908
L?AAD@oRDcBg}?,5,5.77349316
L?AAD@oRDcBgi_,5,5.75810667
L?AAD@oRDcBgm_,5,5.75716840
L?AAD@oRDcAw]?,5,5.76574698
L?AAD@oRDcAw\?,5,5.80074565
L?AAD@oRDcAwV?,5,5.77688870
L?AAD@oRDcAwL_,5,5.79724363
L?AAD@oRDcAwTO,5,5.80341428
L?AAD@oRDcAwFO,5,5.75743341
L?AAD@oRDcAwVO,5,5.74195151
L?AAD@oRDc@wm?,5,5.74858958
L?AAD@oRDc@w]?,5,5.79593810
L?AAD@oRDc@w\?,5,5.77082951
L?AAD@oRDc@w^?,5,5.74952376
L?AAD@oRDS^?TQ,5,5.76068554
L?AAD@oRDSF_cc,5,5.74997664
L?AAD@oRDSROVO,5,5.75090480
L?AAD@oRDSVOVO,5,5.76077432
L?AAD@oRDSBgy?,5,5.76705290
L?AAD@oRDSBgm?,5,5.79828245
L?AAD@oRDSBg}?,5,5.74127888
L?AAD@oRDSBgm_,5,5.76033255
L?AAD@oR?s\?VO,5,5.74689309
L?AAD@oR?s\?Fo,5,5.77397556
L?AAD@oR?sZ?Bg,5,5.75777921
L?AAD@oR?sZ?Aw,5,5.75844458
L?AAD@oR?sZ?Bw,5,5.74423980
L?AAD@oR?sV?UO,5,5.75199654
L?AAD@oR?sV?TO,5,5.77929515
L?AAD@oR?sV?FO,5,5.78267319
L?AAD@oR?sV?VO,5,5.76833767
L?AAD@oR?sV?Fo,5,5.76265363
L?AAD@oR?sV?Bg,5,5.77175865
L?AAD@oR?sV?Bw,5,5.75582340
L?AAD@oR?sN?Bg,5,5.79678982
L?AAD@oR?sN?Aw,5,5.81077576
L?AAD@oR?sN?Bw,5,5.80346953
L?AAD@oR?sM_Bg,5,5.78807246
L?AAD@oR?sM_Bw,5,5.79910205
L?AAD@oR?sM_Kc,5,5.74359076
L?AAD@oR?sM_kc,5,5.75765941
L?AAD@oR?sF_Bg,5,5.76126934
L?AAD@oR?sF_Bw,5,5.77518139
L?AAD@oR?sUOUO,5,5.78992448
L?AAD@oR?sUOTO,5,5.79203309
L?AAD@oR?sUOVO,5,5.80001263
L?AAD@oR?sUODo,5,5.75004500
L?AAD@oR?sUOFo,5,5.76361688
L?AAD@oR?sUOBg,5,5.78635892
L?AAD@oR?sUOAw,5,5.79732061
L?AAD@oR?sUOBw,5,5.77471422
L?AAD@oR?sUOXA,5,5.75945709
L?AAD@oR?sTOUO,5,5.77544441
L?AAD@oR?sTOTO,5,5.81056133
L?AAD@oR?sTOVO,5,5.78953303
L?AAD@oR?sTOXA,5,5.75133499
L?AAD@oR?sTOTP,5,5.74905674
L?AAD@oR?sROUO,5,5.74855146
L?AAD@oR?sROTO,5,5.76246760
L?AAD@oR?sROFO,5,5.77454407
L?AAD@oR?sROVO,5,5.75992158
L?AAD@oR?sROBo,5,5.78232859
L?AAD@oR?sROFo,5,5.74494974
L?AAD@oR?sROBg,5,5.76425945
L?AAD@oR?sROBw,5,5.75884333
L?AAD@oR?sROXA,5,5.76108605
L?AAD@oR?sFOBg,5,5.77833608
L?AAD@oR?sFOAw,5,5.78400643
L?AAD@oR?sFOBw,5,5.77188354
L?AAD@oR?sVOVO,5,5.75217689
L?AAD@oR?s@s}?,5,5.74491949
L?AAD@oR?s@s^?,5,5.75050976
L?AAD@oR?s@sKc,5,5.76441020
L?AAD@oR?s@skc,5,5.75898812
L?AAD@oR?s@[Z?,5,5.76820062
L?AAD@oR?s@[^?,5,5.78430849
L?AAD@oR?s@[m_,5,5.74611929
L?AAD@oR?s@[Kc,5,5.78284355
L?AAD@oR?s@[kc,5,5.78559258
L?AAD@oR?s@[XA,5,5.74367805
L?AAD@oR?s@[\@,5,5.76161218
L?AAD@oR?s@[XB,5,5.74340169
L?AAD@oR?s@{^?,5,5.76705804
L?AAD@oR?s@{kc,5,5.75831398
L?AAD@oRCsF_cc,5,5.76725118
L?AAD@oRCsF_Kc,5,5.75065932
L?AAD@oRCsF_kc,5,5.75283716
L?AAD@oRCsN_kc,5,5.74791031
L?AAD@oRCs@wV?,5,5.75754503
L?AAD@oR@sV?UO,5,5.74130383
L?AAD@oR@sV?VO,5,5.74708125
L?AAD@oR@sF_kc,5,5.77135422
L?AAD@oR@sUOVO,5,5.79226916
L?AAD@oR@sUOBw,5,5.74373426
L?AAD@oR@sTOVO,5,5.78970708
L?AAD@oR@sTOTP,5,5.75454124
L?AAD@oR@sROVO,5,5.74751653
L?AAD@oR@sFOBw,5,5.74748246
L?AAD@oR@sVOVO,5,5.75063701
L?AAD@oR@sBgm?,5,5.75807939
L?AAD@oR@sBgm_,5,5.75011292
L?AAD@oR@s@w}?,5,5.74360477
L?AAD@oR@s@wKc,5,5.74246893
L?AAD@oR@kUOTO,5,5.79084397
L?AAD@oR@kAwkc,5,5.79686194
L?AAD@oRCTN?Bw,5,5.74108370
L?AAD@oRCTL_Bw,5,5.82103956
L?AAD@oRCT@wy?,5,5.84207472
L?AAD@oRCT@wZ?,5,5.82101652
L?AAD@oRCT@wV?,5,5.75111243
L?AAD@oRCT@wTO,5,5.74749061
L?AAD@oR?\V?i_,5,5.79497588
L?AAD@oR?\V?m_,5,5.75042288
L?AAD@oR?\V?VO,5,5.75451968
L?AAD@oR?\N?Fo,5,5.77671322
L?AAD@oR?\F_Fo,5,5.74723311
L?AAD@oR?\UOy?,5,5.74132438
L?AAD@oR?\UOZ?,5,5.75760054
L?AAD@oR?\UOi_,5,5.76301502
L?AAD@oR?\UOm_,5,5.75154823
L?AAD@oR?\TO}?,5,5.77339661
L?AAD@oR?\TOm_,5,5.74641821
L?AAD@oR?\Bo^?,5,5.74007076
L?AAD@oR?\BW^?,5,5.74104939
L?AAD@oR?VZ?VO,5,5.75192040
L?AAD@oR?VV?i_,5,5.76609972
L?AAD@oR?VV?VO,5,5.75120769
L?AAD@oR?VV?cc,5,5.75718991
L?AAD@oR?VN?Fo,5,5.78301630
L?AAD@oR?VN?kc,5,5.74067657
L?AAD@oR?VM_Fo,5,5.80663425
L?AAD@oR?VL_Fo,5,5.74185229
L?AAD@oR?VJ_N_,5,5.75196046
L?AAD@oR?VJ_kc,5,5.74489218
L?AAD@oR?VF_Fo,5,5.76569205
L?AAD@oR?VN_Fo,5,5.75992534
L?AAD@oR?VUOi_,5,5.74052152
L?AAD@oR?VTOy?,5,5.81230711
L?AAD@oR?VTOTB,5,5.75769715
L?AAD@oR?VROkc,5,5.74622785
L?AAD@oR?VFOkc,5,5.74220482
L?AAD@oR?VEoZ?,5,5.74140020
L?AAD@oR?VDoV?,5,5.76272553
L?AAD@oR?VDo^?,5,5.74408271
L?AAD@oR?VBoZ?,5,5.75325939
L?AAD@oR?VBo^?,5,5.77261728
L?AAD@oR?VBo\A,5,5.74403000
L?AAD@oR?VBg}?,5,5.75064479
L?AAD@oR?VBW^?,5,5.76262957
L?AAD@oR?VAw^?,5,5.74847152
L?AAD@oebg^?ai,5,5.74620672
L?AAD@oedcBgBw,5,5.74082852
L?AAD@oedc@wFo,5,5.75386295
L?AAD@oe`sBoBw,5,5.78007236
L?AAD@oe`sBgAw,5,5.74695939
L?AAD@oe_{Awm_,5,5.74502853
L?AAD@oe_]Bo}?,5,5.76413421
L?AAD@W[@gPOEo,5,5.74885293
L?AAD@W[@gPOBo,5,5.76360964
L?AAD@W[@gPOHg,5,5.75979103
L?AAD@W[@gVOae,5,5.74117305
L?AAD@W[@g@oHg,5,5.75807685
L?AAD@W[@g@oQQ,5,5.75700325
L?AAD@W[@gFoBs,5,5.74926206
L?AAD@W[@g@wHg,5,5.76184765
L?AAD@W[@gBwBs,5,5.80509587
L?AAD@W[BgBoBs,5,5.81526795
L?AAD@W[Bg@yFo,5,5.80091551
L?AAD@W[@WUOBT,5,5.77055722
L?AAD@W[@WFOBs,5,5.78245733
L?AAD@W[@WEoBc,5,5.78422552
L?AAD@W[@WEoBS,5,5.76598311
L?AAD@W[@WEoBs,5,5.77265073
L?AAD@W[@WBoHg,5,5.74853369
L?AAD@W[@WBoBc,5,5.81927732
L?AAD@W[@WBoBS,5,5.79026448
L?AAD@W[@WBoBs,5,5.82554473
L?AAD@W[@WFoBs,5,5.78836702
L?AAD@W[@WBWBS,5,5.76721825
L?AAD@W[@WBWAs,5,5.78569823
L?AAD@W[@WBWBs,5,5.78561024
L?AAD@W[@WAwBS,5,5.75698373
L?AAD@W[@WAwAs,5,5.78234731
L?AAD@W[@WAwBs,5,5.77704851
L?AAD@W[@W@wk_,5,5.74006802
L?AAD@W[@W@wSQ,5,5.74109533
L?AAD@W[@W@iN_,5,5.76282349
L?AAD@W[@W@iFo,5,5.76319727
L?AAD@W[@W@yFo,5,5.78031532
L?AAD@W[@WQPBS,5,5.77918826
L?AAD@W[@WQPBT,5,5.77520932
L?AAD@W[BWDoBs,5,5.75859467
L?AAD@W[BWBoBs,5,5.79795064
L?AAD@W[BWBWBS,5,5.74902105
L?AAD@W[BWBWBs,5,5.77247624
L?AAD@W[BWAwBS,5,5.74566861
L?AAD@W[BWAwBs,5,5.76702336
L?AAD@W[BW@yFo,5,5.77863294
L?AAD@W[?wTOEo,5,5.75497126
L?AAD@W[?wTOFo,5,5.76543627
L?AAD@W[?wTOBs,5,5.75634866
L?AAD@W[?wDoHg,5,5.77598828
L?AAD@W[?wDoBc,5,5.80896344
L?AAD@W[?wDoBs,5,5.80148875
L?AAD@W[?w@we_,5,5.79931604
L?AAD@W[?w@wm_,5,5.78829474
L?AAD@W[?wPQe_,5,5.75093783
L?AAD@W[?wPQm_,5,5.74187505
L?AAD@W[?wPQF_,5,5.74086335
L?AAD@W[?wPQBs,5,5.76444230
L?AAD@W[?w@qm_,5,5.75659172
L?AAD@W[?w@qN_,5,5.79506695
L?AAD@W[?w@YN_,5,5.79415139
L?AAD@W[?w@yN_,5,5.79028109
L?AAD@W[AwTOFo,5,5.74409941
L?AAD@W[AwDoBs,5,5.75265717
L?AAD@W[Aw@wm_,5,5.76126771
L?AAD@W[@wFoBs,5,5.76307538
L?AAD@W[@w@yFo,5,5.79691104
L?AAD@W[DSBWV?,5,5.74339429
L?AAD@W[DSBWTO,5,5.75028413
L?AAD@W[DSBWAs,5,5.79897531
L?AAD@W[?sD_Hg,5,5.74195451
L?AAD@W[?sD_Bc,5,5.81380141
L?AAD@W[?sD_BS,5,5.78622185
L?AAD@W[?sD_Bs,5,5.81388302
L?AAD@W[?sN_Bs,5,5.79364200
L?AAD@W[?s@oHg,5,5.75694373
L?AAD@W[?s@oac,5,5.75258305
L?AAD@W[?sDoHg,5,5.75000139
L?AAD@W[?sDoBc,5,5.80012681
L?AAD@W[?sDoAs,5,5.76871705
L?AAD@W[?sDoBs,5,5.78487596
L?AAD@W[?s@wac,5,5.74607533
L?AAD@W[?s@wXA,5,5.75762143
L?AAD@W[?sPQV?,5,5.76617478
L?AAD@W[?sPQXA,5,5.78605045
L?AAD@W[?s@q^?,5,5.79024804
L?AAD@W[?s@Y^?,5,5.80836105
L?AAD@W[?s@YN_,5,5.77325597
L?AAD@W[?s@YXA,5,5.75556408
L?AAD@W[?s@YHI,5,5.74366358
L?AAD@W[?s@yN_,5,5.77714446
L?AAD@W[CsBWRO,5,5.75166677
L?AAD@W[CsBWBS,5,5.75450487
L?AAD@W[CsBWBs,5,5.74284973
L?AAD@W[@sFoBs,5,5.74320601
L?AAD@W[@sBgBs,5,5.75667634
L?AAD@W[@sBWBS,5,5.75242195
L?AAD@W[@sBWBs,5,5.75592851
L?AAD@W[@KF_Bc,5,5.78976070
L?AAD@W[@KF_Bs,5,5.77439448
L?AAD@W[@KUOUO,5,5.74371196
L?AAD@W[@KUOSQ,5,5.77467954
L?AAD@W[@KUOQQ,5,5.78963993
L?AAD@W[@KUOaE,5,5.75135707
L?AAD@W[@KTOTO,5,5.74668442
L?AAD@W[@KFOBc,5,5.78068441
L?AAD@W[@KFOBs,5,5.74896612
L?AAD@W[@KEoSQ,5,5.83208166
L?AAD@W[@KEoQQ,5,5.82121085
L?AAD@W[@KEoUQ,5,5.77704382
L?AAD@W[@KDoSR,5,5.75393736
L?AAD@W[@KBoBc,5,5.74633542
L?AAD@W[@KBoBS,5,5.74760333
L?AAD@W[@KBoBs,5,5.74336208
L?AAD@W[@KBoQQ,5,5.74379317
L?AAD@W[@KBgBc,5,5.75362553
L?AAD@W[@KBgAs,5,5.74917973
L?AAD@W[@KBgBs,5,5.76436971
L?AAD@W[@KAwk_,5,5.78391130
L?AAD@W[@KAwSQ,5,5.82863024
L?AAD@W[@KAwQQ,5,5.78461427
L?AAD@W[@KAwEQ,5,5.77149607
L?AAD@W[@KAwUQ,5,5.76377499
L?AAD@W[@K@wSQ,5,5.76494622
L?AAD@W[@K@wQQ,5,5.78769649
L?AAD@W[@K@wUQ,5,5.75494666
L?AAD@W[@K@i\?,5,5.77649844
L?AAD@W[@K@iZ?,5,5.77845659
L?AAD@W[@K@i^?,5,5.76808241
L?AAD@W[@K@iL_,5,5.76478061
L?AAD@W[@K@iN_,5,5.74060432
L?AAD@W[@K@YL_,5,5.74011147
L?AAD@W[@K@YRO,5,5.75032288
L?AAD@W[@K@YQQ,5,5.74484060
L?AAD@W[?kN_Bs,5,5.79188261
L?AAD@W[?kTOTO,5,5.76862146
L?AAD@W[?kEoBs,5,5.74961214
L?AAD@W[?kDoBc,5,5.75186641
L?AAD@W[?kDoBs,5,5.74772605
L?AAD@W[?k@wk_,5,5.77823200
L?AAD@W[?k@we_,5,5.76041684
L?AAD@W[?k@wm_,5,5.74271292
L?AAD@W[?k@wQQ,5,5.77293149
L?AAD@W[?kCsV?,5,5.76839894
L?AAD@W[?kCs^?,5,5.74410405
L?AAD@W[?kCsF_,5,5.74462567
L?AAD@W[?k@q^?,5,5.79230026
L?AAD@W[?k@qN_,5,5.74890360
L?AAD@W[?k@i\?,5,5.79352862
L?AAD@W[?k@i^?,5,5.78094682
L?AAD@W[?k@ik`,5,5.76124597
L?AAD@W[?k@Y^?,5,5.80478950
L?AAD@W[?k@YL_,5,5.75368419
L?AAD@W[?k@YN_,5,5.74978844
L?AAD@W[?k@Y\@,5,5.74723981
L?AAD@W[?[J_ac,5,5.75980400
L?AAD@W[?[F_Hg,5,5.77471884
L?AAD@W[?[F_ac,5,5.75275287
L?AAD@W[?[UOUO,5,5.76181550
L?AAD@W[?[UOTO,5,5.75721687
L?AAD@W[?[UORO,5,5.81188913
L?AAD@W[?[UOVO,5,5.76426586
L?AAD@W[?[UOFo,5,5.76368448
L?AAD@W[?[UORP,5,5.79071723
L?AAD@W[?[TOUO,5,5.74800404
L?AAD@W[?[TOTO,5,5.77602430
L?AAD@W[?[TORO,5,5.78343365
L?AAD@W[?[TOVO,5,5.75282247
L?AAD@W[?[TOFo,5,5.74648805
L?AAD@W[?[TOTP,5,5.75530726
L?AAD@W[?[TOSR,5,5.74710927
L?AAD@W[?[RORO,5,5.76213642
L?AAD@W[?[ROFO,5,5.76087169
L?AAD@W[?[ROEo,5,5.75851249
L?AAD@W[?[ROFo,5,5.75181633
L?AAD@W[?[FOHg,5,5.74863233
L?AAD@W[?[DoSQ,5,5.76269880
L?AAD@W[?[DoSR,5,5.75128955
L?AAD@W[?[BoHg,5,5.74703979
L?AAD@W[?[BoSQ,5,5.75125509
L?AAD@W[?[Hgm_,5,5.77123694
L?AAD@W[?[Bgm_,5,5.75607331
L?AAD@W[?[BgHg,5,5.75851569
L?AAD@W[?[Awk_,5,5.75183708
L?AAD@W[?[Awe_,5,5.75479186
L?AAD@W[?[CsRO,5,5.74751794
L?AAD@W[@[F_Bs,5,5.80446866
L?AAD@W[@[FOBs,5,5.78228844
L?AAD@W[@[EoBs,5,5.74469503
L?AAD@W[@[BoBc,5,5.76968166
L?AAD@W[@[BoAs,5,5.75915481
L?AAD@W[@[BoBs,5,5.75838530
L?AAD@W[@[FoBs,5,5.75135807
L?AAD@W[@[BgBs,5,5.74115220
L?AAD@W[?{F_BS,5,5.81098631
L?AAD@W[?{F_Bs,5,5.83873658
L?AAD@W[?{FOAs,5,5.78952809
L?AAD@W[?{FOBs,5,5.79818841
L?AAD@W[?{EoBs,5,5.74957649
L?AAD@W[?{@y^?,5,5.81126206
L?AAD@W[?{@yN_,5,5.75296794
L?AAD@W[?YUON_,5,5.77723639
L?AAD@W[?YUOFo,5,5.79848581
L?AAD@W[?YUOac,5,5.75121447
L?AAD@W[?YTOFo,5,5.74626415
L?AAD@W[?YROEo,5,5.78753183
L?AAD@W[?YROFo,5,5.76472503
L?AAD@W[?YROac,5,5.76376842
L?AAD@W[?YBWm_,5,5.76305639
L?AAD@W[?YBWka,5,5.78464723
L?AAD@W[?YAwka,5,5.77093289
L?AAD@W[?YBwm_,5,5.74947819
L?AAD@W[?YBwka,5,5.76934011
L?AAD@W[?YCsDo,5,5.74428712
L?AAD@W[?YCsFo,5,5.74666967
L?AAD@W[AYUON_,5,5.76128415
L?AAD@W[AYUOFo,5,5.76233309
L?AAD@W[AYUOBs,5,5.76540608
L?AAD@W[AYFOBs,5,5.76287097
L?AAD@W[AYDoBs,5,5.75100688
L?AAD@W[AYBoka,5,5.77070364
L?AAD@W[AYBWka,5,5.76423192
L?AAD@W[AYAwka,5,5.74980693
L?AAD@W[AY@wm_,5,5.74669180
L?AAD@W[AYBwka,5,5.74157096
L?AAD@W[AY@yka,5,5.75570335
L?AAD@W[?y@wm_,5,5.74528550
L?AAD@W[?uF_BS,5,5.78504585
L?AAD@W[?uF_Bs,5,5.80108880
L?AAD@W[?uN_Bs,5,5.78340879
L?AAD@W[?mF_Bs,5,5.79568716
L?AAD@W[?mTOV?,5,5.74843149
L?AAD@W[?mTOTO,5,5.74287039
L?AAD@W[?m@y^?,5,5.77205202
L?AAD@W[?]UOV?,5,5.79291881
L?AAD@W[?]UOUO,5,5.76673607
L?AAD@W[?]UOVO,5,5.74835773
L?AAD@W[?]UOFo,5,5.75322295
L?AAD@W[?]UORP,5,5.77327400
L?AAD@W[?]TORO,5,5.75468483
L?AAD@W[?]ROV?,5,5.76854858
L?AAD@W[?]RORO,5,5.74932926
L?AAD@W[?]ROFO,5,5.75766796
L?AAD@W[?]ROEo,5,5.76899641
L?AAD@W[?]ROFo,5,5.74173071
L?AAD@W[?]Boe_,5,5.77219271
L?AAD@W[?]Bom_,5,5.75462755
L?AAD@W[@LM_AV,5,5.75089903
L?AAD@W[@LUOQR,5,5.74720433
L?AAD@W[@LEoQR,5,5.74031243
L?AAD@W[@LBgDo,5,5.76158324
L?AAD@W[CSm_m_,5,5.75967231
L?AAD@W[CSj_Bs,5,5.74376363
L?AAD@W[CSrOXB,5,5.77128387
L?AAD@W[CSfOEo,5,5.77255788
L?AAD@W[CSvO\A,5,5.74583304
L?AAD@W[CSjGm_,5,5.79236587
L?AAD@W[CShgBs,5,5.74490539
L?AAD@W[CSbWk_,5,5.76049067
L?AAD@W[CSbWm_,5,5.76010950
L?AAD@W[?Ym_Fo,5,5.78073147
L?AAD@W[?Yl_Fo,5,5.75514999
L?AAD@W[?Yl_cb,5,5.76020927
L?AAD@W[?Yf_N_,5,5.74560114
L?AAD@W[?Yf_Do,5,5.77658845
L?AAD@W[?Yf_Fo,5,5.78163587
L?AAD@W[?Yn_ka,5,5.75050242
L?AAD@W[?YuO^?,5,5.76254464
L?AAD@W[?YdoZ?,5,5.75402508
L?AAD@W[?Ydo^?,5,5.74792887
L?AAD@W[?Ybo^?,5,5.77682568
L?AAD@W[?YboN_,5,5.74419888
L?AAD@W[?Yboka,5,5.75250045
L?AAD@W[?YbW^?,5,5.76765899
L?AAD@W[?YbWka,5,5.74519578
L?AAD@W[?Yaw^?,5,5.75683511
L?AAD@W[?Ybw^?,5,5.75717075
L?AAD@W[?Um_Fo,5,5.82656194
L?AAD@W[?Ul_Fo,5,5.78933155
L?AAD@W[?Uf_N_,5,5.76164992
L?AAD@W[?Uf_Eo,5,5.80133664
L?AAD@W[?Uf_Fo,5,5.81865158
L?AAD@W[?Un_Fo,5,5.81088945
L?AAD@W[?UuOUO,5,5.81481084
L?AAD@W[?UuORO,5,5.77578006
L?AAD@W[?UtOUO,5,5.82161113
L?AAD@W[?UtOTO,5,5.75016985
L?AAD@W[?UtORO,5,5.76268171
L?AAD@W[?UtOTB,5,5.76059562
L?AAD@W[?UrOTO,5,5.74001356
L?AAD@W[?UrORO,5,5.77974650
L?AAD@W[?UrOFO,5,5.74986210
L?AAD@W[?UfOV?,5,5.76218662
L?AAD@W[?UfOUO,5,5.77834874
L?AAD@W[?UfORO,5,5.76678923
L?AAD@W[?UfOFO,5,5.75343230
L?AAD@W[?UfOEo,5,5.80069171
L?AAD@W[?UdoN_,5,5.74790937
L?AAD@W[?UdoRO,5,5.74037207
L?AAD@W[?Ubo^?,5,5.81967509
L?AAD@W[?UboN_,5,5.76222881
L?AAD@W[?Ubo\A,5,5.75771783
L?AAD@W[?UjGm_,5,5.78234529
