g6,alpha,theta_ub
L?AAD@OJ@oVOBw,5,5.78117238
L?AAD@OJ@o@occ,5,5.76781130
L?AAD@OJ@oAwk_,5,5.75435794
L?AAD@OJ@oAwiG,5,5.78159707
L?AAD@OJ@oAwig,5,5.75443934
L?AAD@OJ@o@wi_,5,5.81123577
L?AAD@OJ@o@wm_,5,5.78308586
L?AAD@OJ@o@wiG,5,5.79184044
L?AAD@OJ@o@wig,5,5.77202850
L?AAD@OJ@o@wCs,5,5.74788300
L?AAD@OJ@oTCFo,5,5.74087434
L?AAD@OJ@oTCBw,5,5.77022106
L?AAD@OJ@oTCDp,5,5.76144203
L?AAD@OJ@oPSDo,5,5.74302279
L?AAD@OJ@oPSBW,5,5.79291948
L?AAD@OJ@oPSBw,5,5.76921644
L?AAD@OJ@oTSBw,5,5.75761349
L?AAD@OJ@o@scc,5,5.74967170
L?AAD@OJ@o@ki_,5,5.82375810
L?AAD@OJ@o@km_,5,5.80089159
L?AAD@OJ@o@kiG,5,5.81583833
L?AAD@OJ@o@kig,5,5.78197894
L?AAD@OJ@o@kcc,5,5.77130144
L?AAD@OJ@o@kCs,5,5.74149288
L?AAD@OJ@o@[i_,5,5.79161089
L?AAD@OJ@o@[m_,5,5.77810637
L?AAD@OJ@o@[iG,5,5.76532992
L?AAD@OJ@o@[ig,5,5.75463652
L?AAD@OJ@oQQJH,5,5.75897728
L?AAD@OJ@oQQBX,5,5.77012440
L?AAD@OJDoUOVO,5,5.78310164
L?AAD@OJDoUOBw,5,5.75729779
L?AAD@OJDoUORP,5,5.78665925
L?AAD@OJDoTOVO,5,5.78295557
L?AAD@OJDoVOBw,5,5.75761247
L?AAD@OJDoFoBw,5,5.78640331
L?AAD@OJDoJGcc,5,5.74492125
L?AAD@OJDoHgk_,5,5.81627984
L?AAD@OJDoHgm_,5,5.76248654
L?AAD@OJDoHgJ_,5,5.78158963
L?AAD@OJDoHgHg,5,5.80087152
L?AAD@OJDoHgJg,5,5.75648315
L?AAD@OJDoHgcc,5,5.77294136
L?AAD@OJDoBgm_,5,5.74390984
L?AAD@OJDoBgJ_,5,5.78180383
L?AAD@OJDoBgJG,5,5.81138269
L?AAD@OJDoBgHg,5,5.78787171
L?AAD@OJDoBgJg,5,5.74559649
L?AAD@OJDoAwL_,5,5.76548264
L?AAD@OJDoAwJ_,5,5.75406804
L?AAD@OJDoAwN_,5,5.74018961
L?AAD@OJDoAwVO,5,5.74120402
L?AAD@OJDoAwFo,5,5.75979833
L?AAD@OJDoAwHg,5,5.75112767
L?AAD@OJDo@wk_,5,5.75884611
L?AAD@OJDo@wm_,5,5.75719444
L?AAD@OJDo@wL_,5,5.78824305
L?AAD@OJDo@wN_,5,5.80420613
L?AAD@OJDoDcVO,5,5.80968092
L?AAD@OJDoDSVO,5,5.74156113
L?AAD@OJDoCsVO,5,5.77383938
L?AAD@OJDoCsUP,5,5.79387058
L?AAD@OJDo@scc,5,5.74004015
L?AAD@OJDo@kk_,5,5.76738838
L?AAD@OJDo@km_,5,5.76209184
L?AAD@OJDo@kL_,5,5.77263897
L?AAD@OJDo@kN_,5,5.77982251
L?AAD@OJDo@kVO,5,5.79147142
L?AAD@OJDo@kiG,5,5.77931008
L?AAD@OJDo@kag,5,5.75923110
L?AAD@OJDo@kig,5,5.74673879
L?AAD@OJDo@[k_,5,5.75109670
L?AAD@OJDo@[m_,5,5.74409434
L?AAD@OJDo@[N_,5,5.78118348
L?AAD@OJBoFoBw,5,5.79837411
L?AAD@OJBoAwJG,5,5.74633642
L?AAD@OJBoAwHg,5,5.76374576
L?AAD@OJBoAwBw,5,5.76587934
L?AAD@OJBoBwBw,5,5.76666094
L?AAD@OJBoTCBw,5,5.75061630
L?AAD@OJBoPSk_,5,5.75640608
L?AAD@OJBoPSm_,5,5.75338483
L?AAD@OJBoDSm_,5,5.75312889
L?AAD@OJBoDSN_,5,5.76833956
L?AAD@OJBoCsm_,5,5.78321006
L?AAD@OJBoCsN_,5,5.79848356
L?AAD@OJBoCsFo,5,5.74152640
L?AAD@OJBo@sm_,5,5.77153325
L?AAD@OJBo@sL_,5,5.79577697
L?AAD@OJBo@sN_,5,5.81427427
L?AAD@OJBo@kL_,5,5.78513254
L?AAD@OJBo@kN_,5,5.78453107
L?AAD@OJBo@kDo,5,5.76836290
L?AAD@OJBo@kFo,5,5.76710070
L?AAD@OJBo@kig,5,5.74956752
L?AAD@OJBo@kcc,5,5.77482799
L?AAD@OJBo@[N_,5,5.80110044
L?AAD@OJBo@[Fo,5,5.78502316
L?AAD@OJBgTCm_,5,5.77075603
L?AAD@OJBgTCN_,5,5.77650031
L?AAD@OJBgTCBW,5,5.86632673
L?AAD@OJBgTCBw,5,5.79107674
L?AAD@OJBgTSBw,5,5.76252799
L?AAD@OJBgCsN_,5,5.78227703
L?AAD@OJBWTSBw,5,5.80663803
L?AAD@OJ@wUOBw,5,5.74214352
L?AAD@OJ@wUOBX,5,5.76205341
L?AAD@OJ@wTOBw,5,5.76287386
L?AAD@OJ@wTCBW,5,5.78807365
L?AAD@OJ@wTCBw,5,5.76276440
L?AAD@OJ@wPSBw,5,5.75814151
L?AAD@OJ@wTSBw,5,5.74729646
L?AAD@OJ@c\?Jg,5,5.74036506
L?AAD@OJ@c\?RQ,5,5.76088365
L?AAD@OJ@cZ?VO,5,5.74919579
L?AAD@OJ@cZ?JG,5,5.74630543
L?AAD@OJ@cZ?Ig,5,5.75085744
L?AAD@OJ@cZ?Hg,5,5.80344960
L?AAD@OJ@cZ?Jg,5,5.76331811
L?AAD@OJ@cZ?BQ,5,5.75746096
L?AAD@OJ@cZ?RQ,5,5.77634306
L?AAD@OJ@cV?VO,5,5.78241606
L?AAD@OJ@cV?Bw,5,5.80517536
L?AAD@OJ@cN?ig,5,5.74495349
L?AAD@OJ@cN?Bw,5,5.78076819
L?AAD@OJ@cN?BY,5,5.75517727
L?AAD@OJ@cM_ig,5,5.79707355
L?AAD@OJ@cM_Jg,5,5.74675226
L?AAD@OJ@cM_Bw,5,5.76882148
L?AAD@OJ@cM_BY,5,5.75942363
L?AAD@OJ@cM_ah,5,5.75610205
L?AAD@OJ@cL_ig,5,5.74662079
L?AAD@OJ@cJ_iG,5,5.78832793
L?AAD@OJ@cJ_JG,5,5.74226853
L?AAD@OJ@cJ_ag,5,5.80285199
L?AAD@OJ@cJ_Ig,5,5.80625963
L?AAD@OJ@cJ_ig,5,5.79998020
L?AAD@OJ@cJ_Hg,5,5.78833366
L?AAD@OJ@cF_BI,5,5.75417152
L?AAD@OJ@cF_BY,5,5.76746057
L?AAD@OJ@cRORO,5,5.79297690
L?AAD@OJ@cROVO,5,5.78424368
L?AAD@OJ@cRODo,5,5.75384291
L?AAD@OJ@cRORA,5,5.76963874
L?AAD@OJ@cFORQ,5,5.78601053
L?AAD@OJ@cVOVO,5,5.78887901
L?AAD@OJ@cEoRA,5,5.78245569
L?AAD@OJ@cEoRQ,5,5.78291296
L?AAD@OJ@cBoQQ,5,5.75331604
L?AAD@OJ@cBoBQ,5,5.77499645
L?AAD@OJ@cBoRQ,5,5.74620357
L?AAD@OJ@cFoRQ,5,5.74933703
L?AAD@OJ@cJGm?,5,5.77171577
L?AAD@OJ@cJGi_,5,5.80411306
L?AAD@OJ@cJGm_,5,5.78339243
L?AAD@OJ@cJGIg,5,5.77297018
L?AAD@OJ@cJGHg,5,5.78084648
L?AAD@OJ@cJGHh,5,5.74445148
L?AAD@OJ@cHgy?,5,5.74641822
L?AAD@OJ@cHgm?,5,5.81213238
L?AAD@OJ@cHg}?,5,5.76845715
L?AAD@OJ@cHgm_,5,5.80404566
L?AAD@OJ@cHgIg,5,5.78815096
L?AAD@OJ@cHgHg,5,5.78471202
L?AAD@OJ@cHgJg,5,5.75303942
L?AAD@OJ@cBgm?,5,5.78540836
L?AAD@OJ@cBg}?,5,5.74246613
L?AAD@OJ@cBgi_,5,5.80925091
L?AAD@OJ@cBgm_,5,5.78158809
L?AAD@OJ@cBgiG,5,5.76604713
L?AAD@OJ@cBgag,5,5.76754899
L?AAD@OJ@cBgig,5,5.77655822
L?AAD@OJ@cAwm?,5,5.78473248
L?AAD@OJ@cAw}?,5,5.78057126
L?AAD@OJ@cAwm_,5,5.76622221
L?AAD@OJ@cH`m_,5,5.77238214
L?AAD@OJ@cH`ig,5,5.74266095
L?AAD@OJ@cH`Hg,5,5.75918967
L?AAD@OJ@cHH}?,5,5.78007623
L?AAD@OJ@cHHN_,5,5.75154871
L?AAD@OJ@cHHL`,5,5.74121593
L?AAD@OJ@c@h}?,5,5.76567307
L?AAD@OJ@c@hL_,5,5.80330667
L?AAD@OJ@c@hN_,5,5.77896270
L?AAD@OJ@cHh}?,5,5.77292697
L?AAD@OJDcN?ig,5,5.74591285
L?AAD@OJDcN?Jg,5,5.74171200
L?AAD@OJDcN?BY,5,5.76069810
L?AAD@OJDc^?RQ,5,5.77665029
L?AAD@OJDcM_ig,5,5.78758791
L?AAD@OJDcM_Jg,5,5.74824306
L?AAD@OJDcM_BY,5,5.76860321
L?AAD@OJDcL_ig,5,5.75707280
L?AAD@OJDcVOVO,5,5.76039412
L?AAD@OJDcHgy?,5,5.75461313
L?AAD@OJDcHgu?,5,5.76868236
L?AAD@OJDcHg}?,5,5.78616553
L?AAD@OJDcHgm_,5,5.77294015
L?AAD@OJDcHgL_,5,5.79192666
L?AAD@OJDcHgJ_,5,5.77813492
L?AAD@OJDcHgN_,5,5.76871853
L?AAD@OJDcHgHg,5,5.77788737
L?AAD@OJDcHgJg,5,5.74131669
L?AAD@OJDcAwL_,5,5.80305622
L?AAD@OJ?s\?Do,5,5.82048106
L?AAD@OJ?s\?Fo,5,5.77563632
L?AAD@OJ?s\?Jg,5,5.74894258
L?AAD@OJ?s\?Dp,5,5.75076833
L?AAD@OJ?sV?FO,5,5.76123790
L?AAD@OJ?sV?VO,5,5.75274129
L?AAD@OJ?sV?Fo,5,5.75327021
L?AAD@OJ?sV?Bw,5,5.81965289
L?AAD@OJ?sV?HI,5,5.75102676
L?AAD@OJ?s^?Fo,5,5.76397272
L?AAD@OJ?s^?Bw,5,5.76057604
L?AAD@OJ?sM_ig,5,5.80993619
L?AAD@OJ?sM_Hg,5,5.76895841
L?AAD@OJ?sM_Jg,5,5.74482427
L?AAD@OJ?sM_cc,5,5.76104296
L?AAD@OJ?sL_ig,5,5.75244441
L?AAD@OJ?sL_cc,5,5.74444017
L?AAD@OJCsZ?Jg,5,5.74799935
L?AAD@OJCsV?VO,5,5.74092549
L?AAD@OJCsV?Bw,5,5.75016637
L?AAD@OJCsM_iG,5,5.78821155
L?AAD@OJCsM_ig,5,5.78430557
L?AAD@OJCsM_cc,5,5.74131298
L?AAD@OJCsM_ah,5,5.74001494
L?AAD@OJCsJ_ig,5,5.77794223
L?AAD@OJCsUOVO,5,5.75566590
L?AAD@OJCsBgm?,5,5.74265043
L?AAD@OJ@s\?Jg,5,5.74327096
L?AAD@OJ@sZ?Jg,5,5.77902909
L?AAD@OJ@sZ?Bw,5,5.74266968
L?AAD@OJ@sZ?Hh,5,5.76014637
L?AAD@OJ@sV?VO,5,5.75126518
L?AAD@OJ@sV?Bw,5,5.82090774
L?AAD@OJ@sN?ig,5,5.76072369
L?AAD@OJ@sN?Jg,5,5.76323163
L?AAD@OJ@sN?Bw,5,5.80606881
L?AAD@OJ@sM_ig,5,5.81399338
L?AAD@OJ@sM_Jg,5,5.75558168
L?AAD@OJ@sM_Bw,5,5.79211532
L?AAD@OJ@sL_ig,5,5.75017054
L?AAD@OJ@sJ_ig,5,5.82574764
L?AAD@OJ@sJ_Hg,5,5.79626796
L?AAD@OJ@sJ_Jg,5,5.75356390
L?AAD@OJ@sJ_Bw,5,5.74161585
L?AAD@OJ@sUOVO,5,5.81287836
L?AAD@OJ@sROVO,5,5.75873251
L?AAD@OJ@sJGm?,5,5.74232706
L?AAD@OJ@sJGm_,5,5.75584643
L?AAD@OJ@sJGig,5,5.74333012
L?AAD@OJ@sJGJg,5,5.74806842
L?AAD@OJ@sJGHh,5,5.74847734
L?AAD@OJ@sHgm_,5,5.77997145
L?AAD@OJ@sHgig,5,5.74254864
L?AAD@OJ@sHgHg,5,5.79201216
L?AAD@OJ@sHgk`,5,5.76239732
L?AAD@OJ@sBgm?,5,5.75392810
L?AAD@OJ@sBgm_,5,5.76354354
L?AAD@OJ@sBgig,5,5.80482906
L?AAD@OJ@sJgm_,5,5.76377495
L?AAD@OJ@sJgig,5,5.75436454
L?AAD@OJ@sJgJg,5,5.74038186
L?AAD@OJ@sAw}?,5,5.75482885
L?AAD@OJ@sAwk_,5,5.74285116
L?AAD@OJ@k\?Dp,5,5.74676036
L?AAD@OJ@kV?Bw,5,5.77748060
L?AAD@OJ@kN?Bw,5,5.78833029
L?AAD@OJ@kM_ig,5,5.77543934
L?AAD@OJ@kM_Jg,5,5.74474561
L?AAD@OJ@kUOVO,5,5.76656868
L?AAD@OJCc|?RQ,5,5.74782548
L?AAD@OJCc|?BY,5,5.77011740
L?AAD@OJCcv?RQ,5,5.76755193
L?AAD@OJCcv?JI,5,5.75532493
L?AAD@OJCcn?BY,5,5.77749108
L?AAD@OJCc~?RQ,5,5.75786814
L?AAD@OJCcm_BY,5,5.76545366
L?AAD@OJCcl_m_,5,5.74462465
L?AAD@OJCchg}?,5,5.76769112
L?AAD?oZBoRORW,5,5.74194746
L?AAD?oZBoBoBw,5,5.75321793
L?AAD?oZBo@wRW,5,5.75267669
L?AAD?oZBoXCRW,5,5.81094298
L?AAD?oZBoHcm_,5,5.75977001
L?AAD?oZBoHcBw,5,5.75942601
L?AAD?oZBoHcCt,5,5.74541402
L?AAD?oZBo@sRW,5,5.74738248
L?AAD?oZBoHKBw,5,5.74410364
L?AAD?oZBoHKL`,5,5.75607836
L?AAD?oZBo@km_,5,5.74251554
L?AAD?oZBoHkBw,5,5.74307113
L?AAD?oZBo@[Fo,5,5.75018674
L?AAD?oZBo@[RW,5,5.75962806
L?AAD?oZBgBoBw,5,5.74834837
L?AAD?oZBgAwRW,5,5.75878617
L?AAD?oZBg@wRW,5,5.74288065
L?AAD?oZBgXCRW,5,5.84166049
L?AAD?oZBgXCDp,5,5.74853257
L?AAD?oZBgXCCt,5,5.74574690
L?AAD?oZBg@sRW,5,5.74473202
L?AAD?oZBgHKBw,5,5.74641667
L?AAD?oZBgHKL`,5,5.76559233
L?AAD?oZBg@kai,5,5.74945748
L?AAD?oZBg@[Fo,5,5.76151571
L?AAD?oZBg@[RW,5,5.77818142
L?AAD?oZBWBoCu,5,5.74048092
L?AAD?oZBWBWCu,5,5.74130421
L?AAD?oZBW@wCu,5,5.74861056
L?AAD?oZBWBwCu,5,5.74359633
L?AAD?oZBWPSBw,5,5.77747504
L?AAD?oZ@sAwy@,5,5.74320348
L?AAD?oZ@s@kN_,5,5.74026191
L?AAD?oZ@kZ?TO,5,5.75092985
L?AAD?oZ@kJ_QY,5,5.75264250
L?AAD?oZ@kIg}?,5,5.74651277
L?AAD?oZ@kBgQY,5,5.74437218
L?AAD?oZ@k@wRW,5,5.74273243
L?AAD?oZ@kHc^?,5,5.74547885
L?AAD?oZ@kHcN_,5,5.74189745
L?AAD?oZ@kHK^?,5,5.75227695
L?AAD?oZ@k@k^?,5,5.74869819
L?AAD?oZ@k@kN_,5,5.74508319
L?AAD?oZ@kHk^?,5,5.74300683
L?AAD?oZ@[Hgm_,5,5.74040496
L?AAD?oZ@[@k^?,5,5.74402116
L?AAD?oZ?{J_Bw,5,5.75293178
L?AAD?oZ?{BoRW,5,5.74234034
L?AAD?oZ?{Aw}?,5,5.78079875
L?AAD?oZ?{Awy@,5,5.75908921
L?AAD?oZAi^?ia,5,5.75058861
L?AAD?oZ?mBw}?,5,5.74047603
L?AAD@o\@kBWBw,5,5.74563979
L?AAD@o\@k@[Fo,5,5.78436801
L?AAD@o\?uN_Bw,5,5.76340452
L?AAD@o\?uJgA{,5,5.74224244
L?AAD@o\?]Bo}?,5,5.75846168
L?AAD@oiboBWAw,5,5.79130878
L?AAD@oibo@[TD,5,5.75602983
L?AAD@oibWHgBw,5,5.74715150
L?AAD@oibW@wRO,5,5.74449051
L?AAD@oiaw^?TS,5,5.77112309
L?AAD@oiawBgy?,5,5.75437239
L?AAD@oiawBgm?,5,5.77591641
L?AAD@oiawBgm_,5,5.74100274
L?AAD@oi`wZ?TS,5,5.74273597
L?AAD@oi`wIgu?,5,5.74675019
L?AAD@oi`wIg}?,5,5.74963069
L?AAD@oi`wIgm_,5,5.78472937
L?AAD@oi`wIgN_,5,5.75816664
L?AAD@oi`w@[TD,5,5.74492383
L?AAD@oidcBoBw,5,5.75539121
L?AAD@oidcAwTS,5,5.79829850
L?AAD@oicsJ_TS,5,5.74061649
L?AAD@oicsBoBw,5,5.75541793
L?AAD@oicsJGAw,5,5.77509946
L?AAD@oicsIg^?,5,5.77435010
L?AAD@oicsBgAw,5,5.74486848
L?AAD@oi`sJ_VO,5,5.77403995
L?AAD@oi`sJ_TS,5,5.78740092
L?AAD@oi`sBoFo,5,5.75475546
L?AAD@oi`sBoBw,5,5.77423418
L?AAD@oi`sJGTO,5,5.78818906
L?AAD@oi`sJGVO,5,5.74932177
L?AAD@oi`sIg^?,5,5.80905609
L?AAD@oi`sIgN_,5,5.74982182
L?AAD@oi`sIgVO,5,5.77668084
L?AAD@oi`sHgVO,5,5.76901118
L?AAD@oi`sBgVO,5,5.74342996
L?AAD@oi`sAwN_,5,5.74336463
L?AAD@oi`sAwFo,5,5.74545898
L?AAD@oi`sAwTS,5,5.75544351
L?AAD@oi`s@wFo,5,5.74511738
L?AAD@oi`s@[\@,5,5.74031398
L?AAD@oi`s@[TD,5,5.75280114
L?AAD@oi`[ROBw,5,5.74487371
L?AAD@oi`[HgBw,5,5.76299644
L?AAD@oi`[@[\@,5,5.74124751
L?AAD@oiai^?^?,5,5.74181699
L?AAD@oi_yBom?,5,5.74091270
L?AAD@oi_yBoM_,5,5.75876723
L?AAD@oURgBoBw,5,5.74753845
L?AAD@oUTc^?RQ,5,5.75588382
L?AAD@oUOyV?Fo,5,5.74193803
L?AAD@oUOy^?Bw,5,5.74322513
L?AAD@oUOyTOm?,5,5.76036331
L?AAD@oUOy@s}?,5,5.75545340
L?AAD@oUOuPS}?,5,5.74183152
L?AAD@oUOmJgyA,5,5.74161436
L?AAD@oUO]Z?VO,5,5.74317955
L?AAD@oUO]Z?Fo,5,5.74995153
L?AAD@oUO]J_}?,5,5.74071585
L?AADBoyAwBoFo,5,5.75666700
L?AADBoyAwBgFo,5,5.75998245
L?AADBoyAwAwFo,5,5.75269235
L?AADBoy@wBoFo,5,5.77893262
L?AADBoy@wBgFo,5,5.75859092
L?AADBoy@wAwFo,5,5.76551829
L?AADBoy@sBoFo,5,5.76653433
L?AADBoy@sBWFo,5,5.74291458
L?AADBoy@sAwFo,5,5.75147755
L?AADBoy?{Aw^?,5,5.75295354
L?AADBoy?{AwN_,5,5.76833646
L?AADBoy?yAw^?,5,5.74433760
L?AADBoZBgBgBw,5,5.76073413
L?AAD?WLB_PODo,5,5.82118029
L?AAD?WLB_POBo,5,5.83362197
L?AAD?WLB_POFo,5,5.80894646
L?AAD?WLB_POHg,5,5.75710263
L?AAD?WLB_VOBq,5,5.75433347
L?AAD?WLB_VOAu,5,5.74903173
L?AAD?WLB_@oHg,5,5.76343808
L?AAD?WLB_@oaE,5,5.80346568
L?AAD?WLB_@oae,5,5.80765184
L?AAD?WLB_FoAu,5,5.76805412
L?AAD?WLB_@wk_,5,5.79303019
L?AAD?WLB_@wm_,5,5.78209468
L?AAD?WLB_@wHg,5,5.77715159
L?AAD?WLF_TOBq,5,5.74717019
L?AAD?WLF_TOTP,5,5.76375513
L?AAD?WLF_IgN_,5,5.74607139
L?AAD?WLF_IgAf,5,5.75237935
L?AAD?WLF_CsN_,5,5.75920178
L?AAD?WLF_CsTO,5,5.84180404
L?AAD?WLF_CsVO,5,5.75210550
L?AAD?WLF_CsBq,5,5.74128726
L?AAD?WLF_CsAV,5,5.76003149
L?AAD?WLFOTODq,5,5.78449628
L?AAD?WLFOTODR,5,5.77538924
L?AAD?WLFOVODq,5,5.76526628
L?AAD?WLFOEoVO,5,5.75715202
L?AAD?WLFOEoQT,5,5.75169628
L?AAD?WLFOBoTO,5,5.74825739
L?AAD?WLFOBoHg,5,5.74486273
L?AAD?WLFOIgk_,5,5.74651526
L?AAD?WLFOIgL_,5,5.77407404
L?AAD?WLFOIgJ_,5,5.75050318
L?AAD?WLFOIgN_,5,5.74073276
L?AAD?WLFOIgHg,5,5.75866585
L?AAD?WLFOIgac,5,5.76983778
L?AAD?WLFOHgL_,5,5.77166022
L?AAD?WLFOHgXG,5,5.78141702
L?AAD?WLFOBgk_,5,5.74871081
L?AAD?WLFOBgi_,5,5.76052685
L?AAD?WLFOBge_,5,5.74024262
L?AAD?WLFOBgXG,5,5.79290554
L?AAD?WLFOAwk_,5,5.77124071
L?AAD?WLFOAwi_,5,5.79412920
L?AAD?WLFOAwm_,5,5.78494423
L?AAD?WLFOAwTO,5,5.76493558
L?AAD?WLFOAwRO,5,5.75845350
L?AAD?WLFOAwVO,5,5.75508956
L?AAD?WLFOAwXG,5,5.74957742
L?AAD?WLFOAwQS,5,5.74651759
L?AAD?WLFOKcVO,5,5.78005103
L?AAD?WLFOKcCr,5,5.74374149
L?AAD?WLFOCsUP,5,5.74709788
L?AAD?WLEoUORP,5,5.76151868
L?AAD?WLEoTOHi,5,5.75611825
L?AAD?WLEoTOTP,5,5.76383544
L?AAD?WLEoEoVO,5,5.76539977
L?AAD?WLEoDoTO,5,5.74268927
L?AAD?WLEoIgHi,5,5.78189196
L?AAD?WLEoHgk_,5,5.77276378
L?AAD?WLEoHgL_,5,5.77447259
L?AAD?WLEoBgHi,5,5.77154822
L?AAD?WLEoJgHi,5,5.74024156
L?AAD?WLEoKcFO,5,5.79604555
L?AAD?WLEoKcVO,5,5.79784430
L?AAD?WLEoKcac,5,5.76055839
L?AAD?WLEoCsi_,5,5.75401011
L?AAD?WLEoCsN_,5,5.74521589
L?AAD?WLEoCsTO,5,5.78178947
L?AAD?WLEoCsFO,5,5.76963892
L?AAD?WL@oKcAt,5,5.79609157
L?AAD?WLDoBgXG,5,5.80027597
L?AAD?WLBoUOQT,5,5.75322810
L?AAD?WLBoROXH,5,5.74831948
L?AAD?WLBoEoQT,5,5.76653304
L?AAD?WLBoBWXH,5,5.74836444
L?AAD?WLBoKcDo,5,5.76326757
L?AAD?WLBGPOBo,5,5.82799584
L?AAD?WLBGPOFo,5,5.82590593
L?AAD?WLBGPOqC,5,5.75008191
L?AAD?WLBGPOQS,5,5.74236000
L?AAD?WLBGPOCR,5,5.77089909
L?AAD?WLBGRODo,5,5.81863044
L?AAD?WLBGROFo,5,5.80663686
L?AAD?WLBGVOFo,5,5.78259795
L?AAD?WLBGFoae,5,5.76753805
L?AAD?WLBGRPFo,5,5.78180495
L?AAD?WLBGPRFo,5,5.76485777
L?AAD?WLBgUOFo,5,5.76145060
L?AAD?WLBgUOAu,5,5.74862337
L?AAD?WLBgUOQT,5,5.75482740
L?AAD?WLBgUOAV,5,5.75659257
L?AAD?WLBWUODo,5,5.75876011
L?AAD?WLBWUOQT,5,5.75263521
L?AAD?WLBWKce`,5,5.74008045
L?AAD?WLBHV?VO,5,5.78015628
L?AAD?WLBHV?Do,5,5.78233192
L?AAD?WLBH^?VO,5,5.77253744
L?AAD?WLBHF_ae,5,5.75632545
L?AAD?WLBHEoae,5,5.74953670
L?AAD?WLBHEoaF,5,5.74014687
L?AAD?WLEOn_Dq,5,5.74104186
L?AAD?WLEOuODq,5,5.75208594
L?AAD?WLEOtODq,5,5.76778044
L?AAD?WLEOtOHi,5,5.76188824
L?AAD?WLEOtODR,5,5.75204569
L?AAD?WLEOrODq,5,5.75061343
L?AAD?WLEOrOHi,5,5.75860291
L?AAD?WLEOfOHi,5,5.75530711
L?AAD?WLEOvODq,5,5.74280990
L?AAD?WLEOvOHi,5,5.75430713
L?AAD?WLEOigHi,5,5.76466772
L?AAD?WLEOhgKb,5,5.75419781
L?AAD?WLEObgHi,5,5.76186441
L?AAD?WLEOaw^?,5,5.75134193
L?AAD?WLEOawm_,5,5.75299462
L?AAD?WLEOkc^?,5,5.74206903
L?AAD?WLEOcsm_,5,5.75983626
L?AADBWVBoBoFo,5,5.74775554
L?AADBWVAiTO}?,5,5.75806243
L?AADBWVAiTOm_,5,5.76063511
L?AAD?wTF_TOVO,5,5.77948692
L?AAD?wTF_JGic,5,5.75219318
L?AAD?wTF_TQVO,5,5.75515203
L?AAD?wTF_TQAu,5,5.77069157
L?AAD?wTFOTOVO,5,5.78543276
L?AAD?wTFOEoac,5,5.74750733
L?AAD?wTFOEoic,5,5.75028230
L?AAD?wTFOEoDq,5,5.75682327
L?AAD?wTFOHgm_,5,5.74813986
L?AAD?wTFOHgFo,5,5.74064294
L?AAD?wTFOHgic,5,5.75590476
L?AAD?wTFOJgFo,5,5.74414486
L?AAD?wTFOBwFo,5,5.74753398
L?AAD?wTFOTQVO,5,5.76193381
L?AAD?wTEoHgm_,5,5.75036636
L?AAD?wTEoHgic,5,5.74541791
L?AAD?wTEoBgic,5,5.75530648
L?AAD?wTEoTQVO,5,5.75256056
L?AAD?wTDoHgL_,5,5.75360978
L?AAD?wTDoHgN_,5,5.75019366
L?AAD?wTDoHgEo,5,5.75138554
L?AAD?wTDoHgDo,5,5.75520540
L?AAD?wTDoHgBo,5,5.76985359
L?AAD?wTDoAwN_,5,5.74948129
L?AAD?wTBoEoic,5,5.76549097
L?AAD?wTBoAwic,5,5.75405875
L?AAD?wTBgTQAu,5,5.74084383
L?AAD?wTAwFoic,5,5.81144489
L?AAD?wTDc^?RQ,5,5.79485417
L?AAD?wTDcFoRQ,5,5.77114389
L?AAD?wTDcHg{?,5,5.81563015
L?AAD?wTDcHgy?,5,5.80313281
L?AAD?wTDcHgu?,5,5.82348523
L?AAD?wTDcHg}?,5,5.81283957
L?AAD?wTDcHgL_,5,5.83125910
L?AAD?wTDcHgN_,5,5.83286833
L?AAD?wTDcBgN_,5,5.80399671
L?AAD?wTDSZ?VO,5,5.79782586
L?AAD?wTDSN?Fo,5,5.76104031
L?AAD?wTDSM_Fo,5,5.75592448
L?AAD?wTDSJ_Do,5,5.78663154
L?AAD?wTDSJ_Fo,5,5.76785148
L?AAD?wTDSF_Fo,5,5.76475851
L?AAD?wTDSEoVO,5,5.80247912
L?AAD?wTDSJG{?,5,5.76493090
L?AAD?wTDSJGy?,5,5.78636361
L?AAD?wTDSJGu?,5,5.79383965
L?AAD?wTDSJG}?,5,5.79084165
L?AAD?wTDSJGL_,5,5.79193011
L?AAD?wTDSJGN_,5,5.80804261
L?AAD?wTDSHg{?,5,5.78904087
L?AAD?wTDSHgy?,5,5.79577272
L?AAD?wTDSHgu?,5,5.80901839
L?AAD?wTDSHg}?,5,5.79568464
L?AAD?wTDSHgL_,5,5.80553652
L?AAD?wTDSHgN_,5,5.82203837
L?AAD?wTDSBg{?,5,5.79227429
L?AAD?wTDSBgu?,5,5.79977255
L?AAD?wTDSBg}?,5,5.78727582
L?AAD?wTDSBgL_,5,5.81110532
L?AAD?wTDSBgN_,5,5.82553337
L?AAD?wTDSBgDo,5,5.78757797
L?AAD?wTDSBgBo,5,5.79311860
L?AAD?wTDSBgFo,5,5.77905191
L?AAD?wTDSBgAs,5,5.78342688
L?AAD?wTDSJg}?,5,5.78242349
L?AAD?wTDSJgN_,5,5.81541140
L?AAD?wTDSAw{?,5,5.76000744
L?AAD?wTDSAw}?,5,5.74276986
L?AAD?wTDSAw\?,5,5.78179567
L?AAD?wTDSAwN?,5,5.78573786
L?AAD?wTDSAw^?,5,5.74576162
