g6,alpha,theta_ub
L?AAD@OI@cHHL`,5,5.75236157
L?AAD@OI@cHHDd,5,5.78656004
L?AAD@OI@c@hN_,5,5.79319664
L?AAD@OI@cHhN_,5,5.75308287
L?AAD@OI@cHhJg,5,5.75004749
L?AAD@OIDcM_Jg,5,5.75606572
L?AAD@OIDcM_Ds,5,5.80865958
L?AAD@OIDcM_BY,5,5.75715946
L?AAD@OIDcM_AZ,5,5.75685349
L?AAD@OIDcFoVO,5,5.77016643
L?AAD@OIDcBwFo,5,5.75253144
L?AAD@OIDcAYRB,5,5.78103114
L?AAD@OI?sM_Jg,5,5.76346045
L?AAD@OI?sM_BW,5,5.77699017
L?AAD@OI?sM_Aw,5,5.81226607
L?AAD@OI?sM_Bw,5,5.78800698
L?AAD@OI?sM_Ds,5,5.78755545
L?AAD@OI?sM_Ax,5,5.78720692
L?AAD@OI?sL_Bw,5,5.76823962
L?AAD@OI?sL_Cs,5,5.78286569
L?AAD@OI?sL_Ds,5,5.77109690
L?AAD@OI?sL_cd,5,5.74493876
L?AAD@OI?sL_Ct,5,5.74120319
L?AAD@OI?sB_cc,5,5.75514836
L?AAD@OI?sJ_Hg,5,5.79832311
L?AAD@OI?sJ_Jg,5,5.78182718
L?AAD@OI?sJ_Bw,5,5.78793792
L?AAD@OI?sF_Ds,5,5.80217023
L?AAD@OI?sN_Jg,5,5.74563556
L?AAD@OI?sN_Bw,5,5.76787492
L?AAD@OI?sN_Ds,5,5.76974368
L?AAD@OI?sAoXA,5,5.76133854
L?AAD@OI?sEoDc,5,5.78622434
L?AAD@OI?sEoCs,5,5.77372046
L?AAD@OI?sEoDs,5,5.78909572
L?AAD@OI?sFoDs,5,5.78949267
L?AAD@OI?sJGJg,5,5.78922164
L?AAD@OI?sJGAw,5,5.83495388
L?AAD@OI?sJGBw,5,5.78077200
L?AAD@OI?sJGHI,5,5.75528013
L?AAD@OI?sHgJg,5,5.76744976
L?AAD@OI?sHgAw,5,5.76609959
L?AAD@OI?sHgBw,5,5.75170137
L?AAD@OI?sHgcc,5,5.74119389
L?AAD@OI?sJgBw,5,5.75790779
L?AAD@OI?sBWXA,5,5.76229944
L?AAD@OI?sAwXA,5,5.74662645
L?AAD@OI?sQQXA,5,5.75163111
L?AAD@OI?sAqZ?,5,5.75706972
L?AAD@OI?sAq^?,5,5.76662810
L?AAD@OI?sAqN_,5,5.79178586
L?AAD@OI?sAY^?,5,5.78197272
L?AAD@OI?sAYN_,5,5.79046712
L?AAD@OI?sAYXA,5,5.74975396
L?AAD@OI?sK`Ep,5,5.74755285
L?AAD@OI?sK`Ax,5,5.74639663
L?AAD@OI?sK`cd,5,5.76677836
L?AAD@OI?sK`Ct,5,5.75242773
L?AAD@OICsM_Jg,5,5.74543455
L?AAD@OICsM_Aw,5,5.75355854
L?AAD@OICsM_Ax,5,5.74026031
L?AAD@OICsL_Jg,5,5.75729074
L?AAD@OICsF_Bw,5,5.75124035
L?AAD@OICsEoRO,5,5.75132890
L?AAD@OICsEoVO,5,5.74388178
L?AAD@OICsJGN_,5,5.74175421
L?AAD@OICsJGFo,5,5.75206719
L?AAD@OICsJGDs,5,5.74550595
L?AAD@OICsJGHJ,5,5.74174976
L?AAD@OICsHgN_,5,5.75838936
L?AAD@OICsBgN_,5,5.76227465
L?AAD@OICsBgFo,5,5.75934299
L?AAD@OICsBgHg,5,5.74149418
L?AAD@OICsJgN_,5,5.74663305
L?AAD@OICsBWFO,5,5.77412154
L?AAD@OICsBWVO,5,5.75482178
L?AAD@OICsBWFo,5,5.76732805
L?AAD@OICsBWDs,5,5.77288786
L?AAD@OICsAwN_,5,5.75101007
L?AAD@OICsAwFo,5,5.77872066
L?AAD@OICsBwFo,5,5.75180390
L?AAD@OICsAYXB,5,5.75407781
L?AAD@OI@sM_Jg,5,5.77064961
L?AAD@OI@sM_Bw,5,5.78208546
L?AAD@OI@sM_Ds,5,5.77216703
L?AAD@OI@sM_Ax,5,5.78256393
L?AAD@OI@sL_Bw,5,5.76120616
L?AAD@OI@sL_cd,5,5.74986457
L?AAD@OI@sN_Bw,5,5.75936707
L?AAD@OI@sEoDs,5,5.79661052
L?AAD@OI@sFoDs,5,5.77335579
L?AAD@OI@sJGJg,5,5.78780427
L?AAD@OI@sJGBw,5,5.76535602
L?AAD@OI@sJGDs,5,5.76998127
L?AAD@OI@sHgJg,5,5.77234092
L?AAD@OI@sHgBw,5,5.75878086
L?AAD@OI@sBgDs,5,5.75936529
L?AAD@OI@sBWDs,5,5.77825290
L?AAD@OI@sAY^?,5,5.74092460
L?AAD@OI@sAYN_,5,5.76691156
L?AAD@OI@sAYFo,5,5.75237557
L?AAD@OI@sAyFo,5,5.75914582
L?AAD@OI@kM_Jg,5,5.76255804
L?AAD@OI@kM_Bw,5,5.76424006
L?AAD@OI@kM_Ax,5,5.75783484
L?AAD@OI@kL_Bw,5,5.74698394
L?AAD@OI@kL_Ds,5,5.75058977
L?AAD@OI@kN_Ds,5,5.74652255
L?AAD@OI@kUOVO,5,5.75807684
L?AAD@OI@kUODs,5,5.81704802
L?AAD@OI@kVOVO,5,5.74293937
L?AAD@OI@kFoDs,5,5.76778527
L?AAD@OI@kJGm_,5,5.75359159
L?AAD@OI@kJGJg,5,5.76108370
L?AAD@OI@kHgm_,5,5.75658344
L?AAD@OI@kHgJg,5,5.74241403
L?AAD@OI@kBgm_,5,5.75178859
L?AAD@OI@kQQDs,5,5.75542462
L?AAD@OI@kAY^?,5,5.75808980
L?AAD@OI@kAYN_,5,5.76342507
L?AAD@OI?{M_Jg,5,5.77845265
L?AAD@OI?{M_Aw,5,5.81672404
L?AAD@OI?{M_Bw,5,5.80222725
L?AAD@OI?{M_Ds,5,5.77374645
L?AAD@OI?{M_Ax,5,5.77680147
L?AAD@OI?{L_Bw,5,5.76823253
L?AAD@OI?{L_Cs,5,5.79818072
L?AAD@OI?{L_Ds,5,5.78227295
L?AAD@OI?{L_Ct,5,5.74436620
L?AAD@OI?{J_Jg,5,5.79642726
L?AAD@OI?{F_Ds,5,5.79827260
L?AAD@OI?{N_Jg,5,5.76714208
L?AAD@OI?{N_Bw,5,5.77801122
L?AAD@OI?{N_Ds,5,5.77390024
L?AAD@OI?{UOVO,5,5.79819514
L?AAD@OI?{UOFo,5,5.78050584
L?AAD@OI?{ROVO,5,5.77985142
L?AAD@OI?{ROFo,5,5.77864627
L?AAD@OI?{RODs,5,5.75371503
L?AAD@OI?{FODs,5,5.82089133
L?AAD@OI?{VODs,5,5.74363682
L?AAD@OI?{EoDc,5,5.76009255
L?AAD@OI?{EoDs,5,5.77202661
L?AAD@OI?{FoDs,5,5.78540956
L?AAD@OI@{FoDs,5,5.75759580
L?AAD@OI@{JgJg,5,5.74907080
L?AAD@OICcm_m_,5,5.75080887
L?AAD@OICcm_BW,5,5.75001944
L?AAD@OICcm_Ds,5,5.81910112
L?AAD@OICcm_AZ,5,5.74202287
L?AAD@OICcl_m_,5,5.74606033
L?AAD@OICcrOZA,5,5.74321397
L?AAD@OICcrOXB,5,5.75892861
L?AAD@OICcvOZA,5,5.74199369
L?AADBOXBWAwce,5,5.76538280
L?AADBOX?wUOTO,5,5.75276883
L?AADBOX?wUORO,5,5.76248016
L?AADBOX?wUOHg,5,5.82584251
L?AADBOX?wBOeC,5,5.74175099
L?AADBOX?wBOcc,5,5.76579864
L?AADBOX?wBOac,5,5.76006668
L?AADBOX?wBOec,5,5.74248929
L?AADBOX?wFOBg,5,5.75910782
L?AADBOX?wAYUO,5,5.76716891
L?AADBOX?wAYTO,5,5.83799221
L?AADBOX?wAYVO,5,5.75963298
L?AADBOX@wBgA[,5,5.77408433
L?AADBOX@cJ_Hg,5,5.80783742
L?AADBOX@cJ_BI,5,5.74338192
L?AADBOX@cF_TO,5,5.74113832
L?AADBOX@cF_RO,5,5.76046193
L?AADBOX@cF_RQ,5,5.76220180
L?AADBOX@cF_BI,5,5.75824066
L?AADBOX@cFOCs,5,5.74621104
L?AADBOX@c@oTO,5,5.75650656
L?AADBOX@c@oRO,5,5.74078058
L?AADBOX@c@oDo,5,5.77537395
L?AADBOX@c@oJG,5,5.75105145
L?AADBOX@c@oHg,5,5.79772322
L?AADBOX@c@oJg,5,5.74839608
L?AADBOX@c@oac,5,5.75259051
L?AADBOX@cDoTO,5,5.74557050
L?AADBOX@cDoBg,5,5.77897791
L?AADBOX@cDoBw,5,5.74790375
L?AADBOX@cDoAk,5,5.75080812
L?AADBOX@cDoBI,5,5.75756856
L?AADBOX@cBoTO,5,5.74864147
L?AADBOX@cBoDo,5,5.76421537
L?AADBOX@cBoHg,5,5.79227729
L?AADBOX@cBoBg,5,5.75725641
L?AADBOX@cBoAk,5,5.74295552
L?AADBOX@cJGHh,5,5.76194811
L?AADBOX@cIgm?,5,5.74046798
L?AADBOX@cIgi_,5,5.74804316
L?AADBOX@cIgm_,5,5.74278295
L?AADBOX@cIgBw,5,5.74468709
L?AADBOX@cIgAU,5,5.74120280
L?AADBOX@cHgHg,5,5.82642537
L?AADBOX@cBgTO,5,5.75158148
L?AADBOX@cBgDo,5,5.76103399
L?AADBOX@cBgHg,5,5.75398710
L?AADBOX@cAwy?,5,5.74493014
L?AADBOX@cAwm?,5,5.75203104
L?AADBOX@cAw]?,5,5.75754825
L?AADBOX@cAwZ?,5,5.76347914
L?AADBOX@cAwV?,5,5.76396408
L?AADBOX@cAwN?,5,5.76275737
L?AADBOX@cAw^?,5,5.74861474
L?AADBOX@cAwi_,5,5.74936613
L?AADBOX@cAwe_,5,5.75353366
L?AADBOX@cAwM_,5,5.77000842
L?AADBOX@cAwm_,5,5.74951404
L?AADBOX@cAwJ_,5,5.75304128
L?AADBOX@cAwN_,5,5.75190532
L?AADBOX@cAwRO,5,5.75706182
L?AADBOX@cAwVO,5,5.74250213
L?AADBOX@cAwFo,5,5.75041261
L?AADBOX@cAwac,5,5.75347265
L?AADBOX@cAwec,5,5.74867505
L?AADBOXDcF_RQ,5,5.76079633
L?AADBOXDcDoAk,5,5.75159221
L?AADBOXDcBoHg,5,5.82246771
L?AADBOXDcDcJg,5,5.74719968
L?AADBOXDcCs}?,5,5.82989238
L?AADBOXDcCs^?,5,5.82207317
L?AADBOXDcCsm_,5,5.82937573
L?AADBOXDcCsN_,5,5.80558631
L?AADBOXDcCsVO,5,5.75878504
L?AADBOXDcCsFo,5,5.75327588
L?AADBOXDcCsJg,5,5.81460738
L?AADBOXDcCsec,5,5.83210699
L?AADBOXDcCsu@,5,5.81218752
L?AADBOXDcCseD,5,5.81778571
L?AADBOX?sV?As,5,5.80312010
L?AADBOX?sV?A[,5,5.75860117
L?AADBOX?sV?A{,5,5.77715997
L?AADBOX?sN?Cs,5,5.77858264
L?AADBOX?sL_ac,5,5.74511302
L?AADBOX?sF_Bg,5,5.77645850
L?AADBOX?sF_BW,5,5.76584529
L?AADBOX?sF_Aw,5,5.76187294
L?AADBOX?sF_Bw,5,5.76251562
L?AADBOX?sF_cc,5,5.75543273
L?AADBOX?sF_ac,5,5.75221406
L?AADBOX?sF_Ak,5,5.74271558
L?AADBOX?sUOTO,5,5.75083507
L?AADBOX?sUOHg,5,5.84974174
L?AADBOX?sUOCs,5,5.74495010
L?AADBOX?sUOAs,5,5.76722243
L?AADBOX?sUOA[,5,5.76648021
L?AADBOX?sUOA{,5,5.76481612
L?AADBOX?sTOHg,5,5.77655181
L?AADBOX?sFOBg,5,5.74793813
L?AADBOX?sFOAw,5,5.74764559
L?AADBOX?sFOAs,5,5.74365619
L?AADBOX?sFOA{,5,5.74074331
L?AADBOX?sEoDo,5,5.77782029
L?AADBOX?sEoHg,5,5.75566444
L?AADBOX?sEocc,5,5.76934390
L?AADBOX?sIgHg,5,5.77066016
L?AADBOX?sIgeC,5,5.74964429
L?AADBOX?sIgcc,5,5.81258518
L?AADBOX?sIgac,5,5.74552922
L?AADBOX?sIgAs,5,5.76817843
L?AADBOX@sEocc,5,5.76457179
L?AADBOX@sAwL_,5,5.76398978
L?AADBOX@KBOTO,5,5.78349194
L?AADBOX@KBODo,5,5.76783391
L?AADBOX@KBOBo,5,5.74980654
L?AADBOX@KBOIg,5,5.74037361
L?AADBOX@KBOBg,5,5.74621639
L?AADBOX@KBOeC,5,5.76847511
L?AADBOX@KBOcc,5,5.82840393
L?AADBOX@KBOac,5,5.77602730
L?AADBOX@KBOEc,5,5.75013180
L?AADBOX@KBOec,5,5.74732577
L?AADBOX@KBOCs,5,5.76503251
L?AADBOX@KBOAk,5,5.74014540
L?AADBOX@KBOeA,5,5.74801759
L?AADBOX@KROTO,5,5.77692507
L?AADBOX@KROIg,5,5.76268072
L?AADBOX@KROJg,5,5.74144407
L?AADBOX@KROCs,5,5.75038737
L?AADBOX@KROAk,5,5.77017160
L?AADBOX@KAWy?,5,5.77065681
L?AADBOX@KAWu?,5,5.79738164
L?AADBOX@KAWm?,5,5.77949770
L?AADBOX@KAW]?,5,5.77929619
L?AADBOX@KAW}?,5,5.77381110
L?AADBOX@KAWZ?,5,5.77323029
L?AADBOX@KAWV?,5,5.77944601
L?AADBOX@KAWN?,5,5.76896641
L?AADBOX@KAW^?,5,5.76673483
L?AADBOX@KAWe_,5,5.77622796
L?AADBOX@KAWm_,5,5.75618186
L?AADBOX@KAWJG,5,5.75742170
L?AADBOX@KAWIg,5,5.75978906
L?AADBOX@KAWBg,5,5.76502770
L?AADBOX@KAWJg,5,5.76189533
L?AADBOX@KAWBW,5,5.75659021
L?AADBOX@KAWAw,5,5.77180327
L?AADBOX@KAWBw,5,5.76103387
L?AADBOX@KAWIH,5,5.75618003
L?AADBOX@KAWJH,5,5.75593984
L?AADBOX@K@Wy?,5,5.74799807
L?AADBOX@K@W]?,5,5.75692103
L?AADBOX@K@WV?,5,5.76659450
L?AADBOX@K@WN?,5,5.77910685
L?AADBOX@K@W^?,5,5.74523223
L?AADBOX@K@Wi_,5,5.82619571
L?AADBOX@K@We_,5,5.74372387
L?AADBOX@KBWTO,5,5.77099047
L?AADBOX@KBWDo,5,5.74949379
L?AADBOX@K@[i_,5,5.82706969
L?AADBOX?kV?TO,5,5.75146659
L?AADBOX?kN?Hg,5,5.75150651
L?AADBOX?kN?cc,5,5.81682992
L?AADBOX?kTOHg,5,5.75127104
L?AADBOX?kFOTO,5,5.74453316
L?AADBOX?kFOBo,5,5.76268158
L?AADBOX?kFOBg,5,5.74695116
L?AADBOX?kFOcc,5,5.77854457
L?AADBOX@kAw}?,5,5.74053869
L?AADBOX?{Eocc,5,5.77024319
L?AADBOMbgF_Bw,5,5.74172470
L?AADBOM`[^?Bw,5,5.75214475
L?AADAo\@kIg}?,5,5.76393338
L?AADAo\@kIg^?,5,5.76472540
L?AADAo\@kIgm_,5,5.74569431
L?AADAo\@kIgN_,5,5.77509674
L?AADAo\@kIgVO,5,5.75105278
L?AADAo\@kIgFo,5,5.76401677
L?AADAo\@kIgQY,5,5.77698090
L?AADAo\@kIgA],5,5.74997014
L?AADAo\@kIgi`,5,5.76682267
L?AADAo\@kIgad,5,5.75613685
L?AADAo\@kIgAl,5,5.77464479
L?AADAo\@kIgaF,5,5.76146838
L?AADAo\@kIgAN,5,5.75718006
L?AADAo\@kHg^?,5,5.74726468
L?AADAo\@kHKTO,5,5.78744880
L?AADAo\Ai^?ia,5,5.75126988
L?AAD@oIaoB_Bg,5,5.83387411
L?AAD@oIaoB_Aw,5,5.81805394
L?AAD@oIaoB_Bw,5,5.82015479
L?AAD@oIaoB_Ha,5,5.76523837
L?AAD@oIaoF_Bw,5,5.79104012
L?AAD@oIaoN_Bw,5,5.74376066
L?AAD@oIaoAoBg,5,5.78723810
L?AAD@oIaoAoAw,5,5.76232599
L?AAD@oIaoAoBw,5,5.77134219
L?AAD@oIaoAoTC,5,5.77283122
L?AAD@oIaoAoSS,5,5.76631333
L?AAD@oIaoAoTS,5,5.75837798
L?AAD@oIaoEoBg,5,5.78547968
L?AAD@oIaoEoAw,5,5.75907281
L?AAD@oIaoEoBw,5,5.76031033
L?AAD@oIao@oTC,5,5.80079231
L?AAD@oIao@oSS,5,5.81913992
L?AAD@oIao@oTS,5,5.78905692
L?AAD@oIao@oSP,5,5.79305228
L?AAD@oIao@oCT,5,5.77753741
L?AAD@oIao@oST,5,5.79422013
L?AAD@oIaoDoTS,5,5.75190499
L?AAD@oIaoDoST,5,5.76061633
L?AAD@oIaoBoBg,5,5.80656510
L?AAD@oIaoBoAw,5,5.77444231
L?AAD@oIaoBoBw,5,5.79452478
L?AAD@oIaoBoTC,5,5.76560683
L?AAD@oIaoBoSS,5,5.76449050
L?AAD@oIaoBoTS,5,5.75369347
L?AAD@oIaoBoHa,5,5.74424724
L?AAD@oIaoFoBw,5,5.77507877
L?AAD@oIaoJGBw,5,5.77118444
L?AAD@oIaoBgAw,5,5.78276534
L?AAD@oIaoBgBw,5,5.77686985
L?AAD@oIaoJgBw,5,5.74712227
L?AAD@oIaoBWBg,5,5.74190117
L?AAD@oIaoBWBW,5,5.74487745
L?AAD@oIaoBWAw,5,5.78612477
L?AAD@oIaoBWBw,5,5.74698275
L?AAD@oIaoBWTC,5,5.74614876
L?AAD@oIaoBWSS,5,5.77489311
L?AAD@oIaoBWDS,5,5.74693665
L?AAD@oIaoAwTC,5,5.75132638
L?AAD@oIaoAwSS,5,5.74911998
L?AAD@oIao@wTC,5,5.77216784
L?AAD@oIao@wSS,5,5.77585184
L?AAD@oIao@wTS,5,5.75484483
L?AAD@oIao@[^?,5,5.75820250
L?AAD@oIao@[N_,5,5.76434242
L?AAD@oIao@[UO,5,5.81728490
L?AAD@oIao@[RO,5,5.80012117
L?AAD@oIao@[VO,5,5.76052050
L?AAD@oIao@[TC,5,5.78004386
L?AAD@oIao@[SS,5,5.79231712
L?AAD@oIao@[DS,5,5.74552576
L?AAD@oIao@[TS,5,5.75076188
L?AAD@oIeoIg^?,5,5.75201932
L?AAD@oIeoBWBo,5,5.77037030
L?AAD@oIeoBWAw,5,5.78055783
L?AAD@oIeoBWSS,5,5.77099769
L?AAD@oIagZ?VO,5,5.74845508
L?AAD@oIagV?UO,5,5.78472079
L?AAD@oIagV?VO,5,5.79861578
L?AAD@oIagV?Fo,5,5.76107042
L?AAD@oIagJ_Bw,5,5.79435756
L?AAD@oIagJ_Ay,5,5.77007384
L?AAD@oIagF_Bg,5,5.83251571
L?AAD@oIagF_Bw,5,5.81344142
L?AAD@oIagF_AY,5,5.78683233
L?AAD@oIagF_Ay,5,5.80138870
L?AAD@oIagN_Bw,5,5.77453612
L?AAD@oIagUOUO,5,5.77753186
L?AAD@oIagUOVO,5,5.79192869
L?AAD@oIagUOFo,5,5.75661116
L?AAD@oIagUOBw,5,5.75574756
L?AAD@oIagUOAY,5,5.80644049
L?AAD@oIagUOAy,5,5.79191612
L?AAD@oIagROUO,5,5.76746253
L?AAD@oIagRORO,5,5.77793224
L?AAD@oIagROVO,5,5.77639493
L?AAD@oIagRODo,5,5.77721202
L?AAD@oIagROAq,5,5.75741740
L?AAD@oIagROAY,5,5.74721991
L?AAD@oIagROAy,5,5.75983290
L?AAD@oIagFOBg,5,5.80340741
L?AAD@oIagFOBw,5,5.78778592
L?AAD@oIagFOAY,5,5.78334641
L?AAD@oIagFOAy,5,5.79605810
L?AAD@oIagVOVO,5,5.77200536
L?AAD@oIagEoBg,5,5.79174176
L?AAD@oIagEoBw,5,5.77559119
L?AAD@oIagEoAY,5,5.76723040
L?AAD@oIagEoAy,5,5.77052466
L?AAD@oIagBoBg,5,5.79506264
L?AAD@oIagBoBw,5,5.78329603
L?AAD@oIagBoAq,5,5.77185280
L?AAD@oIagBoAY,5,5.74659267
L?AAD@oIagBoAy,5,5.76721772
L?AAD@oIagFoBw,5,5.77217534
L?AAD@oIagHgm?,5,5.80734710
L?AAD@oIagHg}?,5,5.76010960
L?AAD@oIagHgm_,5,5.79235266
L?AAD@oIagHgBw,5,5.78284976
L?AAD@oIagBgy?,5,5.78059397
L?AAD@oIagBgu?,5,5.75620727
L?AAD@oIagBgm?,5,5.80929464
L?AAD@oIagBg}?,5,5.76699588
L?AAD@oIagBgk_,5,5.79964188
L?AAD@oIagBgm_,5,5.77982384
L?AAD@oIagBgAw,5,5.83616945
L?AAD@oIagBgBw,5,5.80633726
L?AAD@oIagBgAq,5,5.80368766
L?AAD@oIagBgAY,5,5.78115312
L?AAD@oIagBgAy,5,5.79275370
L?AAD@oIagBWm?,5,5.76729479
L?AAD@oIagBWk_,5,5.76284719
L?AAD@oIagBWm_,5,5.74550891
L?AAD@oIagBWBW,5,5.75069294
L?AAD@oIagBWAw,5,5.77956133
L?AAD@oIagBWBw,5,5.74561267
L?AAD@oIagBWAq,5,5.75764829
L?AAD@oIagBWAy,5,5.74858911
L?AAD@oIagAwy?,5,5.80911468
L?AAD@oIagAwu?,5,5.77181091
L?AAD@oIagAwm?,5,5.80796059
L?AAD@oIagAw}?,5,5.78818796
L?AAD@oIagAwk_,5,5.84655121
L?AAD@oIagAwm_,5,5.78489922
L?AAD@oIagAwBg,5,5.77444708
L?AAD@oIagAwBW,5,5.74652636
L?AAD@oIagAwAw,5,5.80020131
L?AAD@oIagAwBw,5,5.76573406
L?AAD@oIagAwAq,5,5.79147362
L?AAD@oIagAwAY,5,5.75535384
L?AAD@oIagAwAy,5,5.77764755
L?AAD@oIag@wy?,5,5.76003834
L?AAD@oIag@wm?,5,5.78724229
L?AAD@oIag@w}?,5,5.75772456
L?AAD@oIag@wk_,5,5.77658845
L?AAD@oIag@wm_,5,5.75393053
L?AAD@oIag@s}?,5,5.75107919
L?AAD@oIag@s^?,5,5.78663252
L?AAD@oIag@sk_,5,5.79071020
L?AAD@oIag@sm_,5,5.76497673
L?AAD@oIag@k^?,5,5.78921693
L?AAD@oIag@kL_,5,5.77766916
L?AAD@oIag@kN_,5,5.77542120
L?AAD@oIag@kFo,5,5.75236857
L?AAD@oIag@kk`,5,5.75410776
L?AAD@oIag@[}?,5,5.74378172
L?AAD@oIag@[^?,5,5.79682629
L?AAD@oIag@[k_,5,5.79961847
L?AAD@oIag@[M_,5,5.81813177
L?AAD@oIag@[m_,5,5.77611771
L?AAD@oIag@[L_,5,5.80069550
L?AAD@oIag@[N_,5,5.79303495
L?AAD@oIag@[RO,5,5.81587242
L?AAD@oIag@[VO,5,5.78986898
L?AAD@oIag@[Fo,5,5.78252663
L?AAD@oIag@{VO,5,5.76642504
L?AAD@oIag@{Fo,5,5.74967957
L?AAD@oIag@Xy?,5,5.77942836
L?AAD@oIag@X}?,5,5.74828634
L?AAD@oIag@XZ?,5,5.78314866
L?AAD@oIag@X^?,5,5.77355733
L?AAD@oIag@Xk_,5,5.79077986
L?AAD@oIag@Xm_,5,5.76526184
L?AAD@oIag@XL_,5,5.78405166
L?AAD@oIag@XN_,5,5.76783723
L?AAD@oIag@XVO,5,5.75395906
L?AAD@oIag@XFo,5,5.75734321
L?AAD@oIag@\^?,5,5.75793902
L?AAD@oIag@\m_,5,5.76216484
L?AAD@oIag@\N_,5,5.75936975
L?AAD@oIag@\Fo,5,5.74693897
L?AAD@oIaWV?VO,5,5.78554195
L?AAD@oIaWV?Bw,5,5.77083557
L?AAD@oIaWV?TS,5,5.80299139
L?AAD@oIaW^?Bw,5,5.74977953
L?AAD@oIaWF_Bg,5,5.78320346
L?AAD@oIaWF_Bw,5,5.77083644
L?AAD@oIaWF_ka,5,5.76541723
L?AAD@oIaWN_Bw,5,5.76868255
L?AAD@oIaWUOUO,5,5.78358497
L?AAD@oIaWUOTO,5,5.79822248
L?AAD@oIaWUOVO,5,5.79359747
L?AAD@oIaWUOBw,5,5.76517773
L?AAD@oIaWROUO,5,5.76826456
L?AAD@oIaWROVO,5,5.78087826
L?AAD@oIaWROBo,5,5.74318611
L?AAD@oIaWROBg,5,5.77158853
L?AAD@oIaWROTC,5,5.77788107
L?AAD@oIaWFOAw,5,5.78456374
L?AAD@oIaWFOBw,5,5.77263114
L?AAD@oIaWFOTS,5,5.77734533
L?AAD@oIaWVOVO,5,5.77873854
L?AAD@oIaWDoTC,5,5.77542420
L?AAD@oIaWDoSS,5,5.79104554
L?AAD@oIaWDoTS,5,5.77730145
L?AAD@oIaWDoca,5,5.75821289
L?AAD@oIaWBgy?,5,5.76818632
L?AAD@oIaWBgm?,5,5.78965242
L?AAD@oIaWBg}?,5,5.74638253
L?AAD@oIaWBgk_,5,5.78523816
L?AAD@oIaWBgm_,5,5.78340021
L?AAD@oIaWBgBg,5,5.74232537
L?AAD@oIaWBgAw,5,5.75600561
L?AAD@oIaWJgBw,5,5.74366604
L?AAD@oIaW@wy?,5,5.83726372
L?AAD@oIaW@wu?,5,5.76809913
L?AAD@oIaW@wm?,5,5.79126063
L?AAD@oIaW@w}?,5,5.77943460
L?AAD@oIaW@wk_,5,5.78093142
L?AAD@oIaW@wm_,5,5.75763173
L?AAD@oIaW@wTC,5,5.76485857
L?AAD@oIaW@wSS,5,5.75899686
L?AAD@oIaW@wTS,5,5.74908707
L?AAD@oIaW@wKa,5,5.75184101
L?AAD@oIaW@wka,5,5.74916793
L?AAD@oIaW@s]?,5,5.82421282
L?AAD@oIaW@s}?,5,5.79759299
L?AAD@oIaW@s\?,5,5.79000821
L?AAD@oIaW@s^?,5,5.78343480
L?AAD@oIaW@sM_,5,5.78715269
L?AAD@oIaW@sm_,5,5.77427464
L?AAD@oIaW@sVO,5,5.76064341
L?AAD@oIaW@sTC,5,5.77055900
L?AAD@oIaW@sTS,5,5.75477204
L?AAD@oIaW@sKa,5,5.76667528
L?AAD@oIaW@ska,5,5.77944407
L?AAD@oIaW@[y?,5,5.83325026
L?AAD@oIaW@[]?,5,5.81482098
L?AAD@oIaW@[}?,5,5.75202581
L?AAD@oIaW@[^?,5,5.78670461
L?AAD@oIaW@[m_,5,5.74883235
L?AAD@oIaW@[VO,5,5.76584698
L?AAD@oIaW@[SS,5,5.75596955
L?AAD@oIaW@[TS,5,5.75517998
L?AAD@oIaW@[Ka,5,5.76246010
L?AAD@oIaW@[ka,5,5.76312974
L?AAD@oIaWAiu?,5,5.75405658
L?AAD@oIaWAi}?,5,5.76480121
L?AAD@oIaWQP^?,5,5.76243822
L?AAD@oIaWQPBg,5,5.76582343
L?AAD@oIaWQPAw,5,5.75169332
L?AAD@oIaWQPZ@,5,5.75143424
L?AAD@oIaWUPBw,5,5.74227685
L?AAD@oI_w\?VO,5,5.76155185
L?AAD@oI_w\?Fo,5,5.77935360
L?AAD@oI_w\?Bg,5,5.80110072
L?AAD@oI_w\?TS,5,5.81317340
L?AAD@oI_w\?DT,5,5.76903319
L?AAD@oI_wZ?RO,5,5.75872298
L?AAD@oI_wZ?Fo,5,5.75825717
L?AAD@oI_wZ?Bg,5,5.80662174
L?AAD@oI_wZ?Bw,5,5.74856894
L?AAD@oI_wZ?SS,5,5.75703543
L?AAD@oI_wZ?DS,5,5.76385854
L?AAD@oI_wZ?TS,5,5.77911186
L?AAD@oI_wV?VO,5,5.77564680
L?AAD@oI_wV?Bw,5,5.82438750
L?AAD@oI_wN?Bg,5,5.82928500
L?AAD@oI_wN?Bw,5,5.81768720
L?AAD@oI_w^?Bw,5,5.75333599
L?AAD@oI_w^?TS,5,5.78727846
L?AAD@oI_wM_Bg,5,5.81459844
L?AAD@oI_wM_Bw,5,5.80296978
L?AAD@oI_wM_Ax,5,5.78850125
L?AAD@oI_wL_BW,5,5.76007698
L?AAD@oI_wL_Bw,5,5.74508341
L?AAD@oI_wJ_Bg,5,5.80574396
L?AAD@oI_wJ_Aw,5,5.80537157
L?AAD@oI_wJ_Bw,5,5.79520008
L?AAD@oI_wN_Bw,5,5.76975303
L?AAD@oI_wJGm?,5,5.75421169
L?AAD@oI_wJGk_,5,5.75848925
L?AAD@oI_wJGm_,5,5.75492398
