g6,alpha,theta_ub
L?AAD?oeBGBoHc,5,5.74189388
L?AAD?oeBGBoEq,5,5.75411003
L?AAD?oeBGBoAi,5,5.79086373
L?AAD?oeBGBoai,5,5.74795340
L?AAD?oeBGBoAY,5,5.74597845
L?AAD?oeBGBoAy,5,5.75698030
L?AAD?oeBGFoFo,5,5.74280459
L?AAD?oeBGJGag,5,5.76107307
L?AAD?oeBGJGRW,5,5.79851840
L?AAD?oeBGJGHc,5,5.74338539
L?AAD?oeBGJGai,5,5.77063932
L?AAD?oeBGJGAy,5,5.74947260
L?AAD?oeBGHgqG,5,5.81479964
L?AAD?oeBGHgag,5,5.74846586
L?AAD?oeBGHgHc,5,5.74827633
L?AAD?oeBGHgaI,5,5.83178744
L?AAD?oeBGHgai,5,5.75983236
L?AAD?oeBGHgAy,5,5.77631977
L?AAD?oeBGBgN_,5,5.74351669
L?AAD?oeBGBgDo,5,5.77199083
L?AAD?oeBGBgFo,5,5.76785532
L?AAD?oeBGBgqG,5,5.75150802
L?AAD?oeBGBgag,5,5.75031174
L?AAD?oeBGBgRW,5,5.77658834
L?AAD?oeBGBgEQ,5,5.81377454
L?AAD?oeBGBgCq,5,5.78508424
L?AAD?oeBGBgEq,5,5.77476388
L?AAD?oeBGBgaI,5,5.78862353
L?AAD?oeBGBgAi,5,5.78153976
L?AAD?oeBGBgai,5,5.75385845
L?AAD?oeBGBgAy,5,5.77335705
L?AAD?oeBGBWL_,5,5.76828279
L?AAD?oeBGBWN_,5,5.75371281
L?AAD?oeBGBWFo,5,5.77624692
L?AAD?oeBGAwN_,5,5.79944823
L?AAD?oeBGAwFo,5,5.77941881
L?AAD?oeBGAwEQ,5,5.76459417
L?AAD?oeBGAwEq,5,5.78930207
L?AAD?oeBGAwaI,5,5.75780745
L?AAD?oeBGAwAi,5,5.77006669
L?AAD?oeBGAwAy,5,5.74769404
L?AAD?oeBG@wL_,5,5.76336858
L?AAD?oeBG@wN_,5,5.77200630
L?AAD?oeBG@wRO,5,5.74157174
L?AAD?oeBG@wFo,5,5.76938936
L?AAD?oeBG@wEq,5,5.76171407
L?AAD?oeBG@wai,5,5.74075228
L?AAD?oeBGBwFo,5,5.75478445
L?AAD?oeBGXCVO,5,5.75216349
L?AAD?oeBGXCRW,5,5.78927796
L?AAD?oeBGXCai,5,5.74182715
L?AAD?oeBGHcVO,5,5.75336075
L?AAD?oeBGHcEQ,5,5.76659826
L?AAD?oeBGHcaI,5,5.82054319
L?AAD?oeBGHcAi,5,5.76837228
L?AAD?oeBGHcAy,5,5.74851512
L?AAD?oeBG@SL_,5,5.76557788
L?AAD?oeBG@SJ_,5,5.77606493
L?AAD?oeBG@SF_,5,5.78102345
L?AAD?oeBG@SN_,5,5.74757019
L?AAD?oeBG@SUO,5,5.75367620
L?AAD?oeBG@SFO,5,5.77147405
L?AAD?oeBG@SCR,5,5.78743859
L?AAD?oeBGHKVO,5,5.80304451
L?AAD?oeBGHKAi,5,5.76770570
L?AAD?oeBGHKai,5,5.75808428
L?AAD?oeBGHKAy,5,5.74633603
L?AAD?oeBG@kVO,5,5.77849133
L?AAD?oeBG@kqG,5,5.78853481
L?AAD?oeBG@kaI,5,5.78781981
L?AAD?oeBG@kai,5,5.76376510
L?AAD?oeBGHkVO,5,5.77069445
L?AAD?oeBG@[F_,5,5.75776462
L?AAD?oeBGBHVO,5,5.81891859
L?AAD?oeBGBHRW,5,5.77449486
L?AAD?oeBGAXN_,5,5.77055716
L?AAD?oeBGAXFo,5,5.76682045
L?AAD?oeBGBXFo,5,5.74916607
L?AAD?oeBG@TN_,5,5.75513463
L?AAD?oeBG@TVO,5,5.74819020
L?AAD?oeBG@LVO,5,5.81741178
L?AAD?oeAgEoaI,5,5.75912036
L?AAD?oeAgEoai,5,5.74939497
L?AAD?oeAgEoqH,5,5.77327425
L?AAD?oeAgEoQX,5,5.74935736
L?AAD?oeAg@oQO,5,5.75806224
L?AAD?oeAg@oUO,5,5.74908042
L?AAD?oeAg@oFO,5,5.80998844
L?AAD?oeAg@oVO,5,5.77524843
L?AAD?oeAg@oEo,5,5.77425421
L?AAD?oeAg@oDo,5,5.80042578
L?AAD?oeAg@oFo,5,5.78812401
L?AAD?oeAg@oRG,5,5.74453682
L?AAD?oeAg@oag,5,5.77713314
L?AAD?oeAg@oaI,5,5.75680963
L?AAD?oeAg@oai,5,5.78506702
L?AAD?oeAgDoFO,5,5.76351333
L?AAD?oeAgDoVO,5,5.74864201
L?AAD?oeAgDoDo,5,5.78740992
L?AAD?oeAgDoAq,5,5.74046498
L?AAD?oeAgDoAi,5,5.76152460
L?AAD?oeAgDoai,5,5.74059959
L?AAD?oeAgJGai,5,5.80969737
L?AAD?oeAgJGAy,5,5.78137334
L?AAD?oeAgHgL_,5,5.77435299
L?AAD?oeAgHgN_,5,5.75152430
L?AAD?oeAgHgDo,5,5.75864374
L?AAD?oeAgHgag,5,5.80341523
L?AAD?oeAgHgBw,5,5.76424723
L?AAD?oeAgHgHc,5,5.78556810
L?AAD?oeAgHgaI,5,5.87225883
L?AAD?oeAgHgAi,5,5.81733036
L?AAD?oeAgHgai,5,5.80172650
L?AAD?oeAgHgAy,5,5.79058792
L?AAD?oeAgBgBw,5,5.78218344
L?AAD?oeAgBgaI,5,5.84928638
L?AAD?oeAgBgai,5,5.80305431
L?AAD?oeAgBgAy,5,5.80028745
L?AAD?oeAg@WL_,5,5.75662503
L?AAD?oeAg@WJ_,5,5.75492014
L?AAD?oeAg@WF_,5,5.81500827
L?AAD?oeAg@WN_,5,5.75945098
L?AAD?oeAg@WUO,5,5.80289109
L?AAD?oeAg@WFO,5,5.85275599
L?AAD?oeAg@WVO,5,5.80678331
L?AAD?oeAgAwN_,5,5.79927380
L?AAD?oeAgAwai,5,5.74583274
L?AAD?oeAgAwAy,5,5.74625640
L?AAD?oeAg@wL_,5,5.74426592
L?AAD?oeAg@wN_,5,5.75452143
L?AAD?oeAg@wRO,5,5.77584593
L?AAD?oeAg@wFO,5,5.80747724
L?AAD?oeAg@wVO,5,5.76626014
L?AAD?oeAg@wDo,5,5.76879463
L?AAD?oeAg@wFo,5,5.77554438
L?AAD?oeAg@wag,5,5.76143188
L?AAD?oeAg@waI,5,5.74165420
L?AAD?oeAg@wai,5,5.76028285
L?AAD?oeAgXCL_,5,5.76009733
L?AAD?oeAgXCai,5,5.75332662
L?AAD?oeAgHcaI,5,5.85938937
L?AAD?oeAgHcAi,5,5.77846209
L?AAD?oeAgHcai,5,5.76313307
L?AAD?oeAgHcAy,5,5.74086763
L?AAD?oeAg@SH_,5,5.76030406
L?AAD?oeAg@SJ_,5,5.75698200
L?AAD?oeAg@SF_,5,5.79878005
L?AAD?oeAg@SN_,5,5.74711483
L?AAD?oeAg@SQO,5,5.82778067
L?AAD?oeAg@SUO,5,5.81240417
L?AAD?oeAg@SRO,5,5.82525115
L?AAD?oeAg@SFO,5,5.83780692
L?AAD?oeAg@SVO,5,5.81199329
L?AAD?oeAg@SDo,5,5.77262220
L?AAD?oeAg@SFo,5,5.76930505
L?AAD?oeAg@SRG,5,5.79233364
L?AAD?oeAg@SQW,5,5.79398902
L?AAD?oeAg@SRW,5,5.79120407
L?AAD?oeAgPSL_,5,5.74851567
L?AAD?oeAgPSUO,5,5.80917931
L?AAD?oeAgPSVO,5,5.79401709
L?AAD?oeAgPSRW,5,5.76503096
L?AAD?oeAgPSBw,5,5.75888317
L?AAD?oeAg@sFO,5,5.77734513
L?AAD?oeAg@sVO,5,5.74824281
L?AAD?oeAg@sai,5,5.76585615
L?AAD?oeAgHKAw,5,5.75398546
L?AAD?oeAgHKAi,5,5.78739569
L?AAD?oeAgHKai,5,5.79919432
L?AAD?oeAgHKAy,5,5.74802021
L?AAD?oeAg@kaI,5,5.84229972
L?AAD?oeAg@kai,5,5.80603437
L?AAD?oeAg@[UO,5,5.79747041
L?AAD?oeAg@[FO,5,5.82816041
L?AAD?oeAg@[VO,5,5.79337078
L?AAD?oeAg@[Do,5,5.74954087
L?AAD?oeAg@[Fo,5,5.75740301
L?AAD?oeAg@[RW,5,5.75779220
L?AAD?oeAg@{VO,5,5.74994519
L?AAD?oeAg@XVO,5,5.77054034
L?AAD?oeAg@TN_,5,5.75295745
L?AAD?oeAg@TVO,5,5.79808718
L?AAD?oeAg@TFo,5,5.76110220
L?AAD?oeAg@TRW,5,5.77401702
L?AAD?oeAgPTVO,5,5.78912818
L?AAD?oeAgPTRW,5,5.75957077
L?AAD?oeAgPTBw,5,5.75635825
L?AAD?oeAg@LVO,5,5.86244187
L?AAD?oeAg@\VO,5,5.76899960
L?AAD?oeBgEoaJ,5,5.75342385
L?AAD?oeBgJGRW,5,5.77795361
L?AAD?oeBgBgRW,5,5.77921169
L?AAD?oeBgBgai,5,5.75305139
L?AAD?oeBgBgAy,5,5.76011685
L?AAD?oeBgJgRW,5,5.76471051
L?AAD?oeBgBWFo,5,5.75319183
L?AAD?oeBgHKVO,5,5.81348143
L?AAD?oeBg@kVO,5,5.78676225
L?AAD?oeAWEoFO,5,5.77307408
L?AAD?oeAWEoVO,5,5.76077193
L?AAD?oeAWEoqG,5,5.76147699
L?AAD?oeAWDoFO,5,5.75323278
L?AAD?oeAWDoVO,5,5.74477952
L?AAD?oeAWDoBo,5,5.76624914
L?AAD?oeAWDoBg,5,5.76108742
L?AAD?oeAWBoUO,5,5.75230747
L?AAD?oeAWBoFO,5,5.78714326
L?AAD?oeAWBoVO,5,5.76880160
L?AAD?oeAWBoFo,5,5.76667348
L?AAD?oeAWBoBw,5,5.74650684
L?AAD?oeAWFoVO,5,5.74545072
L?AAD?oeAWJGBw,5,5.75381969
L?AAD?oeAWJGHc,5,5.75378755
L?AAD?oeAWJGCq,5,5.74488045
L?AAD?oeAWBgN_,5,5.76247242
L?AAD?oeAWBgFo,5,5.77240263
L?AAD?oeAWBgCq,5,5.76201244
L?AAD?oeAWBWF_,5,5.74810647
L?AAD?oeAWBWUO,5,5.76222754
L?AAD?oeAWBWFO,5,5.79074681
L?AAD?oeAWBWVO,5,5.75592942
L?AAD?oeAWBWFo,5,5.74305006
L?AAD?oeAWBWBw,5,5.74142905
L?AAD?oeAWXCL`,5,5.76581795
L?AAD?oeAWPSVO,5,5.74205385
L?AAD?oeAWPSTP,5,5.74607553
L?AAD?oeBWJGRW,5,5.76368985
L?AAD?oeBWIgL_,5,5.77011284
L?AAD?oeBWIgRW,5,5.76453119
L?AAD?oeBWIgHc,5,5.74186739
L?AAD?oeBWBgEo,5,5.74738014
L?AAD?oeBWBgDo,5,5.75511257
L?AAD?oeBWBgBW,5,5.78683771
L?AAD?oeBWBgRW,5,5.78306664
L?AAD?oeBWAwTO,5,5.74424097
L?AAD?oeBWHcVO,5,5.76883469
L?AAD?oeBWHKVO,5,5.75990350
L?AAD?oeBW@kVO,5,5.77895566
L?AAD?oeBW@kqG,5,5.76797331
L?AAD?oeBWHkVO,5,5.77131934
L?AAD?oeAwEoVO,5,5.75740357
L?AAD?oeAwEoqH,5,5.74269431
L?AAD?oeAwBoVO,5,5.75554081
L?AAD?oeAwIgN_,5,5.76388978
L?AAD?oeAwHgN_,5,5.76863220
L?AAD?oeAwHgEo,5,5.76265045
L?AAD?oeAwHgFo,5,5.75230949
L?AAD?oeAwBgN_,5,5.74004987
L?AAD?oeAwBgBw,5,5.75168839
L?AAD?oeAwBWVO,5,5.74271162
L?AAD?oeAwAwVO,5,5.74728776
L?AAD?oeAw@wTO,5,5.75306572
L?AAD?oeAw@wFO,5,5.78258453
L?AAD?oeAw@wVO,5,5.74978976
L?AAD?oeAwHKHc,5,5.74067368
L?AAD?oeAw@kEo,5,5.74248273
L?AAD?oeAw@kag,5,5.77996310
L?AAD?oeAw@[UO,5,5.75316881
L?AAD?oeAw@[VO,5,5.74981437
L?AAD?oeAw@[RW,5,5.74302492
L?AAD?oe@wJgRW,5,5.77271059
L?AAD?oe@w@kUO,5,5.79756755
L?AAD?oe@w@kVO,5,5.78966408
L?AAD?oe@w@kqG,5,5.78983767
L?AAD?oeAqF_RW,5,5.77837946
L?AAD?oeAq@k^?,5,5.77847642
L?AAD?oeAq@kag,5,5.78514000
L?AAD?oeAqHk^?,5,5.75249173
L?AAD?oe?yF_RW,5,5.78594081
L?AAD?oe?yN_RW,5,5.77854610
L?AAD?oeAyN_RW,5,5.76594578
L?AAD?oeEPM_VO,5,5.76433158
L?AAD?oeEPM_RW,5,5.78573503
L?AAD?oeEPL_RW,5,5.76735156
L?AAD?oeEPF_RW,5,5.78105164
L?AAD?oeEPF_Hc,5,5.74091865
L?AAD?oeEPBoFo,5,5.74199489
L?AAD?oeEPBoDq,5,5.74995816
L?AAD?oeEPIg^?,5,5.77103507
L?AAD?oeEPHg^?,5,5.78780261
L?AAD?oeEPBgEo,5,5.74976142
L?AAD?oeEPBWFo,5,5.75727309
L?AAD?oeEPBWBw,5,5.75437471
L?AAD?oeEPBWLa,5,5.75777965
L?AAD?oeEPAwFo,5,5.75474298
L?AAD?oeEP@wFo,5,5.74189467
L?AAD?oeEP@wLa,5,5.74570535
L?AAD?oeEP@wDq,5,5.74132240
L?AAD?oeEP@k^?,5,5.76510575
L?AAD?oeEP@kFo,5,5.75797327
L?AAD?oeEP@kLa,5,5.74636656
L?AAD?oeEP@kDq,5,5.76591430
L?AAD?oeEPHk^?,5,5.76277417
L?AAD?oeEP@[Dq,5,5.76497050
L?AAD?oeEP@[HF,5,5.75049100
L?AAD?oNEoBoBw,5,5.75694489
L?AAD?oNEoIgRW,5,5.75440826
L?AAD?oNEoHgN_,5,5.74196303
L?AAD?oNEoJgRW,5,5.76894498
L?AAD?oNBoBoBw,5,5.80432756
L?AAD?oNBoBWBw,5,5.76671483
L?AAD?oNBoAwm_,5,5.75765243
L?AAD?oNBoAwRW,5,5.74497363
L?AAD?oNBoAwBw,5,5.75363278
L?AAD?oNBoAwqH,5,5.74804923
L?AAD?oNBo@wm_,5,5.75283376
L?AAD?oNBo@wRW,5,5.75252420
L?AAD?oNBoBwBw,5,5.76526105
L?AAD?oNBoXCRW,5,5.80681193
L?AAD?oNBoXCL`,5,5.75210973
L?AAD?oNBo@sN_,5,5.75201603
L?AAD?oNBo@sFo,5,5.77176604
L?AAD?oNBoHKL`,5,5.77369905
L?AAD?oNBo@kDo,5,5.77749671
L?AAD?oNBo@kFo,5,5.76000127
L?AAD?oNBo@[Fo,5,5.79106862
L?AAD?oNFoJgRW,5,5.75672938
L?AAD?oNBgROFo,5,5.76818348
L?AAD?oNBgROai,5,5.75252477
L?AAD?oNBgBoBw,5,5.79131185
L?AAD?oNBgBWm_,5,5.77731746
L?AAD?oNBgBWBw,5,5.77506417
L?AAD?oNBgBWAy,5,5.77670655
L?AAD?oNBgAwm_,5,5.77869858
L?AAD?oNBgAwBw,5,5.74753074
L?AAD?oNBgAwAy,5,5.74520750
L?AAD?oNBg@wm_,5,5.78943951
L?AAD?oNBg@wRW,5,5.74426698
L?AAD?oNBgBwm_,5,5.76671895
L?AAD?oNBgBwAy,5,5.77517388
L?AAD?oNBgXCRW,5,5.79876448
L?AAD?oNBgPSm_,5,5.75726139
L?AAD?oNBg@sN_,5,5.75461470
L?AAD?oNBg@sFo,5,5.77957333
L?AAD?oNBgHKL`,5,5.74836490
L?AAD?oNBg@kN_,5,5.77334404
L?AAD?oNBg@kFo,5,5.75938218
L?AAD?oNBg@[N_,5,5.76554587
L?AAD?oNBg@[Do,5,5.79658136
L?AAD?oNBg@[Fo,5,5.81658551
L?AAD?oNBg@[RW,5,5.74385304
L?AAD?oNBWRORW,5,5.74316179
L?AAD?oNBWBoRW,5,5.74677877
L?AAD?oNBWBoBw,5,5.75029873
L?AAD?oNBWAwm_,5,5.74702580
L?AAD?oNBWAwRW,5,5.76195841
L?AAD?oNBWAwqH,5,5.74401189
L?AAD?oNBW@wm_,5,5.74465269
L?AAD?oNBW@wRW,5,5.75257166
L?AAD?oNBWXCRW,5,5.80276302
L?AAD?oNBWXCL`,5,5.74088831
L?AAD?oNBWHcm_,5,5.76869907
L?AAD?oNBWHcN_,5,5.74925111
L?AAD?oNBWHcCr,5,5.76373849
L?AAD?oNBWHKm_,5,5.74164824
L?AAD?oNBWHKL`,5,5.77282468
L?AAD?oNBW@kN_,5,5.76684331
L?AAD?oNBW@kFo,5,5.75344022
L?AAD?oNBW@[Fo,5,5.74754486
L?AAD?oNBW@[RW,5,5.74189145
L?AAD?oNAwVORW,5,5.75453469
L?AAD?oNAwBoRW,5,5.75864561
L?AAD?oNAwAwRW,5,5.75210627
L?AAD?oN@wXCRW,5,5.78563954
L?AAD?oN@wHcBw,5,5.74626630
L?AAD?oN@wHKBw,5,5.75059488
L?AAD?oNAqZ?RW,5,5.76038966
L?AAD?oNAqZ?Hb,5,5.75840314
L?AAD?oNAq^?RW,5,5.76484234
L?AAD?oNAi^?ia,5,5.74766558
L?AAD?oNAiHk}?,5,5.76152167
L?AAD?oNAYBo}?,5,5.74202467
L?AAD?oNAYBoBw,5,5.76224777
L?AAD?oN?yZ?RW,5,5.77818107
L?AAD?oN?y^?RW,5,5.78666025
L?AAD?oNAXZ?VO,5,5.77199507
L?AAD?oNAX^?VO,5,5.76741155
L?AAD?oNAXJ_m_,5,5.76807913
L?AAD?oNAXBoVO,5,5.74946555
L?AAD?oNAXBoBw,5,5.74046670
L?AAD?oNAXJG}?,5,5.76705793
L?AAD?oNAXIg}?,5,5.76566396
L?AAD?oNAXAw^?,5,5.74102601
L?AADAoFFOFOFo,5,5.77862572
L?AADAoFFOFOBw,5,5.74611725
L?AADAoFFOFODq,5,5.80869614
L?AADAoFFOEoFo,5,5.74846482
L?AADAoFFOEoDq,5,5.78468773
L?AADAoFFODoFo,5,5.75533232
L?AADAoFFODoDq,5,5.76974106
L?AADAoFFOFoFo,5,5.75970279
L?AADAoFFOFoDq,5,5.77786970
L?AADAoFFOJGBw,5,5.74038838
L?AADAoFFOIgM_,5,5.75319770
L?AADAoFFOIgi`,5,5.74603813
L?AADAoFFOBgN_,5,5.75075350
L?AADAoFFOBWN_,5,5.75040942
L?AADAoFFOAwM_,5,5.83918954
L?AADAoFFOAwm_,5,5.76277989
L?AADAoFFOAwL_,5,5.81292807
L?AADAoFFOAwN_,5,5.81955677
L?AADAoFFOAwVO,5,5.75636540
L?AADAoFFO@wm_,5,5.76142080
L?AADAoFFO@wN_,5,5.81325663
L?AADAoFFO@wVO,5,5.76831505
L?AADAoFFOHKDb,5,5.76062173
L?AADAoFEoFOBw,5,5.75883177
L?AADAoFEoEoQX,5,5.75281721
L?AADAoFEoDoFo,5,5.74167079
L?AADAoFEoDoBw,5,5.74831501
L?AADAoFEoHgF_,5,5.79055742
L?AADAoFEoHgN_,5,5.75492044
L?AADAoFEoHgFo,5,5.75397331
L?AADAoFEoHgAw,5,5.78026247
L?AADAoFEoHgBw,5,5.78438595
L?AADAoFEoBgm_,5,5.77134383
L?AADAoFEo@wm_,5,5.76799945
L?AADAoFEo@wN_,5,5.80716934
L?AADAoFEo@wTO,5,5.78074456
L?AADAoFEo@wVO,5,5.79472956
L?AADAoFEo@wQW,5,5.75348618
L?AADAoFEoHcF_,5,5.75860685
L?AADAoFEo@sN_,5,5.78111370
L?AADAoFEoHKHb,5,5.76464161
L?AADAoFEo@kN_,5,5.74716424
L?AADAoFEo@[VO,5,5.76855366
L?AADAoFEo@{VO,5,5.77330011
L?AADAoFDoHgFo,5,5.78546243
L?AADAoFDoHgAw,5,5.76767056
L?AADAoFDoHgBw,5,5.76746192
L?AADAoFDoJgBw,5,5.74171004
L?AADAoFBoVORW,5,5.75423394
L?AADAoFBoBoRW,5,5.77767831
L?AADAoFBoFoRW,5,5.74359870
L?AADAoFBoFoBw,5,5.77915918
L?AADAoFBoJGAw,5,5.81112716
L?AADAoFBoJGBw,5,5.81463988
L?AADAoFBoIgBw,5,5.79347281
L?AADAoFBoHgi_,5,5.83413813
L?AADAoFBoHge_,5,5.82788993
L?AADAoFBoHgm_,5,5.82845028
L?AADAoFBoHgL_,5,5.80554907
L?AADAoFBoHgF_,5,5.81778634
L?AADAoFBoHgN_,5,5.78489903
L?AADAoFBoBWN_,5,5.75621426
L?AADAoFBoBWVO,5,5.76459699
L?AADAoFBoAwm_,5,5.75401650
L?AADAoFBoAwN_,5,5.80029632
L?AADAoFBoAwVO,5,5.78651126
L?AADAoFBoAwRW,5,5.76025386
L?AADAoFBo@wi_,5,5.77193690
L?AADAoFBo@we_,5,5.79734366
L?AADAoFBo@wM_,5,5.84086125
L?AADAoFBo@wm_,5,5.77672342
L?AADAoFBo@wL_,5,5.80634716
L?AADAoFBo@wN_,5,5.82412602
L?AADAoFBo@{VO,5,5.80811526
L?AADAoFAgDOAo,5,5.84028519
L?AADAoFAgDOEo,5,5.80561387
L?AADAoFAgDODo,5,5.81130040
L?AADAoFAgDOBo,5,5.84564978
L?AADAoFAgDOFo,5,5.81050875
L?AADAoFAgDOBg,5,5.84182052
L?AADAoFAgDOBw,5,5.81527913
L?AADAoFAgDOAq,5,5.81134776
L?AADAoFAgDOAY,5,5.79523683
L?AADAoFAgDOAy,5,5.79261687
L?AADAoFAgVOBw,5,5.76814278
L?AADAoFAgFoFo,5,5.77652460
L?AADAoFAgTPBw,5,5.75062798
L?AADAoFBgIgN_,5,5.75608700
L?AADAoFBgBgN_,5,5.75649751
L?AADAoFBgAwN_,5,5.74298370
L?AADAoFBgHkAy,5,5.74524384
L?AADAoFBWFOVO,5,5.75138357
L?AADAoFBWFOFo,5,5.74277423
L?AADAoFBWFOBg,5,5.75882429
L?AADAoFBWFORW,5,5.78433777
L?AADAoFBWFOBw,5,5.74647241
L?AADAoFBWVORW,5,5.74265499
L?AADAoFBWJGi_,5,5.74260256
L?AADAoFBWJGM_,5,5.74791113
L?AADAoFBWIgM_,5,5.79356677
L?AADAoFBWIgm_,5,5.78972128
L?AADAoFBWBgi_,5,5.74564535
L?AADAoFBWBge_,5,5.76460907
L?AADAoFBWBgM_,5,5.77315324
L?AADAoFBWBgm_,5,5.75209300
L?AADAoFBWBWM_,5,5.74041673
L?AADAoFBWAwM_,5,5.76004758
L?AADAoFAwEoFo,5,5.75417996
L?AADAoFAwDoBw,5,5.74797062
L?AADAoF@wJgFo,5,5.74369825
L?AADAoF@wHkBw,5,5.76060782
L?AAD@oMbgBoBw,5,5.76216271
L?AAD@oMbg@[Fo,5,5.75050917
L?AAD@oM`s@[\@,5,5.75191425
L?AAD@oM`kIgi`,5,5.74374242
L?AAD@oM`k@s}?,5,5.74523317
L?AAD@oM_{VOFo,5,5.74178127
L?AAD@oM_{Awm_,5,5.76742324
L?AAD@oM_{@{}?,5,5.76043522
L?AAD@oM_]^?Fo,5,5.77476264
L?AAD@oM_]Bo}?,5,5.83491843
L?AAD@W{BgBgFo,5,5.76192404
L?AAD@W{BgBgAu,5,5.76263124
L?AAD@W{BgAwFo,5,5.76144299
L?AAD@W{Bg@wFO,5,5.83951882
L?AAD@W{Bg@wFo,5,5.79869565
L?AAD@W{BgCsUP,5,5.74557145
L?AAD@W{BWUORP,5,5.79817260
L?AAD@W{BWBoFo,5,5.77154394
L?AAD@W{BWBoBs,5,5.76815593
L?AAD@W{BWBgFo,5,5.75540415
L?AAD@W{BWBWFO,5,5.75466932
L?AAD@W{BWAwFO,5,5.79357996
L?AAD@W{BWAwFo,5,5.77202685
L?AAD@W{BW@wFo,5,5.78659477
L?AAD@W{Aw@wN_,5,5.74000643
L?AAD@W{DcF_RQ,5,5.79545318
L?AAD@W{DcN_RQ,5,5.78181563
L?AAD@W{DcBoBU,5,5.75171012
L?AAD@W{Dc@wUO,5,5.75677579
L?AAD@W{Dc@wRQ,5,5.75306013
L?AAD@W{CsBWBs,5,5.74054840
L?AAD@W{Cs@wFo,5,5.74102056
L?AAD@W{AYUO^?,5,5.78766714
L?AAD@W{AYFON?,5,5.74530704
L?AAD@W{AYFOBs,5,5.74189088
L?AAD@W{AYEo^?,5,5.74270713
L?AADBWkbWN?RS,5,5.76334509
L?AADBWkaw^?RS,5,5.75125829
L?AADAwVBoBgm_,5,5.75048549
L?AADAwV@sIgZ?,5,5.74891205
L?AADAwV@sIg^?,5,5.76911385
L?AADAwVAi^?ia,5,5.76456957
L?AAD?cuF_HgUW,5,5.83282710
L?AAD?cuF_BgUW,5,5.80608298
L?AAD?cuF_@wN_,5,5.75300232
L?AAD?cuF_BSEw,5,5.75770710
L?AAD?cuF_BSAy,5,5.75584228
L?AAD?cuF_HKVO,5,5.84212099
L?AAD?cuF_HKAy,5,5.74750981
L?AAD?cuF_HKk`,5,5.75825261
L?AAD?cuF_HKL`,5,5.75285005
L?AAD?cuF_BKVO,5,5.80922247
L?AAD?cuF_BKEw,5,5.74869532
L?AAD?cuF_A[Ew,5,5.74323567
L?AAD?cuF_@[eg,5,5.78817909
L?AAD?cuF_@[Ew,5,5.76596927
L?AAD?cuBoIgUW,5,5.81681729
L?AAD?cuBgHKVO,5,5.83673309
L?AAD?cuDcN?RQ,5,5.74043790
L?AAD?cuDcHKm_,5,5.75285046
L?AAD?cuDcHKeg,5,5.76721460
L?AAD?cuCsM_ah,5,5.74067823
L?AAD?cu@kHK{?,5,5.75752540
L?AAD@c\DcBWCw,5,5.78177972
L?AAD@c\DcAw^?,5,5.77803076
L?AAD@c\DcAwN_,5,5.78078308
L?AAD@c\DcAweg,5,5.77439968
L?AAD@c\DcAwRQ,5,5.77861896
L?AAD@c\DcAwA],5,5.76937220
L?AAD@c\DcAwAN,5,5.76578446
L?AAD@c\DcA[}?,5,5.74975231
L?AAD@c\DcA[^?,5,5.77175123
L?AAD@c\DcA[m_,5,5.78465642
L?AAD@c\DcA[N_,5,5.76324172
L?AAD@c\DcA[VO,5,5.77985224
L?AAD@c\DcA[Fo,5,5.76700709
L?AAD@c\DcA[ak,5,5.76712764
L?AAD@c\DcA[A{,5,5.74568081
L?AAD@c\DcA[A],5,5.75485728
L?AAD@c\DcA[y@,5,5.75529524
L?AAD@c\DcA[Z@,5,5.75829742
L?AAD@c\DcA[RB,5,5.76673867
L?AAD@c\@s@[Fo,5,5.75429617
L?AA@b_NBgBoBw,5,5.82248962
L?AA@b_NBg@wN_,5,5.76533784
L?AA@b_NBg@wFg,5,5.80302309
L?AA@b_NBgBsAy,5,5.78818828
L?AA@b_NBg@{Fg,5,5.78247859
L?AA@b_NAwBoBw,5,5.76724839
L?AA@b_NDcBoBw,5,5.75473650
L?AA@b_NDc@wDg,5,5.75345555
L?AA@b_N?{^?Bw,5,5.76297243
L?AA@b_N?]Bo}?,5,5.77953614
L?AA@b_DnON_Fg,5,5.76683412
L?AA@b_DnOBo\?,5,5.80133331
L?AA@b_DnOBo^?,5,5.83936623
L?AA@b_DmoDo\?,5,5.75723438
L?AA@b_DmoDo^?,5,5.75494600
L?AA@b_DloM_m_,5,5.76885849
L?AA@b_DloM_N_,5,5.76022949
L?AA@b_DloM_Fg,5,5.75480830
L?AA@b_DloM_aT,5,5.74862872
L?AA@b_Djg^?aU,5,5.74158536
L?AA@b_DjgUO}?,5,5.80516789
L?AA@b_DjgUO^?,5,5.81882149
L?AA@b_DjgUOFg,5,5.81319877
L?AA@b_DjgUOAy,5,5.81519159
L?AA@b_DjgUOAZ,5,5.81580225
L?AA@b_DjgVOm_,5,5.74741284
L?AA@b_DmQF_\?,5,5.74058860
L?AA@b_DiYM_^?,5,5.74044409
L?AA@b_DiYM_ka,5,5.81259304
L?AA@b_DiYUO\?,5,5.81639988
L?AA@ao]BgXGRW,5,5.78306693
L?AA@ao]BWHgBw,5,5.74824217
L?AA@ao]BW@wRW,5,5.74261233
L?AA@ao]BW@sRW,5,5.75170873
L?AA@ao]DSPW\@,5,5.75958551
L?AA@ao]DSPWTB,5,5.78069457
