g6,alpha,theta_ub
L?AAD?sXCo@WFo,5,5.78328479
L?AAD?sXCoBWk_,5,5.75784905
L?AAD?sXCoBWi_,5,5.74101170
L?AAD?sXCoBWm_,5,5.74424775
L?AAD?sXCoBWFO,5,5.77814504
L?AAD?sXCoBWDo,5,5.78094144
L?AAD?sXCoBWFo,5,5.75438515
L?AAD?sXCoHKVO,5,5.78153291
L?AAD?sXCoAYk_,5,5.84417339
L?AAD?sXCoAYm_,5,5.77250659
L?AAD?sXCoAYN_,5,5.74477452
L?AAD?sXCoAYFo,5,5.74165252
L?AAD?sXAoUODo,5,5.84253604
L?AAD?sXAoUOBo,5,5.74338460
L?AAD?sXAoUOqG,5,5.74453950
L?AAD?sXAoUOag,5,5.77309257
L?AAD?sXAoUOac,5,5.80426282
L?AAD?sXAoUOec,5,5.77395387
L?AAD?sXAoUOaK,5,5.75256283
L?AAD?sXAoPOEo,5,5.74498019
L?AAD?sXAoPODo,5,5.74309250
L?AAD?sXAoPOBo,5,5.75509061
L?AAD?sXAoPOeC,5,5.80571649
L?AAD?sXAoPOcc,5,5.78752635
L?AAD?sXAoPOEc,5,5.79629463
L?AAD?sXAoPOec,5,5.79334001
L?AAD?sXAoBOeC,5,5.75871604
L?AAD?sXAoBOcc,5,5.80651014
L?AAD?sXAoBOEc,5,5.77604547
L?AAD?sXAoBOec,5,5.77126776
L?AAD?sXAoBOaK,5,5.74508779
L?AAD?sXAoBOAk,5,5.76255874
L?AAD?sXAoBOak,5,5.76185615
L?AAD?sXAoRODo,5,5.74265056
L?AAD?sXAoROag,5,5.79896566
L?AAD?sXAoROeC,5,5.75952567
L?AAD?sXAoROcc,5,5.80493897
L?AAD?sXAoROac,5,5.82673719
L?AAD?sXAoROec,5,5.76818145
L?AAD?sXAoROAk,5,5.76406404
L?AAD?sXAoROak,5,5.76514779
L?AAD?sXAoPUm_,5,5.75499915
L?AAD?sXEoROak,5,5.74840890
L?AAD?sXDoROFo,5,5.74274815
L?AAD?sXDoROEs,5,5.75341385
L?AAD?sXDoROA{,5,5.75997836
L?AAD?sXDoJGqG,5,5.77970145
L?AAD?sXDoBWm_,5,5.74344353
L?AAD?sXDoBWFO,5,5.76532346
L?AAD?sXDoBWDo,5,5.77314117
L?AAD?sXDoBWFo,5,5.74267873
L?AAD?sXDoBWcc,5,5.74825257
L?AAD?sXDoBWCs,5,5.76364554
L?AAD?sXDoBWEs,5,5.74443853
L?AAD?sXDoPSN_,5,5.74160567
L?AAD?sXDoHKVO,5,5.75208207
L?AAD?sXDoQQEs,5,5.74214742
L?AAD?sXDoBQEs,5,5.76555790
L?AAD?sXDoBQA{,5,5.74030816
L?AAD?sXDoBIVO,5,5.76532234
L?AAD?sXDoAYec,5,5.78270655
L?AAD?sXDoAYEs,5,5.75607309
L?AAD?sXDoAYak,5,5.74543704
L?AAD?sXDo@YFo,5,5.74033220
L?AAD?sXDo@Yec,5,5.76535140
L?AAD?sXDo@YEs,5,5.75672759
L?AAD?sXBoROec,5,5.77305740
L?AAD?sXBoROaK,5,5.74852484
L?AAD?sXBoROak,5,5.76605009
L?AAD?sXBoBWCs,5,5.79857737
L?AAD?sXBoBWEs,5,5.76048770
L?AAD?sXBoPSm_,5,5.79648386
L?AAD?sXBo@[Fo,5,5.74740472
L?AAD?sXBoBQFo,5,5.74481813
L?AAD?sXBoAYFo,5,5.78517617
L?AAD?sXBo@YFo,5,5.79651135
L?AAD?sXBoPUm_,5,5.75551275
L?AAD?sXCcZ?RQ,5,5.74714403
L?AAD?sXCcZ?QI,5,5.75821841
L?AAD?sXCcN?Do,5,5.86513066
L?AAD?sXCcN?Fo,5,5.75235436
L?AAD?sXCcN?qG,5,5.76284442
L?AAD?sXCcN?eC,5,5.78747844
L?AAD?sXCcN?ec,5,5.79293767
L?AAD?sXCcN?QI,5,5.77256821
L?AAD?sXCcN?QY,5,5.76023469
L?AAD?sXCcN_ec,5,5.76640142
L?AAD?sXCcN_QY,5,5.75902093
L?AAD?sXCcROVO,5,5.74895722
L?AAD?sXCcRODo,5,5.87364206
L?AAD?sXCcROFo,5,5.78971421
L?AAD?sXCcROJA,5,5.77314932
L?AAD?sXCcROZA,5,5.77845041
L?AAD?sXCcROAM,5,5.76395124
L?AAD?sXCcROA],5,5.76279520
L?AAD?sXCcFOFO,5,5.80481921
L?AAD?sXCcFOVO,5,5.76274407
L?AAD?sXCcFODo,5,5.86262512
L?AAD?sXCcFOFo,5,5.78524739
L?AAD?sXCcFOEs,5,5.77717916
L?AAD?sXCcFOA{,5,5.76888989
L?AAD?sXCcFORA,5,5.80999347
L?AAD?sXCcFOBQ,5,5.78497346
L?AAD?sXCcFORQ,5,5.76519737
L?AAD?sXCcVOFo,5,5.76158065
L?AAD?sXCcVOEs,5,5.76481731
L?AAD?sXCcVOA{,5,5.75457984
L?AAD?sXCcFoEs,5,5.75279233
L?AAD?sXCcJGm?,5,5.75739281
L?AAD?sXCcJGm_,5,5.74190345
L?AAD?sXCcJGF_,5,5.76363066
L?AAD?sXCcJGN_,5,5.75274052
L?AAD?sXCcJGDo,5,5.84115556
L?AAD?sXCcJGQW,5,5.74438951
L?AAD?sXCcJGAY,5,5.75418777
L?AAD?sXCcJGAU,5,5.74327028
L?AAD?sXCcBWm?,5,5.78280532
L?AAD?sXCcBWZ?,5,5.75797491
L?AAD?sXCcBWV?,5,5.77727683
L?AAD?sXCcBWN?,5,5.81336003
L?AAD?sXCcBW^?,5,5.76545196
L?AAD?sXCcBWi_,5,5.75855640
L?AAD?sXCcBWM_,5,5.79748684
L?AAD?sXCcBWm_,5,5.77834706
L?AAD?sXCcBWJ_,5,5.76020443
L?AAD?sXCcBWF_,5,5.81359753
L?AAD?sXCcBWN_,5,5.78313385
L?AAD?sXCcBWRO,5,5.77098100
L?AAD?sXCcBWFO,5,5.82019697
L?AAD?sXCcBWVO,5,5.75191489
L?AAD?sXCcBWDo,5,5.86427203
L?AAD?sXCcBWBo,5,5.79742759
L?AAD?sXCcBWFo,5,5.79665522
L?AAD?sXCcBWRA,5,5.74371882
L?AAD?sXCcBWBQ,5,5.79118956
L?AAD?sXCcBWRQ,5,5.75258791
L?AAD?sXCcBWAY,5,5.76469688
L?AAD?sXCcBWAU,5,5.76239524
L?AAD?sXCcBWA],5,5.75255331
L?AAD?sXCcAwm?,5,5.87879497
L?AAD?sXCcAw}?,5,5.85733015
L?AAD?sXCcAwi_,5,5.85902055
L?AAD?sXCcAwm_,5,5.86960262
L?AAD?sXCcAwac,5,5.87702377
L?AAD?sXCcAwEc,5,5.86917895
L?AAD?sXCcAwec,5,5.87588537
L?AAD?sXCcAwEs,5,5.86420350
L?AAD?sXCcAwYA,5,5.87931129
L?AAD?sXCcBwEs,5,5.77311258
L?AAD?sXCcHKy?,5,5.77915919
L?AAD?sXCcHK^?,5,5.77428739
L?AAD?sXCcHKac,5,5.76395396
L?AAD?sXCc@[i_,5,5.74861715
L?AAD?sXCc@[M_,5,5.77557288
L?AAD?sXCc@[m_,5,5.76080125
L?AAD?sXCc@[Do,5,5.86900532
L?AAD?sXCc@[Fo,5,5.75793198
L?AAD?sXCc@[RQ,5,5.77047376
L?AAD?sXCcBQ}?,5,5.78080656
L?AAD?sXCcBQ^?,5,5.79229213
L?AAD?sXCcBQFo,5,5.79670112
L?AAD?sXCcBQAY,5,5.77784239
L?AAD?sXCcRQFo,5,5.76756147
L?AAD?sXCcBIm?,5,5.76631088
L?AAD?sXCcBIm_,5,5.76530344
L?AAD?sXCcBIN_,5,5.74932111
L?AAD?sXCcBIFO,5,5.79873480
L?AAD?sXCcBIDo,5,5.85951706
L?AAD?sXCcBIFo,5,5.76715590
L?AAD?sXCcBIRA,5,5.74309730
L?AAD?sXCcBIBQ,5,5.77993989
L?AAD?sXCcBIRQ,5,5.75410535
L?AAD?sXCcBIAY,5,5.76534111
L?AAD?sXCc@Yi_,5,5.76704212
L?AAD?sXCc@YM_,5,5.80164682
L?AAD?sXCc@Ym_,5,5.78646927
L?AAD?sXCc@YN_,5,5.77786521
L?AAD?sXCc@YFo,5,5.80232431
L?AAD?sXCc@YQW,5,5.76549626
L?AAD?sXCc@YRA,5,5.76230428
L?AAD?sXCc@YRQ,5,5.77427818
L?AAD?sXCc@YQI,5,5.75743509
L?AAD?sXCc@YQY,5,5.75683707
L?AAD?sXCc@]Fo,5,5.75866887
L?AAD?sXCcHhA{,5,5.76312830
L?AAD?sXDcROFo,5,5.75693251
L?AAD?sXDcROEs,5,5.76796857
L?AAD?sXDcROA{,5,5.77668726
L?AAD?sXDcJGDo,5,5.82438952
L?AAD?sXDcJGCs,5,5.82630306
L?AAD?sXDcBWDo,5,5.84583989
L?AAD?sXDcBWFo,5,5.77221954
L?AAD?sXDcBWec,5,5.76175567
L?AAD?sXDcBWCs,5,5.85776597
L?AAD?sXDcBWEs,5,5.77298527
L?AAD?sXDcBWak,5,5.74554245
L?AAD?sXDcBWA{,5,5.74666128
L?AAD?sXDcAw^?,5,5.83570329
L?AAD?sXDcAwN_,5,5.82695470
L?AAD?sXDcAwec,5,5.84572825
L?AAD?sXDcAwRQ,5,5.84476618
L?AAD?sXDcBwm_,5,5.74426447
L?AAD?sXDcBwEs,5,5.74355724
L?AAD?sXDcPSQY,5,5.75105104
L?AAD?sXDc@[ec,5,5.76235648
L?AAD?sXDcRQ^?,5,5.74631194
L?AAD?sXDcAYVO,5,5.83074564
L?AAD?sXDcAYFo,5,5.85301663
L?AAD?sXDcAYec,5,5.84288570
L?AAD?sXDcAYEs,5,5.84659827
L?AAD?sXDcAYak,5,5.84303531
L?AAD?sXDcAYA{,5,5.82434287
L?AAD?sXDcAYA],5,5.83477643
L?AAD?sXDcAYy@,5,5.83824449
L?AAD?sXDcAYZ@,5,5.84127024
L?AAD?sXDcAYRB,5,5.84932166
L?AAD?sXDcAYQJ,5,5.83949959
L?AAD?sXDcBYm_,5,5.74032691
L?AAD?sXDcPUN_,5,5.74548126
L?AAD?sXCSBOUO,5,5.75583373
L?AAD?sXCSBOVO,5,5.76124768
L?AAD?sXCSBODo,5,5.83921421
L?AAD?sXCSBOBo,5,5.80855586
L?AAD?sXCSBOFo,5,5.81283272
L?AAD?sXCSBOCU,5,5.76802224
L?AAD?sXCSVOFo,5,5.74433905
L?AAD?sXCSVOEs,5,5.76027630
L?AAD?sXCSJGm?,5,5.75519232
L?AAD?sXCSBWm?,5,5.79150994
L?AAD?sXCSBWZ?,5,5.74067864
L?AAD?sXCSBWN?,5,5.80331303
L?AAD?sXCSBW^?,5,5.74675780
L?AAD?sXCSBWk_,5,5.78027050
L?AAD?sXCSBWm_,5,5.77368887
L?AAD?sXCSBWL_,5,5.76796034
L?AAD?sXCSBWN_,5,5.75112284
L?AAD?sXCSBWDo,5,5.79919911
L?AAD?sXCSBWBo,5,5.76386180
L?AAD?sXCSBWFo,5,5.77064315
L?AAD?sXCSRQ^?,5,5.76359430
L?AAD?sXCSAYy?,5,5.74930353
L?AAD?sXCSAYm?,5,5.80271856
L?AAD?sXCSAYk_,5,5.85254636
L?AAD?sXCSAYM_,5,5.80877186
L?AAD?sXCSAYm_,5,5.79314493
L?AAD?sXCSAYJ_,5,5.74691733
L?AAD?sXCSAYF_,5,5.76923694
L?AAD?sXCSAYN_,5,5.75620145
L?AAD?sXDSBWDo,5,5.76209579
L?AAD?sXDSAw^?,5,5.74385976
L?AAD?sXDSAwN_,5,5.78278494
L?AAD?sXDSAwec,5,5.74295833
L?AAD?sXDSAwy@,5,5.75602917
L?AAD?sXDSQQ^?,5,5.77812654
L?AAD?sXDSBQ^?,5,5.75196493
L?AAD?sXDSBQEs,5,5.75410988
L?AAD?sXDSAYec,5,5.76331269
L?AAD?sXDSAYEs,5,5.74421259
L?AAD?sXDS@YDo,5,5.76555307
L?AAD?sXDS@YFo,5,5.74289071
L?AAD?sXDS@YEs,5,5.74838224
L?AAD?sX?s\?Do,5,5.79805616
L?AAD?sX?s\?ec,5,5.76249123
L?AAD?sX?s\?ak,5,5.76032021
L?AAD?sX?s\?Dp,5,5.76701023
L?AAD?sX?sZ?Do,5,5.77469637
L?AAD?sX?sZ?Bo,5,5.74024973
L?AAD?sX?sZ?ag,5,5.77895209
L?AAD?sX?sZ?eC,5,5.74081720
L?AAD?sX?sZ?cc,5,5.77675351
L?AAD?sX?sZ?ac,5,5.80284342
L?AAD?sX?sZ?Ak,5,5.74604288
L?AAD?sX?sZ?ak,5,5.75679609
L?AAD?sX?sV?FO,5,5.78647430
L?AAD?sX?sV?Fo,5,5.78329227
L?AAD?sX?sV?Cs,5,5.82007999
L?AAD?sX?sV?Es,5,5.78467445
L?AAD?sX?sV?A{,5,5.77469289
L?AAD?sX?sN?cc,5,5.81104536
L?AAD?sX?sN?ec,5,5.77914096
L?AAD?sX?sN?Es,5,5.76164399
L?AAD?sX?sN?ak,5,5.76716608
L?AAD?sX?sN_ec,5,5.75717579
L?AAD?sX?sUOFO,5,5.82001238
L?AAD?sX?sUOVO,5,5.77097860
L?AAD?sX?sUODo,5,5.85442589
L?AAD?sX?sUOFo,5,5.80259849
L?AAD?sX?sUOCs,5,5.85980352
L?AAD?sX?sUOAs,5,5.83891345
L?AAD?sX?sUOEs,5,5.80349182
L?AAD?sX?sUOA{,5,5.79560530
L?AAD?sX?sTORO,5,5.74580233
L?AAD?sX?sTOFO,5,5.79247188
L?AAD?sX?sTOVO,5,5.74390577
L?AAD?sX?sTODo,5,5.81526431
L?AAD?sX?sTOFo,5,5.77472919
L?AAD?sX?sTOCs,5,5.81126923
L?AAD?sX?sTOAs,5,5.80784174
L?AAD?sX?sTOEs,5,5.77710544
L?AAD?sX?sTOA{,5,5.75524752
L?AAD?sX?sRORO,5,5.74531573
L?AAD?sX?sROFO,5,5.80640240
L?AAD?sX?sRODo,5,5.81833260
L?AAD?sX?sROFo,5,5.78882608
L?AAD?sX?sFOA{,5,5.79488377
L?AAD?sX?sVOFo,5,5.76669802
L?AAD?sX?sFoak,5,5.76568619
L?AAD?sX?sXCm?,5,5.74069303
L?AAD?sX?sPS}?,5,5.78590152
L?AAD?sX?sPS^?,5,5.75249630
L?AAD?sX?sPSN_,5,5.75849488
L?AAD?sX?sPSFo,5,5.74793901
L?AAD?sX?sRAy?,5,5.75938459
L?AAD?sX?sRA^?,5,5.75103150
L?AAD?sX?sRADo,5,5.80184680
L?AAD?sX?sRAFo,5,5.76336818
L?AAD?sX?sQQy?,5,5.78624806
L?AAD?sX?sQQ}?,5,5.76528009
L?AAD?sX?sQQ^?,5,5.80381554
L?AAD?sX?sQQFo,5,5.80375581
L?AAD?sX?sPQy?,5,5.80865439
L?AAD?sX?sPQ}?,5,5.80068457
L?AAD?sX?sPQ^?,5,5.81105136
L?AAD?sX?sPQFo,5,5.80782218
L?AAD?sX?sBQ}?,5,5.75077016
L?AAD?sX?sBQ^?,5,5.79070388
L?AAD?sX?sRQFo,5,5.76933143
L?AAD?sX?sPU}?,5,5.75082734
L?AAD?sX?sPUFo,5,5.75385412
L?AAD?sXCsN_ec,5,5.75182331
L?AAD?sXCsROFo,5,5.75471732
L?AAD?sXCsBWN?,5,5.78017683
L?AAD?sXCsBWk_,5,5.77433080
L?AAD?sXCsBWm_,5,5.74317291
L?AAD?sXCsBWL_,5,5.74570232
L?AAD?sX@sZ?ak,5,5.75264817
L?AAD?sX@sRODo,5,5.79027830
L?AAD?sX@sROFo,5,5.74180551
L?AAD?sX@sROCs,5,5.78740482
L?AAD?sX@sBWm_,5,5.75305425
L?AAD?sX@sBWA{,5,5.74636817
L?AAD?sX@sAwec,5,5.76390592
L?AAD?sX@sAwak,5,5.74659280
L?AAD?sX@sAwA{,5,5.75754421
L?AAD?sX@sAwy@,5,5.76824210
L?AAD?sX@sBwm_,5,5.74279650
L?AAD?sX@sPS}?,5,5.77873932
L?AAD?sX@sPS^?,5,5.74422418
L?AAD?sX@sQQ}?,5,5.75034219
L?AAD?sX@sQQDo,5,5.84452727
L?AAD?sX@sQQFo,5,5.74727907
L?AAD?sX@sQQEs,5,5.74524078
L?AAD?sX@sQQZ@,5,5.74023905
L?AAD?sX@sBQ^?,5,5.74210364
L?AAD?sX@sBQA{,5,5.74168289
L?AAD?sX@sAYec,5,5.77330321
L?AAD?sX@s@Yec,5,5.75498341
L?AAD?sX@sPU}?,5,5.74107172
L?AAD?sX@sPUN_,5,5.75494936
L?AAD?sXCcz?m_,5,5.74444043
L?AAD?sXCcrO^?,5,5.79153482
L?AAD?sXCcrOFo,5,5.75050584
L?AAD?sXCcbWN_,5,5.74525894
L?AAD?sXCcbWDo,5,5.84864049
L?AAD?sXCcbWFo,5,5.77600608
L?AAD?sXCcbwec,5,5.74211700
L?AAD?sXCcbwEs,5,5.75852599
L?AAD?sX?sz?k_,5,5.76674650
L?AAD?sX?suODo,5,5.85079876
L?AAD?sX?suOFo,5,5.76553667
L?AAD?sX?suOEs,5,5.79413441
L?AAD?sX?suOA{,5,5.77677124
L?AAD?sX?suOA\,5,5.76605240
L?AAD?sX?srO^?,5,5.75625327
L?AAD?sX?srOFo,5,5.74733793
L?AAD?sX?svOEs,5,5.74664729
L?AAFBoy@wBoFo,5,5.79180133
L?AAFAw]@wBoFo,5,5.77098092
L?AAF@[N@k\?Dp,5,5.74697992
L?AAF?emEoBoDo,5,5.74988850
L?AA@bGyBgUOLg,5,5.75500149
L?AA@bGyBgFOLg,5,5.74043703
L?AA@bGyBWDoDk,5,5.74881099
L?AA@bGyBWBoLg,5,5.74399589
L?AA@bGyBWAsN_,5,5.81074230
L?AA@bGyAwBoDk,5,5.75316802
L?AA@bGyAwCsN_,5,5.76419771
L?AA@bGyAwAsN_,5,5.79386162
L?AA@agUBgUOaq,5,5.74645733
L?AA@agUBgFOaq,5,5.75911503
L?AA@agUBgEoqP,5,5.77099625
L?AA@agUBgEoaR,5,5.74225478
L?AA@agUBWUORP,5,5.77591034
L?AA@agU@wEoqP,5,5.77674531
L?AA@agU@kJ_gd,5,5.74909690
L?AA@agU@kXG\?,5,5.76763892
L?AA@agU@kXGN?,5,5.79074475
L?AA@agU@kXGN_,5,5.74239695
L?AA@agUAYN_ka,5,5.75463516
L?AA@agUAYUO\?,5,5.74686089
L?AA@agUAYUOZ?,5,5.78139438
L?AA@agUAYUON?,5,5.76655442
L?AA@agUAYUO^?,5,5.76170274
L?AA@agUAhTON_,5,5.74653080
L?AA@agUAhEoge,5,5.74441814
L?AA@agU?lM_qQ,5,5.79825731
L?AA@agU?lM_aR,5,5.78269131
L?AA@agU?lJ_qQ,5,5.74391689
L?AA@agU?lJ_gF,5,5.74817279
L?AA@agU?lF_qQ,5,5.78520139
L?AA@agU?lXG\?,5,5.79588536
L?AA@agU?lXGV?,5,5.74360999
L?AA@agU?lXG^?,5,5.74746695
L?AA@aHmF_Hg\G,5,5.76826942
L?AA@aHmFOFOLg,5,5.75510513
L?AA@aHmFOKce`,5,5.74987020
L?AA@aHmFOEcm_,5,5.75020587
L?AA@aHmFOES\G,5,5.74016440
L?AA@aHmFOAsm_,5,5.74504686
L?AA@aHmFOAsN_,5,5.75043005
L?AA@aHmFOAs\G,5,5.75770702
L?AA@aHmDoKcLg,5,5.74221153
L?AADb_m@sBoAw,5,5.82562047
L?AADb_m@sBoBw,5,5.85408955
L?AADb_m@s@{N_,5,5.78212318
L?AADb_m@kBoBw,5,5.78414643
L?AADb_m?{FoBw,5,5.79884305
L?AADb_m?]FOFg,5,5.82215220
L?AADb_m?]Dom_,5,5.74879826
L?AADb_m?]Bom_,5,5.77555541
L?AADb_m?]BoN_,5,5.79951839
L?AADb_m?]BSN_,5,5.74674699
L?AADb_m?]Bsm_,5,5.75535494
L?AADb_m?lFOBw,5,5.79951589
L?AADb_J`w@w^?,5,5.76886819
L?AADb_J`wAsy@,5,5.74005992
L?AADb_J`s@wm_,5,5.77061025
L?AADb_J`sAsy@,5,5.75418549
L?AADb_J_{^?Fg,5,5.75282497
L?AADaoJAo@oRO,5,5.78070125
L?AADaoJAo@oQW,5,5.74738348
L?AADaoJAo@oRW,5,5.75277395
L?AADaoJAoHgm_,5,5.77059438
L?AADaoJAoHgL_,5,5.76681235
L?AADaoJAoHgJ_,5,5.77031509
L?AADaoJAoHgN_,5,5.74641781
L?AADaoJAoHgBg,5,5.75641972
L?AADaoJAoHgHa,5,5.76124818
L?AADbGLFOFODg,5,5.85741196
L?AADbGLFOBoLG,5,5.75199142
L?AADbGLFOBoKg,5,5.75620746
L?AADbGLFOBoHg,5,5.80670999
L?AADbGLFOBoDg,5,5.83157433
L?AADbGLFOBoLg,5,5.77446287
L?AADbGLFOBoDi,5,5.77353567
L?AADbGLFOCsm_,5,5.78138278
L?AADbGLFOAsm_,5,5.81188636
L?AADbGLFOAsN_,5,5.83494688
L?AADbGLDoHgLG,5,5.78215005
L?AADbGL@sN?Lg,5,5.74703048
L?AADbGL@sEs}?,5,5.75075377
L?AADbGL?[]?Hg,5,5.75617624
L?AADbGL?[\?LG,5,5.74526114
L?AADbGL?[\?Kg,5,5.74259056
L?AADbGL?[\?Hg,5,5.79021794
L?AADbGL?[\?Lg,5,5.76133628
L?AADbGL?[\?Dh,5,5.75405833
L?AADbGL?[N?Hg,5,5.77592488
L?AADbGL@[N?Dg,5,5.78340844
L?AADbGL@LVOuA,5,5.75869396
L?AADbGL@LFouA,5,5.76683819
L?AADbGHf_FODg,5,5.78661076
L?AADbGHf_FOLg,5,5.76926239
L?AADbGHfOFOLg,5,5.83674307
L?AADbGHfOBoKg,5,5.75997346
L?AADbGHfOBoLg,5,5.77334795
L?AADbGHfOAs\?,5,5.78827517
L?AADbGHfOAs^?,5,5.74923190
L?AADbGHfOAsN_,5,5.80276124
L?AADbGHboBoDg,5,5.74720620
L?AADbGHbgEouC,5,5.75391072
L?AADbGH`wN?Lg,5,5.78509597
L?AADbGH`wEouC,5,5.82784023
L?AADbGH`wZAN_,5,5.78777384
L?AADbGHdcHgJ_,5,5.74034720
L?AADbGHdSN?Lg,5,5.74767753
L?AADbGHdSAsy@,5,5.74424818
L?AADbGH`sN?Lg,5,5.78793981
L?AADbGH`sF_sC,5,5.81219207
L?AADbGH`sF_eC,5,5.77659377
L?AADbGH`sF_UC,5,5.78678795
L?AADbGH`sF_uC,5,5.79501347
L?AADbGH`sEouC,5,5.84536445
L?AADbGH`sBoeC,5,5.76845324
L?AADbGH`sBouC,5,5.78910855
L?AADbGH`sZAN_,5,5.79592585
L?AADbGH`sZALg,5,5.75627067
L?AADbGH`kFouC,5,5.78172425
L?AADbGH`[FouC,5,5.78891378
L?AADbGH_{F_eC,5,5.76473409
L?AADbGH_{F_uC,5,5.77962775
L?AADbGH_{EouC,5,5.77652326
L?AADbGH_{DouC,5,5.77996918
L?AADbGH_{FouC,5,5.75484545
L?AADbGH`hZ?m_,5,5.79633964
L?AADbGH`hZ?N_,5,5.77656170
L?AADbGH`hN?m_,5,5.74574312
L?AADbGHeofoN_,5,5.75745641
L?AAD`c\Cs^?ak,5,5.78594900
L?AAD`c\@kQS}?,5,5.74571291
L?AAD`c\@kQSN_,5,5.74465078
L?AAD`c\@kQSeg,5,5.76583855
L?AAD`c\@kQSRP,5,5.75832578
L?AAD`cieoM_ah,5,5.76364615
L?AAD`kMdcJ_RO,5,5.78128824
L?AA@r_NF_@se_,5,5.77544731
L?AA@r_NF_@sm_,5,5.76209330
L?AA@qoZF_BoBi,5,5.75159604
L?AA@qoZF_HcBi,5,5.75564269
L?AA@qoZF_Hck`,5,5.77688077
L?AA@qoZF_Hccd,5,5.80394976
L?AA@qoZDcHc}?,5,5.77332345
L?AA@qoZDcHcF_,5,5.78265276
L?AA@qoZ@kHck`,5,5.74853960
L?AEB?WU@gBgHk,5,5.77434903
L?AEB?WU@gBgGl,5,5.79177917
L?AEB?WU@gBWXG,5,5.77804628
L?AEB?WU@gBWGk,5,5.77493732
L?AEB?WU@gBWHk,5,5.76921527
L?AEB?WU@gBWHL,5,5.78963244
L?AEB?WU@gAwXG,5,5.78370977
L?AEB?WU@g@wXG,5,5.75550314
L?AEB?WU@g@wHg,5,5.79263414
L?AEB?WU@g@wHK,5,5.78302279
L?AEB?WU@g@wGk,5,5.78780571
L?AEB?WU@g@wHk,5,5.77214177
L?AEB?WU@gBwHk,5,5.75744990
L?AEB?WU@gKcAq,5,5.75964742
L?AEB?WU@gKcEp,5,5.78523176
L?AEB?WU@gKcAr,5,5.76967413
L?AEB?WUBgBgGl,5,5.76817293
L?AEB?WUBgBWXH,5,5.78365528
L?AEB?WUBgBWHL,5,5.77015252
L?AEB?WUBgAwHc,5,5.78918729
L?AEB?WUBgAwHk,5,5.76125319
L?AEB?WUBg@wHk,5,5.74362541
L?AEB?WU@wAwHk,5,5.76170512
L?AEB?WU@kBgHk,5,5.74376025
L?AEB?WU@kBgGl,5,5.76522294
L?AEB?WU@kBWHk,5,5.76305032
L?AEB?WU@k@wHk,5,5.74351767
L?AEB?WU?yF_Hk,5,5.74264788
L?AEB?WU?uN_XI,5,5.76039406
L?AEB?WU@HM_Fo,5,5.77405581
L?AEB?WU@HM_Aq,5,5.84616473
L?AEB?WU@HM_Eq,5,5.80896073
L?AEB?WU@HM_Ar,5,5.81430689
L?AEB?WU@HF_Eo,5,5.78694575
L?AEB?WU@HF_Fo,5,5.76308077
L?AEB?WU@HF_Cq,5,5.80843905
L?AEB?WU@HF_Eq,5,5.78373027
L?AEB?WU@HN_Eq,5,5.78358092
L?AEB?WU@HFOEo,5,5.76676530
L?AEB?WU@HFOCq,5,5.77658162
L?AEB?WU@HFOEq,5,5.75805300
L?AEB?WU@HEoBo,5,5.77187557
L?AEB?WU@HEoFo,5,5.76366074
L?AEB?WU@HEoCq,5,5.81809232
L?AEB?WU@HEoAq,5,5.80270901
L?AEB?WU@HEoEq,5,5.78902823
L?AEB?WU@HFoEq,5,5.75410305
L?AEB?WUBHF_Eo,5,5.75290271
L?AEB?WUBHF_Eq,5,5.75979621
L?AEB?WUBHEoDo,5,5.74450640
L?AEB?WUBHEoEq,5,5.74751555
L?AEB?WU@LF_Eo,5,5.75214777
L?AEB?WU@LF_Do,5,5.78100885
L?AEB?WU@LF_Fo,5,5.74058029
L?AEB?WU@LEoFo,5,5.75327123
L?AEB?WU@LBg\?,5,5.76405366
L?AEB?WU@LBgN?,5,5.75796644
L?AEB?WU@LBg^?,5,5.74613737
L?AEB?WU@LBgL_,5,5.76207931
L?AEB?WU@LBWN_,5,5.74137253
L?AEB?WU@LAw\?,5,5.78719682
L?AEB?WU@LAw^?,5,5.76310765
L?AEB?WU@LAwN_,5,5.75280960
L?AEB?WU@Kn_Fo,5,5.74885796
L?AEB?WU@Kbg^?,5,5.76777098
L?AEB?WU@KbW^?,5,5.76919457
L?AEB?WU@Kaw^?,5,5.77767657
L?AEB?WU@Hf_Eq,5,5.75388923
L?AEB?WU@Hn_Eq,5,5.74205298
L?AEB?WU@HeoFo,5,5.74235556
L?AEB?WU@HeoEq,5,5.76586886
L?AEB?WU@HbgN?,5,5.74408966
L?AEB?WU@HbW^?,5,5.74491238
L?AEB?WU@HbWN_,5,5.74511572
L?AEB?WU@Haw^?,5,5.74725458
L?AEB?WU@HawN_,5,5.74248801
L?AEB?WU@Df_Fo,5,5.74938598
L?AEB?WU@Df_FQ,5,5.76780981
L?AEB?WU@Dn_FQ,5,5.75574836
L?AEB?WU@Dbg^?,5,5.76048489
L?AEB?WU@DbgM_,5,5.74684717
L?AEB?WU@DbgN_,5,5.75041833
L?AEB?WU@DbWN_,5,5.74126455
L?AEB?WU@Daw^?,5,5.75424822
L?AEB?WU@DawN_,5,5.76345017
L?AEB@wDpwFoyC,5,5.80372756
L?AEB@wDpwBwyC,5,5.76146602
L?AEF@cL?sN_Ew,5,5.77053285
L?AE@`gFF_DoBq,5,5.79008901
